Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
gabriel osho;ng NGA;DF;Auxerre;25;1998;18.4;1;0;1.0;0.1;7;3;669;753;88.84;23;15;32;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;gabriel osho;gabriel osho;auxerre;1998;1998.0;3000000;364409;14/8/1998;26;first+last+birth_year
gabriel suazo;cl CHI;DF;Toulouse;26;1997;24.0;0;6;0.8;3.8;7;4;994;1248;79.65;59;39;27;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;gabriel suazo;gabriel suazo;toulouse;1997;1997.0;4000000;385105;9/8/1997;27;first+last+birth_year
gaetan laborde;fr FRA;FW;Nice;30;1994;20.3;11;4;11.7;3.5;70;20;346;497;69.62;19;13;16;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;gaetan laborde;gaetan laborde;nice;1994;1994.0;6000000;181378;3/5/1994;31;first+last+birth_year
gaetan perrin;fr FRA;MF,FW;Auxerre;28;1996;29.9;10;11;6.1;7.8;59;26;728;1031;70.61;49;26;10;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;gaetan perrin;gaetan perrin;auxerre;1996;1996.0;8000000;353404;7/6/1996;29;first+last+birth_year
gauthier gallon;fr FRA;GK;Rennes;31;1993;0.5;0;0;0.0;0.0;0;0;16;19;84.21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;15.0;2.0;13.3;23.8;0.0;0.0;1.0;2.0;28.0;True;31.0;gauthier gallon;gauthier gallon;rennes;1993;1993.0;800000;193256;23/4/1993;32;first+last+birth_year
gautier larsonneur;fr FRA;GK;Saint-Étienne;27;1997;34.0;0;0;0.0;0.0;0;0;782;1185;65.99;1;0;1;0;77.0;2.26;209.0;132.0;69.4;5.0;14.7;15.0;13.0;2.0;0.0;73.5;0.3;-1.5;-0.04;131.0;486.0;27.0;978.0;145.0;38.8;34.7;24.0;4.7;33.0;1.0;14.0;True;27.0;gautier larsonneur;gautier larsonneur;saint etienne;1997;1997.0;3000000;357047;23/2/1997;28;first+last+birth_year
gautier lloris;fr FRA;DF;Le Havre;29;1995;30.8;2;1;1.2;0.9;11;2;1317;1511;87.16;68;43;33;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;gautier lloris;gautier lloris;le havre;1995;1995.0;3000000;249636;18/7/1995;29;first+last+birth_year
geoffrey kondogbia;cf CTA;DF,MF;Marseille;31;1993;22.4;0;0;0.5;0.2;8;1;1668;1803;92.51;60;38;23;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;geoffrey kondogbia;geoffrey kondogbia;marseille;1993;1993.0;7000000;127189;15/2/1993;32;first+last+birth_year
george ilenikhena;ng NGA;FW;Monaco;17;2006;8.0;3;2;5.1;1.4;21;9;87;121;71.9;4;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;george ilenikhena;george ilenikhena;monaco;2006;2006.0;15000000;1004834;16/8/2006;18;first+last+birth_year
georges mikautadze;ge GEO;FW;Lyon;23;2000;16.1;11;6;10.3;4.3;52;22;326;426;76.53;7;6;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;georges mikautadze;georges mikautadze;lyon;2000;2000.0;22000000;729814;31/10/2000;24;first+last+birth_year
geronimo rulli;ar ARG;GK;Marseille;32;1992;34.0;0;0;0.0;0.1;0;0;1058;1204;87.87;4;3;1;1;47.0;1.38;135.0;87.0;67.4;5.0;14.7;6.0;3.0;3.0;0.0;47.5;0.33;2.5;0.07;92.0;202.0;45.5;1097.0;133.0;15.0;24.4;28.0;9.1;59.0;1.74;18.3;True;32.0;geronimo rulli;geronimo rulli;marseille;1992;1992.0;8000000;229604;20/5/1992;33;first+last+birth_year
gianluigi donnarumma;it ITA;GK;Paris S-G;25;1999;23.2;0;0;0.0;0.0;0;0;552;632;87.34;1;1;0;0;25.0;1.08;74.0;49.0;67.6;4.0;16.7;1.0;1.0;0.0;0.0;21.7;0.29;-3.3;-0.14;35.0;101.0;34.7;543.0;90.0;13.6;25.1;10.0;5.0;19.0;0.82;14.4;True;25.0;gianluigi donnarumma;gianluigi donnarumma;paris s g;1999;1999.0;40000000;315858;25/2/1999;26;first+last+birth_year
gideon mensah;gh GHA;DF;Auxerre;26;1998;25.3;0;1;0.2;2.6;4;1;1056;1321;79.94;68;45;27;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;gideon mensah;gideon mensah;auxerre;1998;1998.0;4000000;397171;18/7/1998;26;first+last+birth_year
gift orban;ng NGA;FW,DF;Lyon;22;2002;2.1;2;0;1.2;0.0;4;3;22;33;66.67;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;gift orban;gift orban;lyon;2002;2002.0;10000000;1018259;17/7/2002;22;first+last+birth_year
glen kamara;fi FIN;MF;Rennes;28;1995;7.4;0;1;0.2;0.2;1;0;372;412;90.29;23;11;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;glen kamara;glen kamara;rennes;1995;1995.0;5000000;242632;28/10/1995;29;first+last+birth_year
goduine koyalipou;cf CTA;FW;Lens;24;2000;9.8;4;0;4.8;0.8;42;14;132;189;69.84;3;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;goduine koyalipou;goduine koyalipou;lens;2000;2000.0;2500000;525140;15/2/2000;25;first+last+birth_year
goncalo ramos;pt POR;FW;Paris S-G;23;2001;11.8;10;3;13.6;2.2;52;29;193;241;80.08;11;6;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;goncalo ramos;goncalo ramos;paris s g;2001;2001.0;40000000;550550;20/6/2001;24;first+last+birth_year
gregoire coudert;fr FRA;GK;Brest;25;1999;2.0;0;0;0.0;0.0;0;0;54;68;79.41;0;0;0;0;5.0;2.5;13.0;9.0;61.5;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.22;-1.2;-0.6;6.0;20.0;30.0;60.0;7.0;28.3;31.4;1.0;3.3;3.0;1.5;18.5;True;25.0;gregoire coudert;gregoire coudert;brest;1999;1999.0;500000;525155;3/4/1999;26;first+last+birth_year
guela doue;ci CIV;DF;Strasbourg;21;2002;30.2;1;2;0.8;0.7;18;6;1688;2023;83.44;65;45;38;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;guela doue;guela doue;strasbourg;2002;2002.0;18000000;711980;17/10/2002;22;first+last+birth_year
guillaume restes;fr FRA;GK;Toulouse;19;2005;28.3;0;1;0.0;0.1;0;0;587;811;72.38;2;1;0;1;36.0;1.27;92.0;58.0;62.0;8.0;27.6;2.0;1.0;1.0;0.0;27.9;0.29;-5.1;-0.18;80.0;286.0;28.0;675.0;83.0;30.8;30.3;5.0;1.4;34.0;1.2;16.9;True;19.0;guillaume restes;guillaume restes;toulouse;2005;2005.0;20000000;912902;11/3/2005;20;first+last+birth_year
habib diarra;sn SEN;MF,FW;Strasbourg;20;2004;26.1;4;5;3.3;4.5;25;10;812;978;83.03;22;13;22;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;habib diarra;habib diarra;strasbourg;2004;2004.0;20000000;876631;3/1/2004;21;first+last+birth_year
hafiz ibrahim;ng NGA;FW;Reims;18;2005;4.3;0;1;0.5;0.6;7;0;30;50;60.0;3;2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;hafiz ibrahim;hafiz ibrahim;reims;2005;2005.0;500000;1237306;20/12/2005;19;first+last+birth_year
hakon arnar haraldsson;is ISL;MF,FW;Lille;21;2003;19.5;5;3;3.8;2.8;35;13;751;946;79.39;36;16;10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;hakon arnar haraldsson;hakon haraldsson;lille;2003;2003.0;18000000;652275;10/4/2003;22;first+last+birth_year
hamed junior traore;ci CIV;MF;Auxerre;24;2000;23.3;10;2;7.9;2.7;68;27;474;640;74.06;41;20;14;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;hamed junior traore;hamed traore;auxerre;2000;2000.0;20000000;391065;16/2/2000;25;first+last+birth_year
hamidou makalou;ml MLI;FW,MF;Brest;18;2006;0.4;0;0;0.0;0.0;0;0;17;18;94.44;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;hamidou makalou;hamidou makalou;brest;2006;2006.0;300000;1200289;15/7/2006;18;first+last+birth_year
hamzat ojediran;ng NGA;MF,FW;Lens;20;2003;4.6;1;0;0.6;0.4;10;3;203;254;79.92;28;15;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;hamzat ojediran;hamzat ojediran;lens;2003;2003.0;1800000;718312;14/11/2003;21;first+last+birth_year
han-noah massengo;fr FRA;MF;Auxerre;23;2001;11.6;0;0;0.4;0.4;6;3;375;443;84.65;17;11;12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;han noah massengo;han massengo;auxerre;2001;2001.0;5000000;536508;7/7/2001;23;first+last+birth_year
hans hateboer;nl NED;DF;Rennes;30;1994;18.7;0;0;0.4;1.5;8;0;962;1128;85.28;31;16;19;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;hans hateboer;hans hateboer;rennes;1994;1994.0;2500000;275303;9/1/1994;31;first+last+birth_year
haris belkebla;dz ALG;MF;Angers;30;1994;19.9;0;1;0.1;0.9;3;0;727;830;87.59;56;38;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;haris belkebla;haris belkebla;angers;1994;1994.0;2000000;138055;28/1/1994;31;first+last+birth_year
henrik meister;dk DEN;FW;Rennes;20;2003;0.7;1;0;0.1;0.3;2;1;11;14;78.57;2;0;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;henrik meister;henrik meister;rennes;2003;2003.0;2800000;914934;13/11/2003;21;first+last+birth_year
herve koffi;bf BFA;GK;Lens;27;1996;5.0;0;0;0.0;0.0;0;0;98;135;72.59;1;1;0;0;8.0;1.6;26.0;18.0;76.9;0.0;0.0;2.0;2.0;0.0;0.0;11.1;0.38;3.1;0.61;14.0;42.0;33.3;115.0;22.0;29.6;33.2;4.0;7.5;2.0;0.4;9.4;True;27.0;herve koffi;herve koffi;lens;1996;1996.0;1200000;415383;16/10/1996;28;first+last+birth_year
hianga mananga mbock;fr FRA;MF;Brest;24;1999;0.2;0;0;0.0;0.0;1;1;14;17;82.35;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;hianga mananga mbock;hianga mbock;brest;1999;1999.0;400000;684062;28/12/1999;25;first+last+birth_year
hicham boudaoui;dz ALG;MF;Nice;24;1999;27.1;2;3;2.7;3.0;39;18;943;1134;83.16;76;52;40;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;hicham boudaoui;hicham boudaoui;nice;1999;1999.0;15000000;560593;23/9/1999;25;first+last+birth_year
himad abdelli;dz ALG;MF,FW;Angers;24;1999;31.6;6;1;6.4;3.2;35;8;1373;1672;82.12;48;32;24;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;himad abdelli;himad abdelli;angers;1999;1999.0;7000000;592979;17/11/1999;25;first+last+birth_year
hiroki sekine;jp JPN;DF;Reims;21;2002;9.9;0;0;0.1;0.2;5;0;407;504;80.75;9;7;22;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;hiroki sekine;hiroki sekine;reims;2002;2002.0;1200000;1137808;11/8/2002;22;first+last+birth_year
hugo magnetti;fr FRA;MF;Brest;26;1998;25.8;1;0;0.8;0.4;19;6;920;1083;84.95;52;32;20;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;hugo magnetti;hugo magnetti;brest;1998;1998.0;6000000;474662;30/5/1998;27;first+last+birth_year
ibrahim mbaye;fr FRA;FW,MF;Paris S-G;16;2008;3.8;1;1;1.8;1.1;12;7;128;148;86.49;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;16.0;ibrahim mbaye;ibrahim mbaye;paris s g;2008;2008.0;3000000;1185888;24/1/2008;17;first+last+birth_year
ibrahim salah;ma MAR;FW;Brest;22;2001;4.0;1;1;0.6;0.6;13;4;88;129;68.22;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;ibrahim salah;ibrahim salah;brest;2001;2001.0;3000000;928323;30/8/2001;23;first+last+birth_year
ibrahim sissoko;ml MLI;FW;Saint-Étienne;28;1995;9.1;3;1;4.3;0.6;21;4;118;178;66.29;11;9;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;ibrahim sissoko;ibrahim sissoko;saint etienne;1995;1995.0;1800000;484888;27/11/1995;29;first+last+birth_year
ibrahima niane;sn SEN;FW;Angers;25;1999;10.5;3;1;5.7;1.0;29;10;130;190;68.42;7;3;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ibrahima niane;ibrahima niane;angers;1999;1999.0;1000000;490417;11/3/1999;26;first+last+birth_year
ibrahima wadji;sn SEN;FW,MF;Saint-Étienne;29;1995;3.9;0;0;0.8;0.0;12;1;53;63;84.13;7;6;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;ibrahima wadji;ibrahima wadji;saint etienne;1995;1995.0;700000;364232;5/5/1995;30;first+last+birth_year
ignatius ganago;cm CMR;FW,MF;Nantes;25;1999;2.7;0;0;0.4;0.3;7;0;59;77;76.62;1;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ignatius ganago;ignatius ganago;nantes;1999;1999.0;2000000;531949;16/2/1999;26;first+last+birth_year
igor miladinovic;rs SRB;FW,MF;Saint-Étienne;21;2003;0.3;0;0;0.0;0.0;0;0;12;15;80.0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;igor miladinovic;igor miladinovic;saint etienne;2003;2003.0;1000000;729872;8/6/2003;22;first+last+birth_year
ike orazi;ie IRL;MF;Reims;17;2007;0.0;0;0;0.0;0.0;0;0;1;1;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;ike orazi;ike orazi;reims;2007;2007.0;100000;1073032;11/6/2007;18;first+last+birth_year
ilyes housni;fr FRA;FW,MF;Le Havre;19;2005;2.6;0;0;0.2;0.2;5;0;38;64;59.38;7;5;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;ilyes housni;ilyes housni;le havre;2005;2005.0;1500000;825437;14/5/2005;20;first+last+birth_year
irvin cardona;mt MLT;FW;Saint-Étienne;26;1997;11.8;5;3;4.5;1.4;23;10;255;381;66.93;6;5;16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;irvin cardona;irvin cardona;saint etienne;1997;1997.0;2500000;342226;8/8/1997;27;first+last+birth_year
ismael bennacer;dz ALG;MF;Marseille;26;1997;7.2;0;2;0.1;1.8;3;0;737;810;90.99;21;10;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;ismael bennacer;ismael bennacer;marseille;1997;1997.0;15000000;351816;1/12/1997;27;first+last+birth_year
ismael doukoure;fr FRA;DF,MF;Strasbourg;21;2003;29.3;1;1;0.6;1.1;3;1;1494;1685;88.66;40;22;31;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;ismael doukoure;ismael doukoure;strasbourg;2003;2003.0;18000000;786436;24/7/2003;21;first+last+birth_year
ismael kone;ca CAN;MF,FW;Marseille;22;2002;4.0;0;0;0.3;0.4;4;0;156;180;86.67;8;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;ismael kone;ismael kone;marseille;2002;2002.0;9000000;921655;16/6/2002;23;first+last+birth_year
ismail jakobs;sn SEN;DF;Monaco;24;1999;2.0;0;0;0.0;0.2;0;0;85;105;80.95;5;5;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;ismail jakobs;ismail jakobs;monaco;1999;1999.0;7000000;375137;17/8/1999;25;first+last+birth_year
ismaily;br BRA;DF;Lille;34;1990;10.0;0;1;0.7;1.0;10;4;552;632;87.34;33;17;15;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;ismaily;ismaily;lille;1990;1990.0;1200000;124028;11/1/1990;35;first+last+birth_year
issa soumare;sn SEN;FW,MF;Le Havre;23;2000;21.1;5;4;3.8;3.1;43;19;339;554;61.19;25;14;19;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;issa soumare;issa soumare;le havre;2000;2000.0;2000000;568698;10/10/2000;24;first+last+birth_year
issiaga camara;gn GUI;MF;Nice;19;2005;0.2;0;0;0.0;0.0;0;0;15;16;93.75;2;1;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;issiaga camara;issiaga camara;nice;2005;2005.0;200000;1180835;2/2/2005;20;first+last+birth_year
issiaga sylla;gn GUI;DF;Montpellier;30;1994;12.8;1;0;1.8;0.6;11;2;435;563;77.26;25;10;13;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;issiaga sylla;issiaga sylla;montpellier;1994;1994.0;1500000;220878;1/1/1994;31;first+last+birth_year
jacques ekomie;ga GAB;DF,FW;Angers;20;2003;7.7;0;0;0.0;0.0;1;0;183;260;70.38;22;14;16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;jacques ekomie;jacques ekomie;angers;2003;2003.0;800000;970279;19/8/2003;21;first+last+birth_year
jaydee canvot;fr FRA;DF,MF;Toulouse;18;2006;12.3;0;0;0.2;0.7;5;1;462;536;86.19;23;11;10;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;jaydee canvot;jaydee canvot;toulouse;2006;2006.0;4000000;1006411;29/7/2006;18;first+last+birth_year
jean-charles castelletto;cm CMR;DF,MF;Nantes;29;1995;29.1;0;0;1.8;0.1;17;5;1233;1391;88.64;34;17;27;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;jean charles castelletto;jean castelletto;nantes;1995;1995.0;3500000;182875;26/1/1995;30;first+last+birth_year
jean-eudes aholou;ci CIV;MF;Angers;30;1994;21.8;2;0;1.8;1.0;27;7;644;764;84.29;56;36;34;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jean eudes aholou;jean aholou;angers;1994;1994.0;2000000;178313;20/3/1994;31;first+last+birth_year
jean-kevin duverne;ht HAI;DF;Nantes;27;1997;6.0;0;0;0.3;0.1;4;0;238;304;78.29;21;12;10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jean kevin duverne;jean duverne;nantes;1997;1997.0;2500000;344864;12/7/1997;27;first+last+birth_year
jean-philippe gbamin;ci CIV;MF;Nantes;28;1995;2.4;0;0;0.5;0.0;2;0;90;115;78.26;2;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;jean philippe gbamin;jean gbamin;nantes;1995;1995.0;2000000;182894;25/9/1995;29;first+last+birth_year
jeremie boga;ci CIV;MF,FW;Nice;27;1997;11.7;1;2;2.3;2.8;30;16;329;398;82.66;10;5;13;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jeremie boga;jeremie boga;nice;1997;1997.0;10000000;216569;3/1/1997;28;first+last+birth_year
jeremy agbonifo;se SWE;FW,MF;Lens;18;2005;3.3;1;0;0.7;0.2;6;4;58;80;72.5;7;6;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;jeremy agbonifo;jeremy agbonifo;lens;2005;2005.0;5000000;1057820;24/10/2005;19;first+last+birth_year
jeremy jacquet;fr FRA;DF;Rennes;19;2005;10.3;0;1;0.8;0.8;8;3;424;508;83.46;26;17;9;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jeremy jacquet;jeremy jacquet;rennes;2005;2005.0;10000000;1004301;13/7/2005;19;first+last+birth_year
jeremy le douaron;fr FRA;FW;Brest;26;1998;1.1;0;0;0.2;0.0;2;1;11;14;78.57;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;jeremy le douaron;jeremy douaron;brest;1998;1998.0;3000000;737781;21/4/1998;27;first+last+birth_year
jeremy sebas;mq MTQ;FW,MF;Strasbourg;21;2003;2.1;0;0;0.7;0.0;6;2;27;41;65.85;3;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;jeremy sebas;jeremy sebas;strasbourg;2003;2003.0;700000;999229;14/4/2003;22;first+last+birth_year
jhoanner chavez;ec ECU;DF,MF;Lens;22;2002;6.6;1;0;0.3;0.7;5;3;230;308;74.68;9;5;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;jhoanner chavez;jhoanner chavez;lens;2002;2002.0;3500000;713787;25/4/2002;23;first+last+birth_year
jibril othman;tn TUN;FW;Saint-Étienne;20;2004;0.1;0;0;0.0;0.0;0;0;1;1;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;jibril othman;jibril othman;saint etienne;2004;2004.0;100000;782632;26/4/2004;21;first+last+birth_year
jim allevinah;ga GAB;FW;Angers;29;1995;19.4;1;3;4.2;2.5;35;10;363;483;75.16;19;11;10;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;jim allevinah;jim allevinah;angers;1995;1995.0;1500000;646733;27/2/1995;30;first+last+birth_year
joao neves;pt POR;MF,DF;Paris S-G;19;2004;20.5;3;8;3.0;4.0;28;11;1491;1634;91.25;63;31;29;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;joao neves;joao neves;paris s g;2004;2004.0;80000000;670681;27/9/2004;20;first+last+birth_year
johann lepenant;fr FRA;MF;Nantes;21;2002;22.8;2;1;1.4;0.9;20;5;582;725;80.28;68;33;35;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;johann lepenant;johann lepenant;nantes;2002;2002.0;6000000;585973;22/10/2002;22;first+last+birth_year
john joe;ie IRL;MF;Reims;20;2003;6.1;0;0;0.2;0.0;8;1;165;223;73.99;24;15;11;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;john joe;john joe;reims;2003;2003.0;;;nan;;
jonas martin;fr FRA;MF;Brest;34;1990;5.5;1;0;0.4;0.3;3;1;277;312;88.78;13;7;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;jonas martin;jonas martin;brest;1990;1990.0;600000;127142;9/4/1990;35;first+last+birth_year
jonathan clauss;fr FRA;DF,MF;Nice;31;1992;25.6;3;8;2.2;7.7;26;8;1006;1399;71.91;52;35;25;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;jonathan clauss;jonathan clauss;nice;1992;1992.0;5000000;175639;25/9/1992;32;first+last+birth_year
jonathan david;ca CAN;FW;Lille;24;2000;28.4;16;5;16.2;4.4;66;28;563;686;82.07;24;8;13;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jonathan david;jonathan david;lille;2000;2000.0;45000000;533738;14/1/2000;25;first+last+birth_year
jonathan gradit;fr FRA;DF;Lens;31;1992;23.5;0;0;0.8;0.7;16;4;1133;1332;85.06;44;23;27;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;jonathan gradit;jonathan gradit;lens;1992;1992.0;4000000;126557;24/11/1992;32;first+last+birth_year
jonathan rowe;eng ENG;FW,MF;Marseille;21;2003;9.0;3;3;3.5;4.5;36;15;233;291;80.07;15;11;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;jonathan rowe;jonathan rowe;marseille;2003;2003.0;12000000;672381;30/4/2003;22;first+last+birth_year
jordan amavi;fr FRA;DF;Brest;30;1994;8.8;0;0;0.3;0.2;8;3;386;526;73.38;24;17;10;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jordan amavi;jordan amavi;brest;1994;1994.0;1500000;241229;9/3/1994;31;first+last+birth_year
jordan ferri;fr FRA;MF;Montpellier;32;1992;19.7;0;2;0.4;0.9;14;3;1119;1267;88.32;42;23;20;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;jordan ferri;jordan ferri;montpellier;1992;1992.0;2000000;118284;12/3/1992;33;first+last+birth_year
jordan james;wls WAL;MF;Rennes;20;2004;13.1;0;1;0.9;1.9;17;3;483;574;84.15;30;19;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;jordan james;jordan james;rennes;2004;2004.0;8000000;667517;2/7/2004;20;first+last+birth_year
jordan lefort;fr FRA;DF;Angers;30;1993;34.0;0;1;0.6;1.1;9;1;1446;1749;82.68;52;30;56;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jordan lefort;jordan lefort;angers;1993;1993.0;1500000;192492;9/8/1993;31;first+last+birth_year
jordan lotomba;ch SUI;MF,DF;Nice;25;1998;0.4;0;0;0.0;0.0;0;0;17;21;80.95;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jordan lotomba;jordan lotomba;nice;1998;1998.0;6500000;313094;29/9/1998;26;first+last+birth_year
jordan pefok;us USA;FW;Reims;28;1996;4.2;1;0;0.9;0.7;11;2;39;50;78.0;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;jordan pefok;jordan pefok;reims;1996;1996.0;3000000;355369;26/4/1996;29;fuzzy_global(100.0)
jordan teze;nl NED;DF;Monaco;24;1999;6.3;1;0;1.2;1.5;5;2;287;363;79.06;18;9;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jordan teze;jordan teze;monaco;1999;1999.0;9000000;364245;30/9/1999;25;first+last+birth_year
jordan veretout;fr FRA;MF;Lyon;31;1993;17.3;2;0;1.9;0.6;21;9;792;944;83.9;30;14;17;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;jordan veretout;jordan veretout;lyon;1993;1993.0;4000000;164771;1/3/1993;32;first+last+birth_year
joris chotard;fr FRA;MF;Montpellier;22;2001;21.0;1;0;1.3;0.5;19;3;672;822;81.75;39;27;28;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;joris chotard;joris chotard;montpellier;2001;2001.0;6000000;624037;24/9/2001;23;first+last+birth_year
joseph okumu;ke KEN;DF;Reims;27;1997;18.8;1;0;1.0;0.1;12;2;883;1083;81.53;30;15;33;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;joseph okumu;joseph okumu;reims;1997;1997.0;7000000;453376;26/5/1997;28;first+last+birth_year
joshua king;no NOR;FW,MF;Toulouse;32;1992;18.6;6;3;6.6;2.0;50;20;253;358;70.67;11;11;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;joshua king;joshua king;toulouse;1992;1992.0;1800000;91059;15/1/1992;33;first+last+birth_year
