Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
guilherme liberato;br BRA;MF;Moreirense;23;2001;0.5;0;0;0.0;0.0;0;0;29;34;85.29;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;guilherme liberato;guilherme liberato;moreirense;2001;2001;300000;739442;16/6/2001;24;first+last+birth_year
guilherme ramos;pt POR;DF;Santa Clara;26;1997;3.7;0;0;0.1;0.0;2;1;128;156;82.05;2;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;guilherme ramos;guilherme ramos;santa clara;1997;1997;700000;340521;11/8/1997;27;
guilherme schettine;br BRA;FW;Moreirense;28;1995;18.9;5;4;5.0;1.8;44;19;222;323;68.73;10;6;11;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;guilherme schettine;guilherme schettine;moreirense;1995;1995;900000;371245;10/10/1995;29;first+last+birth_year
guilherme serrao;pt POR;MF,DF;Estrela;20;2003;8.3;0;0;0.0;0.4;1;0;222;322;68.94;25;17;5;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;guilherme serrao;guilherme serrao;estrela;2003;2003;;;nan;;
guillermo ochoa;mx MEX;GK;AVS Futebol;39;1985;23.0;0;0;0.0;0.3;0;0;526;707;74.4;1;1;1;0;45.0;1.96;118.0;74.0;62.7;6.0;26.1;1.0;1.0;0.0;0.0;39.4;0.33;-4.6;-0.2;128.0;293.0;43.7;486.0;90.0;40.1;35.6;8.0;2.1;16.0;0.7;14.0;True;39.0;guillermo ochoa;guillermo ochoa;avs futebol;1985;1985;500000;29559;13/7/1985;39;key+birth_year
gustavo assuncao;pt POR;MF;AVS Futebol;24;2000;17.5;2;0;2.4;0.5;12;3;623;775;80.39;37;23;20;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;gustavo assuncao;gustavo assuncao;avs futebol;2000;2000;1000000;461629;30/3/2000;25;key+birth_year
gustavo da silva;br BRA;FW;Vitória;25;1999;9.7;7;0;5.0;1.3;26;13;120;190;63.16;8;4;13;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;gustavo da silva;gustavo silva;vitoria;1999;1999;3000000;1047860;1/6/1999;26;first+last+birth_year
gustavo henrique;br BRA;MF,FW;Estrela;25;1999;2.5;0;1;0.0;0.1;1;0;47;61;77.05;7;4;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;gustavo henrique;gustavo henrique;estrela;1999;1999;250000;671652;24/5/1999;26;first+last+birth_year
gustavo klismahn;br BRA;MF,FW;Santa Clara;24;1999;9.1;0;3;0.5;1.7;10;3;232;333;69.67;19;13;10;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;gustavo klismahn;gustavo klismahn;santa clara;1999;1999;600000;606719;23/11/1999;25;first+last+birth_year
gustavo mendonca;pt POR;MF;AVS Futebol;21;2003;7.5;1;0;0.1;0.2;2;1;238;300;79.33;18;15;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;gustavo mendonca;gustavo mendonca;avs futebol;2003;2003;400000;637788;11/3/2003;22;key+birth_year
gustavo sa;pt POR;MF;Famalicão;19;2004;28.0;4;6;3.7;3.5;36;13;660;941;70.14;44;29;23;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;gustavo sa;gustavo sa;famalicao;2004;2004;16000000;982575;11/11/2004;20;first+last+birth_year
guven yalcn;tr TUR;FW;Arouca;25;1999;8.5;4;1;4.4;0.7;25;10;125;192;65.1;10;7;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;guven yalcn;guven yalcn;arouca;1999;1999;1200000;341019;18/1/1999;26;fuzzy_global(95.65217391304348)
habraao;br BRA;FW;Santa Clara;23;2001;0.0;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;habraao;habraao;santa clara;2001;2001;400000;965630;26/6/2001;24;first+last+birth_year
helder costa;ao ANG;FW,MF;Estoril;30;1994;6.7;1;0;0.5;0.7;4;1;134;191;70.16;7;4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;helder costa;helder costa;estoril;1994;1994;400000;173900;12/1/1994;31;first+last+birth_year
henrique araujo;pt POR;FW;Arouca;22;2002;12.3;6;2;6.1;1.1;23;8;154;217;70.97;5;4;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;henrique araujo;henrique araujo;arouca;2002;2002;2000000;617267;19/1/2002;23;first+last+birth_year
henrique arreiol;pt POR;MF;Sporting CP;19;2005;0.3;0;0;0.1;0.0;1;0;11;13;84.62;0;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;henrique arreiol;henrique arreiol;sporting cp;2005;2005;1000000;905345;21/6/2005;20;first+last+birth_year
henrique pereira;pt POR;FW,MF;Casa Pia;22;2002;8.4;1;1;0.7;2.1;6;4;121;179;67.6;5;5;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;henrique pereira;henrique pereira;casa pia;2002;2002;800000;505655;15/2/2002;23;first+last+birth_year
hevertton santos;br BRA;DF;Vitória;23;2001;2.9;0;0;0.0;0.1;2;1;121;166;72.89;7;4;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;hevertton santos;hevertton santos;vitoria;2001;2001;1000000;695121;1/2/2001;24;fuzzy_global(100.0)
hidemasa morita;jp JPN;MF;Sporting CP;29;1995;14.4;2;3;1.6;2.7;14;4;669;791;84.58;35;23;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;hidemasa morita;hidemasa morita;sporting cp;1995;1995;13000000;524315;10/5/1995;30;first+last+birth_year
ibrahima ba;sn SEN;DF;Famalicão;19;2005;1.1;0;0;0.2;0.0;1;0;30;38;78.95;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;ibrahima ba;ibrahima ba;famalicao;2005;2005;500000;1191154;26/5/2005;20;first+last+birth_year
ibrahima camara;gn GUI;MF;Boavista;25;1999;14.8;0;0;0.1;0.7;6;2;387;524;73.85;16;10;17;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ibrahima camara;ibrahima camara;boavista;1999;1999;500000;595012;25/1/1999;26;first+last+birth_year
ignacio rodriguez;uy URU;DF;AVS Futebol;20;2003;13.2;0;0;0.2;0.3;2;1;451;591;76.31;18;15;11;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;ignacio rodriguez;ignacio rodriguez;avs futebol;2003;2003;;;nan;;
igor;br BRA;MF;Estrela;21;2003;8.9;0;0;0.2;1.0;9;2;278;328;84.76;19;12;18;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;igor;igor;estrela;2003;2003;3500000;978037;7/3/2003;22;fuzzy_global(100.0)
ilija vukotic;me MNE;MF;Boavista;25;1999;19.5;3;0;3.0;0.8;19;8;454;601;75.54;38;19;22;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ilija vukotic;ilija vukotic;boavista;1999;1999;600000;344474;7/1/1999;26;first+last+birth_year
isaac;br BRA;FW;Nacional;20;2004;13.7;3;1;3.2;0.4;26;10;190;264;71.97;18;13;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;isaac;isaac;nacional;2004;2004;700000;1083069;26/3/2004;21;first+last+birth_year
isaac monteiro;pt POR;DF;Casa Pia;20;2004;0.0;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;isaac monteiro;isaac monteiro;casa pia;2004;2004;100000;929867;4/3/2004;21;first+last+birth_year
ismael;pt POR;MF;Moreirense;25;1999;22.5;1;1;1.9;0.7;11;2;851;1007;84.51;70;37;27;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ismael;ismael;moreirense;1999;1999;1500000;468332;25/3/1999;26;fuzzy_global(100.0)
ismael gharbi;tn TUN;FW,MF;Braga;20;2004;11.8;4;3;2.8;1.4;29;9;400;538;74.35;27;16;15;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;ismael gharbi;ismael gharbi;braga;2004;2004;7500000;810096;10/4/2004;21;first+last+birth_year
issa kabore;bf BFA;DF;Benfica;23;2001;0.1;0;0;0.0;0.0;0;0;14;17;82.35;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;issa kabore;issa kabore;benfica;2001;2001;4000000;649452;12/5/2001;24;first+last+birth_year
issiaka kamate;fr FRA;FW,MF;AVS Futebol;19;2004;3.9;0;0;0.1;0.4;3;0;83;111;74.77;7;5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;issiaka kamate;issiaka kamate;avs futebol;2004;2004;750000;885623;2/8/2004;20;key+birth_year
issiar drame;ml MLI;DF;Estrela;25;1999;17.7;0;0;0.7;0.2;7;2;368;445;82.7;22;12;22;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;issiar drame;issiar drame;estrela;1999;1999;600000;461582;16/2/1999;26;first+last+birth_year
ivan fresneda;es ESP;DF,MF;Sporting CP;19;2004;10.7;3;0;1.9;1.0;9;6;430;532;80.83;26;17;19;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;ivan fresneda;ivan fresneda;sporting cp;2004;2004;8000000;946883;28/9/2004;20;first+last+birth_year
ivan jaime pajuelo;es ESP;FW;Porto;23;2000;4.9;2;2;1.2;0.6;13;6;122;148;82.43;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;ivan jaime pajuelo;ivan pajuelo;porto;2000;2000;5000000;610335;26/9/2000;24;fuzzy_global(100.0)
ivan marcano;es ESP;DF;Porto;37;1987;10.5;1;0;0.6;0.5;7;1;687;776;88.53;13;7;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;37.0;ivan marcano;ivan marcano;porto;1987;1987;200000;57723;23/6/1987;38;first+last+birth_year
ivan zlobin;ru RUS;GK;Famalicão;27;1997;15.0;0;0;0.0;0.0;0;0;318;446;71.3;0;0;0;0;18.0;1.2;63.0;45.0;73.0;5.0;33.3;1.0;1.0;0.0;0.0;23.0;0.35;5.0;0.33;48.0;158.0;30.4;353.0;61.0;30.3;31.1;16.0;7.5;7.0;0.47;10.6;True;27.0;ivan zlobin;ivan zlobin;famalicao;1997;1997;1500000;282654;7/3/1997;28;first+last+birth_year
ivo rodrigues;pt POR;MF,FW;Arouca;29;1995;7.1;0;1;0.7;0.9;10;3;194;257;75.49;17;11;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;ivo rodrigues;ivo rodrigues;arouca;1995;1995;1000000;215122;30/3/1995;30;first+last+birth_year
iyad mohamed;km COM;MF;Casa Pia;23;2001;5.4;0;0;0.0;0.1;0;0;154;205;75.12;10;4;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;iyad mohamed;iyad mohamed;casa pia;2001;2001;600000;805065;5/3/2001;24;first+last+birth_year
jaime pinto;pt POR;MF,FW;Farense;26;1997;2.6;0;0;0.6;0.0;4;0;16;24;66.67;3;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;jaime pinto;jaime pinto;farense;1997;1997;;;nan;;
jan-niklas beste;de GER;FW,DF;Benfica;25;1999;5.6;0;1;0.7;1.5;8;3;238;302;78.81;19;15;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jan niklas beste;jan beste;benfica;1999;1999;7000000;342967;4/1/1999;26;fuzzy_global(100.0)
jandro orellana;es ESP;MF;Estoril;23;2000;11.3;1;1;1.2;0.4;9;4;448;525;85.33;19;10;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;jandro orellana;jandro orellana;estoril;2000;2000;1000000;388548;7/8/2000;24;first+last+birth_year
jason;es ESP;FW,MF;Arouca;30;1994;25.0;5;1;6.4;3.4;51;16;488;781;62.48;26;13;21;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jason;jason;arouca;1994;1994;2500000;263860;6/7/1994;30;fuzzy_global(100.0)
jaume grau;es ESP;MF;AVS Futebol;27;1997;23.5;2;2;0.6;1.0;14;5;742;933;79.53;65;40;34;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jaume grau;jaume grau;avs futebol;1997;1997;700000;340864;5/5/1997;28;key+birth_year
jean gorby;fr FRA;MF;Braga;22;2002;13.5;1;0;0.5;0.2;10;3;719;839;85.7;26;11;12;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;jean gorby;jean gorby;braga;2002;2002;4000000;631404;25/7/2002;22;fuzzy_global(100.0)
jeremy antonisse;cw CUW;FW,MF;Moreirense;22;2002;9.3;0;0;1.9;1.1;19;5;183;258;70.93;25;10;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;jeremy antonisse;jeremy antonisse;moreirense;2002;2002;700000;594273;29/3/2002;23;first+last+birth_year
jeremy livolant;fr FRA;FW,MF;Casa Pia;26;1998;20.0;4;4;4.3;2.7;19;9;375;542;69.19;12;11;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;jeremy livolant;jeremy livolant;casa pia;1998;1998;1500000;324806;9/1/1998;27;first+last+birth_year
jerry st. juste;nl NED;DF;Sporting CP;27;1996;6.5;0;0;0.3;0.0;3;0;438;462;94.81;14;10;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jerry st juste;jerry juste;sporting cp;1996;1996;6000000;288253;19/10/1996;28;
jesus castillo;pe PER;MF;Gil Vicente FC;23;2001;9.1;0;0;0.7;0.9;7;1;367;450;81.56;14;6;13;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;jesus castillo;jesus castillo;gil vicente fc;2001;2001;700000;658848;11/6/2001;24;key+birth_year
jesus ramirez;ve VEN;FW;Vitória;26;1998;8.1;3;2;4.8;0.4;39;8;90;136;66.18;3;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;jesus ramirez;jesus ramirez;vitoria;1998;1998;1000000;419936;4/5/1998;27;first+last+birth_year
jhon velasquez;co COL;FW,MF;Farense;29;1995;0.2;0;1;0.0;0.4;1;1;6;14;42.86;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;jhon velasquez;jhon velasquez;farense;1995;1995;200000;414774;2/5/1995;30;first+last+birth_year
jhonatan;br BRA;GK;Rio Ave;33;1991;8.0;0;0;0.0;0.0;0;0;221;310;71.29;0;0;0;0;13.0;1.62;43.0;30.0;69.8;2.0;25.0;0.0;0.0;0.0;0.0;12.3;0.29;-0.7;-0.09;30.0;102.0;29.4;231.0;40.0;26.4;32.3;3.0;2.4;5.0;0.63;12.0;True;33.0;jhonatan;jhonatan;rio ave;1991;1991;300000;212216;8/5/1991;34;first+last+birth_year
joao aurelio;pt POR;DF,FW;Nacional;35;1988;4.5;1;1;0.4;0.6;5;1;95;147;64.63;15;8;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;35.0;joao aurelio;joao aurelio;nacional;1988;1988;50000;84711;17/8/1988;36;first+last+birth_year
joao carvalho;pt POR;MF,FW;Estoril;27;1997;25.6;6;3;1.8;4.1;32;12;786;1043;75.36;35;21;18;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;joao carvalho;joao carvalho;estoril;1997;1997;3000000;258005;9/3/1997;28;first+last+birth_year
joao costa;pt POR;FW;Santa Clara;24;2000;8.1;3;0;4.0;1.3;15;6;95;146;65.07;15;10;11;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;joao costa;joao costa;santa clara;2000;2000;500000;856423;7/3/2000;25;first+last+birth_year
joao ferreira;pt POR;DF;Braga;23;2001;14.6;0;1;0.6;1.0;5;2;770;955;80.63;30;21;15;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;joao ferreira;joao ferreira;braga;2001;2001;3000000;481623;22/3/2001;24;first+last+birth_year
joao ferreira barros;pt POR;MF,FW;Boavista;18;2006;2.9;0;0;0.4;0.1;6;2;43;70;61.43;11;9;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;joao ferreira barros;joao barros;boavista;2006;2006;200000;1294052;10/1/2006;19;first+last+birth_year
joao goncalves;pt POR;GK;Boavista;23;2000;4.0;0;0;0.0;0.0;0;0;50;110;45.45;0;0;0;0;2.0;0.5;8.0;6.0;75.0;2.0;50.0;0.0;0.0;0.0;0.0;3.3;0.41;1.3;0.33;31.0;88.0;35.2;74.0;3.0;70.3;48.7;1.0;1.7;1.0;0.25;14.0;True;23.0;joao goncalves;joao goncalves;boavista;2000;2000;700000;685805;5/11/2000;24;first+last+birth_year
joao goulart silva;pt POR;DF;Casa Pia;24;2000;31.5;2;0;1.0;0.5;17;3;1058;1304;81.13;40;26;37;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;joao goulart silva;joao silva;casa pia;2000;2000;2000000;537477;27/1/2000;25;fuzzy_global(100.0)
joao graca;pt POR;MF,FW;Rio Ave;29;1995;5.5;1;0;1.2;0.1;5;1;157;200;78.5;15;7;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;joao graca;joao graca;rio ave;1995;1995;300000;257707;18/6/1995;30;first+last+birth_year
joao mario;pt POR;FW,MF;Benfica;31;1993;1.7;0;0;0.1;0.3;3;2;84;103;81.55;3;2;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;joao mario;joao mario;benfica;1993;1993;2100000;149729;19/1/1993;32;first+last+birth_year
joao mario lopes;pt POR;DF,MF;Porto;24;2000;19.6;0;3;0.8;4.4;16;3;856;1071;79.93;27;17;15;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;joao mario lopes;joao lopes;porto;2000;2000;10000000;537602;3/1/2000;25;fuzzy_global(100.0)
joao marques;pt POR;MF,FW;Braga;22;2002;0.4;0;0;0.1;0.0;1;0;12;17;70.59;2;1;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;joao marques;joao marques;braga;2002;2002;3000000;891971;13/2/2002;23;first+last+birth_year
joao mendes;pt POR;MF,FW;Vitória;29;1994;17.1;4;2;2.1;2.4;34;11;569;746;76.27;26;15;19;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;joao mendes;joao mendes;vitoria;1994;1994;2000000;504503;21/10/1994;30;first+last+birth_year
joao moutinho;pt POR;MF;Braga;37;1986;18.5;1;2;0.6;1.2;12;1;1075;1235;87.04;46;25;23;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;37.0;joao moutinho;joao moutinho;braga;1986;1986;600000;29364;8/9/1986;38;first+last+birth_year
joao novais;pt POR;MF;Rio Ave;31;1993;15.6;0;0;1.7;3.0;26;7;503;676;74.41;22;9;11;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;joao novais;joao novais;rio ave;1993;1993;400000;228940;10/7/1993;31;first+last+birth_year
joao paulo santos costa;pt POR;GK;Estrela;28;1996;14.0;0;0;0.0;0.0;0;0;270;435;62.07;1;0;0;0;17.0;1.21;54.0;36.0;74.1;4.0;28.6;4.0;3.0;1.0;0.0;19.0;0.3;2.0;0.14;94.0;244.0;38.5;312.0;37.0;50.0;38.4;2.0;1.1;14.0;1.0;15.5;True;28.0;joao paulo santos costa;joao costa;estrela;1996;1996;800000;198638;2/2/1996;29;first+last+birth_year
joao pedro;br BRA;DF;Rio Ave;21;2003;3.0;0;1;0.0;0.0;1;0;116;155;74.84;7;6;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joao pedro;joao pedro;rio ave;2003;2003;400000;876440;14/3/2003;22;first+last+birth_year
joao pinto;pt POR;MF;Gil Vicente FC;21;2002;0.0;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joao pinto;joao pinto;gil vicente fc;2002;2002;200000;927627;31/8/2002;22;key+birth_year
joao rego;pt POR;FW;Benfica;19;2005;0.2;0;0;0.0;0.0;0;0;9;16;56.25;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;joao rego;joao rego;benfica;2005;2005;3000000;931415;20/6/2005;20;first+last+birth_year
joao simoes;pt POR;MF;Sporting CP;17;2007;4.4;1;0;0.4;0.3;6;1;229;252;90.87;7;4;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;joao simoes;joao simoes;sporting cp;2007;2007;6000000;958937;6/1/2007;18;first+last+birth_year
joao teixeira;pt POR;MF;Gil Vicente FC;30;1994;3.7;0;0;0.3;0.2;7;1;150;195;76.92;16;10;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;joao teixeira;joao teixeira;gil vicente fc;1994;1994;300000;182710;6/2/1994;31;key+birth_year
joao tiago serrao garces;pt POR;MF;Nacional;31;1993;0.2;0;0;0.0;0.0;1;0;5;5;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;joao tiago serrao garces;joao garces;nacional;1993;1993;;;nan;;
joao tome;pt POR;DF,MF;Rio Ave;21;2003;8.6;0;1;0.0;0.5;0;0;325;428;75.93;23;18;8;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joao tome;joao tome;rio ave;2003;2003;600000;551981;12/2/2003;22;first+last+birth_year
joao valido;pt POR;GK;Arouca;24;2000;5.0;0;0;0.0;0.1;0;0;135;155;87.1;0;0;0;0;6.0;1.2;20.0;14.0;75.0;1.0;20.0;1.0;1.0;0.0;0.0;5.5;0.24;-0.5;-0.1;17.0;32.0;53.1;105.0;22.0;20.0;27.6;9.0;12.9;8.0;1.6;14.0;True;24.0;joao valido;joao valido;arouca;2000;2000;300000;532900;3/3/2000;25;first+last+birth_year
joao vasconcelos;pt POR;MF;Braga;19;2005;0.0;0;0;0.0;0.0;0;0;4;5;80.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;joao vasconcelos;joao vasconcelos;braga;2005;2005;2000000;898715;26/2/2005;20;fuzzy_global(100.0)
joe mendes;se SWE;DF;Braga;21;2002;2.0;0;0;0.0;0.0;1;1;110;134;82.09;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joe mendes;joe mendes;braga;2002;2002;3000000;579284;31/12/2002;22;first+last+birth_year
joel jorquera;es ESP;FW;Moreirense;23;2000;4.8;1;0;0.5;0.1;5;2;77;103;74.76;5;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;joel jorquera;joel jorquera;moreirense;2000;2000;300000;633114;19/8/2000;24;first+last+birth_year
joel robles;es ESP;GK;Estoril;34;1990;29.0;0;0;0.0;0.0;0;0;498;882;56.46;1;0;1;0;46.0;1.59;132.0;85.0;68.9;5.0;17.2;6.0;5.0;1.0;0.0;50.0;0.35;4.0;0.14;159.0;513.0;31.0;659.0;111.0;53.0;40.5;17.0;4.2;43.0;1.48;14.7;True;34.0;joel robles;joel robles;estoril;1990;1990;500000;101118;17/6/1990;35;first+last+birth_year
joel silva;pt POR;MF,DF;Boavista;21;2003;26.6;2;1;2.0;2.3;21;7;709;951;74.55;71;41;37;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joel silva;joel silva;boavista;2003;2003;800000;929573;11/2/2003;22;first+last+birth_year
john mercado;ec ECU;FW,MF;AVS Futebol;22;2002;26.0;3;1;3.3;3.8;47;8;366;575;63.65;40;24;27;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;john mercado;john mercado;avs futebol;2002;2002;2500000;659804;3/6/2002;23;key+birth_year
jonatan lucca;br BRA;MF;AVS Futebol;30;1994;3.0;0;0;0.2;0.0;4;1;112;134;83.58;2;1;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jonatan lucca;jonatan lucca;avs futebol;1994;1994;200000;232577;2/6/1994;31;key+birth_year
jonatas noro;pt POR;DF;Braga;19;2005;0.1;0;0;0.0;0.0;1;0;7;7;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jonatas noro;jonatas noro;braga;2005;2005;1000000;1061378;9/7/2005;19;first+last+birth_year
jonathan buatu mananga;ao ANG;DF;Gil Vicente FC;30;1993;20.3;0;2;0.4;0.9;6;0;1010;1103;91.57;28;21;29;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;jonathan buatu mananga;jonathan mananga;gil vicente fc;1993;1993;600000;137313;27/9/1993;31;fuzzy_club(100.0)
jonathan mutombo;fr FRA;DF;Gil Vicente FC;21;2002;8.5;0;0;0.1;0.6;6;1;330;414;79.71;29;19;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;jonathan mutombo;jonathan mutombo;gil vicente fc;2002;2002;500000;721952;27/8/2002;22;key+birth_year
jonathan panzo;eng ENG;DF;Rio Ave;23;2000;14.4;1;0;0.7;0.5;6;1;682;747;91.3;22;13;19;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;jonathan panzo;jonathan panzo;rio ave;2000;2000;1200000;392777;25/10/2000;24;first+last+birth_year
jordan holsgrove;sct SCO;MF;Estoril;24;1999;26.5;1;4;1.1;4.0;29;9;1595;1971;80.92;44;25;26;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jordan holsgrove;jordan holsgrove;estoril;1999;1999;3500000;429309;10/9/1999;25;first+last+birth_year
jordi mboula;es ESP;FW,MF;Gil Vicente FC;25;1999;12.8;0;2;1.7;0.8;15;5;247;333;74.17;17;9;12;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jordi mboula;jordi mboula;gil vicente fc;1999;1999;500000;331498;16/3/1999;26;key+birth_year
jorge aguirre;cu CUB;FW;Gil Vicente FC;24;2000;15.0;3;2;3.6;2.1;28;7;209;297;70.37;3;2;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jorge aguirre;jorge aguirre;gil vicente fc;2000;2000;600000;629385;5/1/2000;25;key+birth_year
jorge filipe oliveira fernandes;pt POR;DF;Vitória;27;1997;4.6;0;0;0.1;0.3;1;0;227;253;89.72;7;7;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jorge filipe oliveira fernandes;jorge fernandes;vitoria;1997;1997;2000000;344395;2/4/1997;28;first+last+birth_year
jorge karse;ge GEO;DF;Rio Ave;19;2005;0.0;0;0;0.0;0.0;0;0;3;4;75.0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jorge karse;jorge karse;rio ave;2005;2005;100000;1042715;18/3/2005;20;fuzzy_global(100.0)
