Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
diego rico,es ESP,DF,Getafe,31,1993,31.3,0,3,0.4,2.7,16,3,1058,1564,67.65,81,49,41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,diego rico,diego rico,getafe,1993,1993,1200000,249513,1993-02-23,32,first+last+birth_year
dimitri foulquier,fr FRA,DF,Valencia,31,1993,25.5,0,1,0.4,1.4,13,2,1007,1276,78.92,48,31,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,dimitri foulquier,dimitri foulquier,valencia,1993,1993,1500000,170472,1993-03-23,32,first+last+birth_year
dinko horkas,hr CRO,GK,Las Palmas,25,1999,12.1,0,0,0.0,0.0,0,0,397,525,75.62,0,0,0,0,19.0,1.58,54.0,35.0,66.7,1.0,9.1,2.0,1.0,1.0,0.0,19.4,0.34,1.4,0.11,69.0,175.0,39.4,475.0,53.0,31.8,32.5,9.0,6.1,16.0,1.33,15.6,True,25.0,dinko horkas,dinko horkas,las palmas,1999,1999,1200000,357770,1999-03-10,26,first+last+birth_year
djene,tg TOG,"DF,MF",Getafe,32,1991,28.3,0,0,0.3,0.6,6,0,694,918,75.6,25,13,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,djene,djene,getafe,1991,1991,1800000,221150,1991-12-31,33,fuzzy_global(100.0)
djibril sow,ch SUI,MF,Sevilla,27,1997,22.9,2,1,2.4,1.6,22,6,883,994,88.83,25,14,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,djibril sow,djibril sow,sevilla,1997,1997,7500000,212723,1997-02-06,28,first+last+birth_year
dodi lukebakio,be BEL,FW,Sevilla,26,1997,34.4,11,2,10.1,4.5,93,38,780,1052,74.14,22,14,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,dodi lukebakio,dodi lukebakio,sevilla,1997,1997,20000000,303259,1997-09-24,27,first+last+birth_year
domingos andre ribeiro almeida,pt POR,"MF,FW",Valencia,24,2000,22.0,0,4,1.2,3.2,18,5,798,947,84.27,48,32,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,domingos andre ribeiro almeida,domingos almeida,valencia,2000,2000,10000000,375382,2000-05-30,25,fuzzy_global(100.0)
domingos duarte,pt POR,DF,Getafe,29,1995,20.7,1,0,0.2,0.1,3,1,497,633,78.52,28,15,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,domingos duarte,domingos duarte,getafe,1995,1995,800000,257376,1995-03-10,30,first+last+birth_year
dominik greif,sk SVK,GK,Mallorca,27,1997,31.0,0,0,0.0,0.0,0,0,735,1047,70.2,0,0,0,0,34.0,1.1,116.0,83.0,72.4,7.0,22.6,2.0,2.0,0.0,0.0,33.9,0.28,0.9,0.03,191.0,475.0,40.2,847.0,126.0,41.9,36.4,15.0,2.9,21.0,0.68,12.9,True,27.0,dominik greif,dominik greif,mallorca,1997,1997,6000000,316884,1997-04-06,28,first+last+birth_year
donny van de beek,nl NED,MF,Girona,27,1997,15.8,2,2,1.5,3.2,18,5,365,447,81.66,29,18,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,donny van de beek,donny beek,girona,1997,1997,5000000,288255,1997-04-18,28,first+last+birth_year
duk,cv CPV,"MF,FW",Leganés,24,2000,2.0,0,0,0.0,0.7,2,1,33,53,62.26,8,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,duk,duk,leganes,2000,2000,1000000,535959,2000-02-16,25,first+last+birth_year
eder militao,br BRA,DF,Real Madrid,26,1998,10.4,1,1,0.6,0.5,10,3,636,712,89.33,19,17,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,eder militao,eder militao,real madrid,1998,1998,30000000,401530,1998-01-18,27,first+last+birth_year
edu exposito,es ESP,MF,Espanyol,27,1996,11.6,0,2,1.0,3.2,18,6,318,485,65.57,23,13,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,edu exposito,edu exposito,espanyol,1996,1996,3000000,506248,1996-08-01,28,first+last+birth_year
eduardo camavinga,fr FRA,"MF,DF",Real Madrid,21,2002,12.2,1,2,0.4,0.8,8,2,700,793,88.27,42,26,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,eduardo camavinga,eduardo camavinga,real madrid,2002,2002,60000000,640428,2002-11-10,22,first+last+birth_year
endika bujan,es ESP,FW,Athletic Club,21,2003,0.1,0,0,0.0,0.0,0,0,4,5,80.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,endika bujan,endika bujan,athletic club,2003,2003,300000,1120228,2003-01-16,22,key+birth_year
endrick,br BRA,FW,Real Madrid,18,2006,4.0,1,0,2.5,0.5,24,6,59,75,78.67,1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,endrick,endrick,real madrid,2006,2006,35000000,971570,2006-07-21,18,first+last+birth_year
enric franquesa,es ESP,"DF,FW",Leganés,27,1997,6.8,1,0,0.3,0.1,3,1,158,225,70.22,17,9,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,enric franquesa,enric franquesa,leganes,1997,1997,1500000,282700,1997-02-26,28,first+last+birth_year
enzo barrenechea,ar ARG,MF,Valencia,23,2001,24.3,1,2,1.3,0.9,16,3,1170,1352,86.54,57,30,30,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,enzo barrenechea,enzo barrenechea,valencia,2001,2001,10000000,671915,2001-05-22,24,first+last+birth_year
enzo boyomo,cm CMR,DF,Osasuna,22,2001,33.2,2,0,1.5,0.9,12,3,1220,1402,87.02,68,43,34,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,enzo boyomo,enzo boyomo,osasuna,2001,2001,20000000,541555,2001-10-07,23,key+birth_year
enzo loiodice,fr FRA,MF,Las Palmas,23,2000,7.6,0,0,0.3,0.2,7,4,377,443,85.1,17,7,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,enzo loiodice,enzo loiodice,las palmas,2000,2000,1200000,581781,2000-11-27,24,first+last+birth_year
eray comert,ch SUI,"DF,MF",Valladolid,26,1998,19.8,0,0,0.9,0.0,9,1,805,918,87.69,24,14,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,eray comert,eray comert,valladolid,1998,1998,2000000,298583,1998-02-04,27,first+last+birth_year
eric bailly,ci CIV,DF,Villarreal,30,1994,6.9,0,0,0.3,0.0,4,0,280,320,87.5,12,4,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,eric bailly,eric bailly,villarreal,1994,1994,2000000,286384,1994-04-12,31,first+last+birth_year
eric garcia,es ESP,"DF,MF",Barcelona,23,2001,17.4,2,3,2.3,0.8,14,8,1234,1340,92.09,38,21,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,eric garcia,eric garcia,barcelona,2001,2001,18000000,466794,2001-01-09,24,first+last+birth_year
etienne eto'o,cm CMR,FW,Rayo Vallecano,21,2002,0.4,0,0,0.0,0.0,0,0,1,5,20.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,etienne eto o,etienne o,rayo vallecano,2002,2002,200000,707359,2002-08-18,22,key+birth_year
ezequiel avila,ar ARG,FW,Betis,30,1994,7.5,2,0,1.5,1.0,20,10,166,238,69.75,8,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,ezequiel avila,ezequiel avila,betis,1994,1994,,,nan,,
fabio gonzalez,es ESP,MF,Las Palmas,27,1997,0.6,0,0,0.1,0.0,2,0,43,53,81.13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,fabio gonzalez,fabio gonzalez,las palmas,1997,1997,500000,531062,1997-02-12,28,first+last+birth_year
fabio silva,pt POR,FW,Las Palmas,22,2002,20.7,10,3,8.8,2.0,46,20,309,466,66.31,12,7,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,fabio silva,fabio silva,las palmas,2002,2002,20000000,505653,2002-07-19,22,first+last+birth_year
facundo garces,my MAS,DF,Alavés,24,1999,7.5,0,0,0.1,0.8,5,1,150,197,76.14,6,2,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,facundo garces,facundo garces,alaves,1999,1999,2000000,533354,1999-09-05,25,first+last+birth_year
federico valverde,uy URU,"MF,DF",Real Madrid,26,1998,33.7,6,4,2.7,3.1,57,22,2010,2237,89.85,50,30,38,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,federico valverde,federico valverde,real madrid,1998,1998,130000000,369081,1998-07-22,26,first+last+birth_year
fer lopez,es ESP,"FW,MF",Celta Vigo,20,2004,7.5,2,0,2.7,1.9,20,5,220,260,84.62,9,5,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,fer lopez,fer lopez,celta vigo,2004,2004,5000000,1064471,2004-05-24,21,first+last+birth_year
ferland mendy,fr FRA,DF,Real Madrid,29,1995,11.2,0,1,0.0,0.5,0,0,630,671,93.89,17,14,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,ferland mendy,ferland mendy,real madrid,1995,1995,14000000,291417,1995-06-08,30,first+last+birth_year
fermin lopez,es ESP,"MF,FW",Barcelona,21,2003,13.9,6,5,5.6,3.9,41,15,552,675,81.78,19,15,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,fermin lopez,fermin lopez,barcelona,2003,2003,50000000,636703,2003-05-11,22,first+last+birth_year
fernando calero,es ESP,"DF,MF",Espanyol,28,1995,7.9,1,0,0.3,0.0,2,1,325,381,85.3,18,10,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,fernando calero,fernando calero,espanyol,1995,1995,1500000,357884,1995-09-14,29,first+last+birth_year
ferran ruiz,es ESP,MF,Girona,21,2003,0.2,0,0,0.0,0.0,0,0,3,6,50.0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,ferran ruiz,ferran ruiz,girona,2003,2003,,,nan,,
ferran torres,es ESP,"FW,MF",Barcelona,24,2000,12.3,10,6,8.0,3.1,48,22,267,360,74.17,8,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,ferran torres,ferran torres,barcelona,2000,2000,40000000,398184,2000-02-29,25,first+last+birth_year
florian grillitsch,at AUT,MF,Valladolid,28,1995,6.9,0,0,0.1,0.7,3,2,289,349,82.81,11,7,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,florian grillitsch,florian grillitsch,valladolid,1995,1995,2000000,195736,1995-08-07,29,first+last+birth_year
florian lejeune,fr FRA,DF,Rayo Vallecano,33,1991,36.9,2,3,3.6,1.9,58,17,1728,2062,83.8,46,28,38,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,florian lejeune,florian lejeune,rayo vallecano,1991,1991,2500000,127108,1991-05-20,34,key+birth_year
fran,es ESP,GK,Real Madrid,19,2005,1.0,0,0,0.0,0.0,0,0,19,20,95.0,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.43,-1.1,-1.14,1.0,2.0,50.0,16.0,3.0,12.5,24.0,1.0,20.0,1.0,1.0,12.0,True,19.0,fran,fran,real madrid,2005,2005,400000,1055220,2005-06-24,20,fuzzy_global(100.0)
fran beltran,es ESP,MF,Celta Vigo,25,1999,26.9,2,1,1.0,1.8,23,4,1313,1482,88.6,50,35,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,fran beltran,fran beltran,celta vigo,1999,1999,8000000,423444,1999-02-03,26,first+last+birth_year
fran garcia,es ESP,DF,Real Madrid,24,1999,24.1,0,2,0.9,1.8,14,3,1344,1551,86.65,51,36,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,fran garcia,fran garcia,real madrid,1999,1999,18000000,341264,1999-08-14,25,first+last+birth_year
fran vieites,es ESP,GK,Betis,25,1999,4.0,0,0,0.0,0.0,1,1,76,119,63.87,0,0,0,0,5.0,1.25,11.0,6.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.42,-0.3,-0.09,12.0,54.0,22.2,90.0,16.0,40.0,38.0,6.0,9.2,4.0,1.0,12.8,True,25.0,fran vieites,fran vieites,betis,1999,1999,2000000,551182,1999-05-07,26,first+last+birth_year
francisco perez,es ESP,"FW,MF",Valencia,21,2002,6.3,0,0,0.3,2.6,6,1,169,230,73.48,17,12,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,francisco perez,francisco perez,valencia,2002,2002,,,nan,,
franco cervi,ar ARG,"FW,MF",Celta Vigo,30,1994,3.0,0,0,0.0,0.3,0,0,91,132,68.94,8,3,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,franco cervi,franco cervi,celta vigo,1994,1994,800000,341110,1994-05-26,31,first+last+birth_year
frenkie de jong,nl NED,MF,Barcelona,27,1997,12.7,2,2,0.7,2.0,5,3,1084,1148,94.43,19,11,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,frenkie de jong,frenkie jong,barcelona,1997,1997,45000000,326330,1997-05-12,28,first+last+birth_year
gabriel osei misehouy,nl NED,"FW,MF",Girona,19,2005,2.9,1,0,0.9,0.3,6,2,90,103,87.38,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,gabriel osei misehouy,gabriel misehouy,girona,2005,2005,1000000,646698,2005-07-18,19,first+last+birth_year
gavi,es ESP,"MF,FW",Barcelona,19,2004,12.1,1,1,0.9,1.6,11,1,733,814,90.05,30,21,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,gavi,gavi,barcelona,2004,2004,60000000,646740,2004-08-05,20,first+last+birth_year
gerard gumbau,es ESP,MF,Rayo Vallecano,29,1994,9.4,0,1,1.1,1.3,13,5,317,420,75.48,17,12,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,gerard gumbau,gerard gumbau,rayo vallecano,1994,1994,1500000,268670,1994-12-18,30,key+birth_year
gerard martin,es ESP,DF,Barcelona,22,2002,11.5,1,3,0.5,1.1,7,2,656,789,83.14,22,10,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,gerard martin,gerard martin,barcelona,2002,2002,12000000,705395,2002-02-26,23,first+last+birth_year
gerard moreno,es ESP,FW,Villarreal,32,1992,8.0,3,2,4.2,3.6,23,9,235,305,77.05,7,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,gerard moreno,gerard moreno,villarreal,1992,1992,4000000,177467,1992-04-07,33,first+last+birth_year
german valera,es ESP,MF,Valencia,22,2002,1.6,0,0,0.1,0.0,3,2,34,47,72.34,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,german valera,german valera,valencia,2002,2002,1500000,548188,2002-03-16,23,first+last+birth_year
giorgi mamardashvili,ge GEO,GK,Valencia,23,2000,34.0,0,0,0.0,0.1,0,0,732,1080,67.78,2,2,0,1,48.0,1.41,136.0,89.0,68.4,8.0,23.5,7.0,5.0,2.0,0.0,46.1,0.3,1.1,0.03,141.0,449.0,31.4,859.0,134.0,36.0,34.5,33.0,7.0,38.0,1.12,14.3,True,23.0,giorgi mamardashvili,giorgi mamardashvili,valencia,2000,2000,30000000,502676,2000-09-29,24,first+last+birth_year
giovani lo celso,ar ARG,"MF,FW",Betis,28,1996,16.2,8,3,4.8,4.9,31,16,766,970,78.97,34,22,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,giovani lo celso,giovani celso,betis,1996,1996,15000000,348795,1996-04-09,29,first+last+birth_year
giuliano simeone,ar ARG,MF,Atlético Madrid,21,2002,21.4,2,6,2.2,5.2,22,7,600,795,75.47,27,13,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,giuliano simeone,giuliano simeone,atletico madrid,2002,2002,35000000,742201,2002-12-18,22,first+last+birth_year
gonzalo garcia,es ESP,"FW,DF",Real Madrid,20,2004,0.6,0,1,0.5,1.0,1,0,19,20,95.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,gonzalo garcia,gonzalo garcia,real madrid,2004,2004,8000000,935230,2004-03-24,21,first+last+birth_year
gonzalo montiel,ar ARG,"DF,MF",Sevilla,27,1997,1.3,0,0,0.0,0.0,1,0,68,78,87.18,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,gonzalo montiel,gonzalo montiel,sevilla,1997,1997,5000000,402733,1997-01-01,28,first+last+birth_year
gorka guruzeta,es ESP,FW,Athletic Club,27,1996,20.4,7,2,6.7,1.5,59,19,298,411,72.51,16,8,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,gorka guruzeta,gorka guruzeta,athletic club,1996,1996,9000000,340205,1996-09-12,28,key+birth_year
gorka rivera alonso,es ESP,"DF,MF",Getafe,19,2004,0.2,0,0,0.0,0.0,0,0,5,11,45.45,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,gorka rivera alonso,gorka alonso,getafe,2004,2004,100000,1000136,2004-08-01,20,fuzzy_global(100.0)
hamari traore,ml MLI,DF,Real Sociedad,32,1992,7.8,0,1,0.0,0.2,1,0,381,460,82.83,19,12,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,hamari traore,hamari traore,real sociedad,1992,1992,2000000,297070,1992-01-27,33,key+birth_year
hector bellerin,es ESP,DF,Betis,29,1995,6.4,0,2,0.2,2.0,1,1,270,328,82.32,13,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,hector bellerin,hector bellerin,betis,1995,1995,2000000,191217,1995-03-19,30,first+last+birth_year
hector fort,es ESP,DF,Barcelona,17,2006,6.5,0,0,0.2,0.9,6,0,448,497,90.14,13,8,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,hector fort,hector fort,barcelona,2006,2006,10000000,937955,2006-08-02,18,first+last+birth_year
henrique,br BRA,DF,Valladolid,30,1994,3.9,0,0,0.0,0.0,1,0,169,197,85.79,6,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,henrique,henrique,valladolid,1994,1994,500000,204072,1994-04-25,31,fuzzy_global(100.0)
hugo alvarez,es ESP,"MF,DF",Celta Vigo,21,2003,17.5,4,3,2.5,1.1,25,9,799,1013,78.87,26,9,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,hugo alvarez,hugo alvarez,celta vigo,2003,2003,7500000,892929,2003-07-02,21,first+last+birth_year
hugo duro,es ESP,FW,Valencia,24,1999,24.1,11,2,9.4,1.3,48,16,296,428,69.16,13,8,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,hugo duro,hugo duro,valencia,1999,1999,14000000,573775,1999-11-10,25,first+last+birth_year
hugo guillamon,es ESP,MF,Valencia,24,2000,4.0,0,0,0.1,0.0,2,1,154,188,81.91,11,8,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,hugo guillamon,hugo guillamon,valencia,2000,2000,2500000,495629,2000-01-31,25,first+last+birth_year
hugo novoa,es ESP,"DF,MF",Alavés,21,2003,2.6,0,0,0.5,0.2,1,0,53,69,76.81,8,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,hugo novoa,hugo novoa,alaves,2003,2003,1500000,668276,2003-01-24,22,first+last+birth_year
hugo sotelo,es ESP,MF,Celta Vigo,20,2003,13.9,0,0,0.2,1.7,4,0,873,1018,85.76,28,17,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,hugo sotelo,hugo sotelo,celta vigo,2003,2003,4000000,892221,2003-12-19,21,first+last+birth_year
iago aspas,es ESP,"FW,MF",Celta Vigo,36,1987,19.4,10,5,8.7,4.6,46,18,661,877,75.37,13,8,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,36.0,iago aspas,iago aspas,celta vigo,1987,1987,2000000,72047,1987-08-01,37,first+last+birth_year
iago parente,es ESP,DF,Valladolid,18,2006,0.8,0,0,0.0,0.0,0,0,27,37,72.97,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,iago parente,iago parente,valladolid,2006,2006,150000,1061260,2006-02-25,19,first+last+birth_year
ibrahim alani,ng NGA,MF,Valladolid,18,2006,1.8,0,0,0.0,0.0,1,0,71,85,83.53,12,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,ibrahim alani,ibrahim alani,valladolid,2006,2006,500000,1367276,2006-07-29,18,first+last+birth_year
iglesias,es ESP,DF,Getafe,26,1998,32.1,0,1,1.6,2.2,21,3,686,1202,57.07,81,47,47,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,iglesias,iglesias,getafe,1998,1998,3500000,390688,1998-07-03,26,fuzzy_global(100.0)
igor zubeldia,es ESP,DF,Real Sociedad,27,1997,25.2,0,0,0.6,0.4,12,4,1281,1483,86.38,34,22,32,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,igor zubeldia,igor zubeldia,real sociedad,1997,1997,12000000,355628,1997-03-30,28,key+birth_year
iker almena,es ESP,"FW,DF",Girona,20,2004,0.5,0,1,0.0,0.7,1,0,23,32,71.88,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,iker almena,iker almena,girona,2004,2004,1300000,1061656,2004-05-04,21,first+last+birth_year
iker benito,es ESP,"FW,MF",Osasuna,21,2002,0.4,0,0,0.0,0.0,0,0,9,13,69.23,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,iker benito,iker benito,osasuna,2002,2002,1500000,710679,2002-08-10,22,key+birth_year
iker cordoba,es ESP,DF,Valencia,18,2005,0.2,0,0,0.0,0.1,0,0,9,11,81.82,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,iker cordoba,iker cordoba,valencia,2005,2005,100000,834463,2005-11-11,19,first+last+birth_year
iker losada,es ESP,"FW,MF",Celta Vigo,22,2001,4.0,1,0,1.1,0.3,3,2,96,128,75.0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,iker losada,iker losada,celta vigo,2001,2001,1500000,632741,2001-08-01,23,first+last+birth_year
iker munoz,es ESP,MF,Osasuna,21,2002,6.8,0,1,0.5,1.0,11,0,239,303,78.88,5,2,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,iker munoz,iker munoz,osasuna,2002,2002,3000000,710677,2002-09-05,22,key+birth_year
ilaix moriba,gn GUI,MF,Celta Vigo,21,2003,23.7,1,1,1.7,1.5,34,11,843,984,85.67,68,42,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,ilaix moriba,ilaix moriba,celta vigo,2003,2003,6000000,617074,2003-01-19,22,first+last+birth_year
ilias akhomach,ma MAR,"MF,FW",Villarreal,20,2004,6.5,1,0,0.6,1.0,17,6,136,185,73.51,12,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,ilias akhomach,ilias akhomach,villarreal,2004,2004,15000000,709969,2004-04-16,21,first+last+birth_year
inaki pena,es ESP,GK,Barcelona,25,1999,15.5,0,0,0.0,0.0,0,0,562,630,89.21,0,0,0,0,18.0,1.16,53.0,35.0,69.8,4.0,26.7,2.0,2.0,0.0,0.0,16.7,0.29,-1.3,-0.08,23.0,78.0,29.5,546.0,80.0,10.8,24.7,3.0,2.1,89.0,5.74,23.5,True,25.0,inaki pena,inaki pena,barcelona,1999,1999,8000000,283170,1999-03-02,26,first+last+birth_year
inaki williams,gh GHA,FW,Athletic Club,30,1994,29.5,6,8,7.6,7.8,63,24,525,830,63.25,17,10,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,inaki williams,inaki williams,athletic club,1994,1994,15000000,255508,1994-06-15,31,key+birth_year
inigo lekue,es ESP,DF,Athletic Club,31,1993,8.6,0,0,0.2,0.5,2,0,345,439,78.59,15,12,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,inigo lekue,inigo lekue,athletic club,1993,1993,2000000,255501,1993-05-04,32,key+birth_year
inigo martinez,es ESP,DF,Barcelona,33,1991,27.7,0,4,0.5,2.6,13,2,2217,2435,91.05,25,14,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,inigo martinez,inigo martinez,barcelona,1991,1991,5000000,158863,1991-05-17,34,first+last+birth_year
inigo ruiz de galarreta,es ESP,MF,Athletic Club,30,1993,16.4,0,4,0.5,2.9,11,1,683,844,80.92,36,22,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,inigo ruiz de galarreta,inigo galarreta,athletic club,1993,1993,3000000,126751,1993-08-06,31,key+birth_year
irvin cardona,mt MLT,"FW,MF",Espanyol,26,1997,6.7,1,1,1.1,0.6,10,3,100,161,62.11,8,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,irvin cardona,irvin cardona,espanyol,1997,1997,2500000,342226,1997-08-08,27,first+last+birth_year
isaac palazon camacho,es ESP,"MF,FW",Rayo Vallecano,29,1994,24.0,4,4,4.7,4.4,61,18,783,1015,77.14,22,17,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,isaac palazon camacho,isaac camacho,rayo vallecano,1994,1994,,,nan,,
isaac romero,es ESP,FW,Sevilla,24,2000,24.0,4,2,6.8,2.1,53,17,310,441,70.29,13,7,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,isaac romero,isaac romero,sevilla,2000,2000,6000000,687609,2000-05-18,25,first+last+birth_year
isco,es ESP,MF,Betis,32,1992,17.2,9,8,8.6,4.4,38,9,957,1173,81.59,20,13,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,isco,isco,betis,1992,1992,6000000,85288,1992-04-21,33,first+last+birth_year
ismael bekhoucha,ma MAR,"MF,DF",Getafe,19,2004,0.8,0,0,0.0,0.0,0,0,17,24,70.83,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,ismael bekhoucha,ismael bekhoucha,getafe,2004,2004,300000,1164331,2004-11-20,20,first+last+birth_year
israel dominguez,es ESP,FW,Sevilla,21,2003,0.2,0,0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,israel dominguez,israel dominguez,sevilla,2003,2003,200000,916014,2003-05-07,22,fuzzy_global(93.33333333333333)
