Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
james lawrence,wls WAL,DF,Almere City,31,1992,19.5,0,1,1.2,0.6,9,1,724,854,84.78,25,14,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,james lawrence,james lawrence,almere city,1992,1992.0,,,nan,,
jamiro monteiro,cv CPV,MF,Zwolle,30,1993,22.0,2,2,2.5,3.7,17,7,839,1000,83.9,62,35,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,jamiro monteiro,jamiro monteiro,zwolle,1993,1993.0,1000000,272930,1993-11-23,31,first+last+birth_year
jan plug,nl NED,DF,Feyenoord,19,2005,0.0,0,0,0.0,0.0,0,0,5,7,71.43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,jan plug,jan plug,feyenoord,2005,2005.0,500000,745625,2005-04-02,20,key+birth_year
jan van den bergh,be BEL,DF,NAC Breda,29,1994,30.0,2,4,2.6,2.7,25,8,1284,1752,73.29,65,38,48,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,jan van den bergh,jan bergh,nac breda,1994,1994.0,,,nan,,
jan zamburek,cz CZE,MF,Heracles Almelo,23,2001,10.4,0,1,0.1,0.9,1,0,305,408,74.75,28,13,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jan zamburek,jan zamburek,heracles almelo,2001,2001.0,450000,487924,2001-02-13,24,key+birth_year
jannes wieckhoff,de GER,DF,Heracles Almelo,23,2000,13.9,0,2,0.0,2.0,0,0,515,637,80.85,42,27,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jannes wieckhoff,jannes wieckhoff,heracles almelo,2000,2000.0,650000,447801,2000-08-02,25,key+birth_year
jari de busser,be BEL,GK,Go Ahead Eag,24,1999,16.0,0,0,0.0,0.0,0,0,554,749,73.97,0,0,0,0,23.0,1.44,88.0,66.0,75.0,5.0,31.3,1.0,1.0,0.0,0.0,21.0,0.23,-1.0,-0.06,68.0,234.0,29.1,662.0,83.0,29.2,31.9,15.0,4.8,19.0,1.19,13.3,True,24.0,jari de busser,jari busser,go ahead eag,1999,1999.0,3000000,426849,1999-10-21,26,first+last+birth_year
jasper dahlhaus,nl NED,"DF,FW",Fortuna Sittard,22,2001,19.6,2,2,1.1,2.0,16,5,586,864,67.82,41,25,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,jasper dahlhaus,jasper dahlhaus,fortuna sittard,2001,2001.0,1000000,576682,2001-11-27,23,key+birth_year
jasper schendelaar,nl NED,GK,Zwolle,23,2000,30.0,0,2,0.0,1.1,0,0,764,1181,64.69,0,0,0,0,45.0,1.5,144.0,100.0,70.8,6.0,20.0,5.0,3.0,0.0,2.0,49.5,0.33,5.5,0.18,152.0,526.0,28.9,991.0,160.0,40.7,35.7,38.0,8.1,23.0,0.77,12.1,True,23.0,jasper schendelaar,jasper schendelaar,zwolle,2000,2000.0,2500000,361082,2000-09-02,25,first+last+birth_year
jayden addai,nl NED,"FW,DF",AZ Alkmaar,18,2005,3.6,1,0,1.0,0.4,13,5,89,121,73.55,5,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,jayden addai,jayden addai,az alkmaar,2005,2005.0,,,nan,,
jaydon amauri banel,nl NED,FW,Ajax,19,2004,0.7,0,0,0.1,0.0,4,0,20,30,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,jaydon amauri banel,jaydon banel,ajax,2004,2004.0,,,nan,,
jeffry puriel,bq BOE,FW,Almere City,21,2002,0.3,0,0,0.0,0.0,0,0,2,2,100.0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,jeffry puriel,jeffry puriel,almere city,2002,2002.0,,,nan,,
jens mathijsen,0,DF,Willem II,0,0,1.4,0,0,0.0,0.0,0,0,33,48,68.75,9,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jens mathijsen,jens mathijsen,willem ii,0,2024.0,,,nan,,
jens toornstra,nl NED,MF,Utrecht,35,1989,14.8,1,4,2.4,3.0,25,8,366,531,68.93,24,12,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,35.0,jens toornstra,jens toornstra,utrecht,1989,1989.0,350000,134999,1989-04-04,36,first+last+birth_year
jerdy schouten,nl NED,MF,PSV Eindhoven,27,1997,14.4,1,2,0.8,1.9,7,4,852,944,90.25,15,7,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,jerdy schouten,jerdy schouten,psv eindhoven,1997,1997.0,22000000,347900,1997-01-12,28,key+birth_year
jeremy bokila,cd COD,FW,Willem II,35,1988,15.3,3,1,3.3,0.7,30,9,153,272,56.25,12,7,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,35.0,jeremy bokila,jeremy bokila,willem ii,1988,1988.0,,,nan,,
jeroen houwen,nl NED,GK,RKC Waalwijk,28,1996,24.0,0,0,0.0,0.0,0,0,640,934,68.52,1,0,0,0,48.0,2.0,133.0,87.0,65.4,4.0,16.7,2.0,2.0,0.0,0.0,45.4,0.33,-0.6,-0.03,178.0,433.0,41.1,735.0,95.0,44.4,37.3,17.0,4.5,21.0,0.88,12.1,True,28.0,jeroen houwen,jeroen houwen,rkc waalwijk,1996,1996.0,,,nan,,
jeroen zoet,nl NED,GK,AZ Alkmaar,33,1991,6.0,0,0,0.0,0.0,0,0,136,225,60.44,1,1,0,1,3.0,0.5,12.0,10.0,75.0,3.0,50.0,0.0,0.0,0.0,0.0,1.5,0.13,-0.5,-0.08,37.0,117.0,31.6,180.0,12.0,50.6,39.0,4.0,6.2,4.0,0.67,12.9,True,33.0,jeroen zoet,jeroen zoet,az alkmaar,1991,1991.0,300000,79045,1991-01-06,34,key+birth_year
jesse bosch,nl NED,MF,Willem II,24,2000,30.1,6,0,2.6,1.9,43,18,659,872,75.57,66,38,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jesse bosch,jesse bosch,willem ii,2000,2000.0,,,nan,,
jeyland mitchell,cr CRC,DF,Feyenoord,19,2004,0.2,0,0,0.4,0.0,2,1,8,8,100.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,jeyland mitchell,jeyland mitchell,feyenoord,2004,2004.0,,,nan,,
jizz hornkamp,nl NED,"FW,MF",Heracles Almelo,26,1998,17.6,8,2,6.4,1.6,38,15,231,351,65.81,9,6,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,jizz hornkamp,jizz hornkamp,heracles almelo,1998,1998.0,1300000,185817,1998-03-07,27,key+birth_year
jochem van de kamp,nl NED,"MF,FW",Almere City,20,2003,22.2,0,1,1.0,1.1,15,2,623,776,80.28,51,29,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,jochem van de kamp,jochem kamp,almere city,2003,2003.0,800000,865281,2003-11-02,21,first+last+birth_year
joel drommel,nl NED,GK,PSV Eindhoven,27,1996,0.5,0,0,0.0,0.0,0,0,19,26,73.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,45.5,21.0,1.0,42.9,38.3,0.0,0.0,0.0,0.0,0.0,True,27.0,joel drommel,joel drommel,psv eindhoven,1996,1996.0,1500000,333640,1996-11-16,28,first+last+birth_year
joel ideho,nl NED,FW,Sparta R'dam,21,2003,1.9,0,0,0.0,0.5,1,1,34,44,77.27,7,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,joel ideho,joel ideho,sparta r dam,2003,2003.0,500000,760508,2003-07-17,22,first+last+birth_year
joey jacobs,nl NED,DF,Almere City,24,2000,13.0,1,0,0.8,0.2,7,3,382,505,75.64,18,14,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,joey jacobs,joey jacobs,almere city,2000,2000.0,,,nan,,
joey kesting,nl NED,GK,RKC Waalwijk,23,2001,3.0,0,0,0.0,0.0,0,0,73,103,70.87,0,0,0,0,5.0,1.67,13.0,8.0,84.6,0.0,0.0,3.0,3.0,0.0,0.0,5.1,0.21,0.1,0.04,25.0,53.0,47.2,86.0,7.0,48.8,38.0,0.0,0.0,2.0,0.67,10.8,True,23.0,joey kesting,joey kesting,rkc waalwijk,2001,2001.0,,,nan,,
joey pelupessy,id IDN,"MF,DF",Groningen,31,1993,3.3,0,1,0.0,0.2,1,0,110,133,82.71,7,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,joey pelupessy,joey pelupessy,groningen,1993,1993.0,,,nan,,
joey veerman,nl NED,MF,PSV Eindhoven,25,1998,20.3,1,8,2.9,7.1,31,14,1406,1737,80.94,35,22,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,joey veerman,joey veerman,psv eindhoven,1998,1998.0,25000000,408574,1998-11-19,26,key+birth_year
johan bakayoko,be BEL,FW,PSV Eindhoven,21,2003,17.5,9,1,6.0,4.1,60,27,687,867,79.24,19,14,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,johan bakayoko,johan bakayoko,psv eindhoven,2003,2003.0,,,nan,,
johan hove,no NOR,MF,Groningen,23,2000,19.4,0,0,1.5,1.1,30,10,695,845,82.25,26,14,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,johan hove,johan hove,groningen,2000,2000.0,,,nan,,
jonas wendlinger,at AUT,GK,Almere City,24,2000,0.1,0,0,0.0,0.0,0,0,1,5,20.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,100.0,58.3,1.0,100.0,0.0,0.0,7.0,True,24.0,jonas wendlinger,jonas wendlinger,almere city,2000,2000.0,,,nan,,
jonathan de guzman,nl NED,MF,Sparta R'dam,36,1987,0.5,0,0,0.0,0.0,0,0,27,31,87.1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,36.0,jonathan de guzman,jonathan guzman,sparta r dam,1987,1987.0,50000,31067,1987-09-13,38,first+last+birth_year
jordan henderson,eng ENG,MF,Ajax,34,1990,20.8,1,4,1.1,3.9,12,3,1468,1724,85.15,32,18,28,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,jordan henderson,jordan henderson,ajax,1990,1990.0,,,nan,,
jordan lotomba,ch SUI,DF,Feyenoord,25,1998,5.4,1,1,0.7,0.2,8,2,234,276,84.78,11,10,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,jordan lotomba,jordan lotomba,feyenoord,1998,1998.0,6500000,313094,1998-09-29,27,key+birth_year
jordan teze,nl NED,DF,PSV Eindhoven,24,1999,0.4,0,0,0.0,0.1,0,0,44,51,86.27,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jordan teze,jordan teze,psv eindhoven,1999,1999.0,,,nan,,
jordy bruijn,nl NED,MF,Heracles Almelo,28,1996,3.4,0,0,0.4,0.2,8,0,62,96,64.58,6,4,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,jordy bruijn,jordy bruijn,heracles almelo,1996,1996.0,,,nan,,
jordy clasie,nl NED,MF,AZ Alkmaar,33,1991,20.2,0,2,0.4,2.3,12,1,1113,1280,86.95,49,23,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,jordy clasie,jordy clasie,az alkmaar,1991,1991.0,1500000,104223,1991-06-27,34,key+birth_year
jordy de wijs,nl NED,DF,Heerenveen,29,1995,0.8,0,0,0.0,0.0,0,0,9,11,81.82,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,jordy de wijs,jordy wijs,heerenveen,1995,1995.0,,,nan,,
jorg schreuders,nl NED,"MF,FW",Groningen,19,2004,21.6,5,1,2.4,2.1,20,12,462,595,77.65,35,22,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,jorg schreuders,jorg schreuders,groningen,2004,2004.0,1200000,671735,2004-09-09,21,first+last+birth_year
joris kramer,nl NED,DF,Go Ahead Eag,27,1996,33.8,0,1,1.7,1.2,26,7,2155,2435,88.5,30,15,40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,joris kramer,joris kramer,go ahead eag,1996,1996.0,2000000,326329,1996-08-02,29,first+last+birth_year
jorrel hato,nl NED,DF,Ajax,18,2006,28.8,2,6,1.4,3.3,17,5,1556,1741,89.37,58,36,35,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,jorrel hato,jorrel hato,ajax,2006,2006.0,,,nan,,
jorthy mokio,be BEL,"MF,DF",Ajax,16,2008,5.7,1,0,0.9,0.2,7,1,198,240,82.5,13,6,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,16.0,jorthy mokio,jorthy mokio,ajax,2008,2008.0,8000000,1105532,2008-02-29,17,first+last+birth_year
joshua kitolano,no NOR,MF,Sparta R'dam,22,2001,17.6,0,2,2.0,1.3,24,5,515,638,80.72,30,19,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,joshua kitolano,joshua kitolano,sparta r dam,2001,2001.0,2500000,432694,2001-08-03,24,first+last+birth_year
josip mitrovic,hr CRO,"DF,MF",Fortuna Sittard,24,2000,10.3,2,0,1.4,1.4,8,3,236,330,71.52,24,14,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,josip mitrovic,josip mitrovic,fortuna sittard,2000,2000.0,,,nan,,
josip sutalo,hr CRO,DF,Ajax,24,2000,27.2,2,0,0.7,0.5,7,2,2142,2297,93.25,29,16,31,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,josip sutalo,josip sutalo,ajax,2000,2000.0,22000000,371001,2000-02-28,25,first+last+birth_year
juan carlos familia,do DOM,"DF,FW",RKC Waalwijk,24,2000,17.1,0,3,0.1,2.4,6,2,606,810,74.81,36,27,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,juan carlos familia,juan familia,rkc waalwijk,2000,2000.0,,,nan,,
juho talvitie,fi FIN,"FW,MF",Heracles Almelo,19,2005,16.8,3,0,3.1,1.2,32,10,295,397,74.31,15,10,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,juho talvitie,juho talvitie,heracles almelo,2005,2005.0,900000,741587,2005-03-25,20,first+last+birth_year
julian baas,nl NED,MF,Sparta R'dam,22,2002,9.4,0,2,0.1,1.1,4,2,433,540,80.19,18,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,julian baas,julian baas,sparta r dam,2002,2002.0,600000,616340,2002-04-16,23,first+last+birth_year
julian carranza,ar ARG,FW,Feyenoord,24,2000,9.1,4,1,5.8,0.8,21,7,136,190,71.58,9,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,julian carranza,julian carranza,feyenoord,2000,2000.0,,,nan,,
julian lelieveld,nl NED,"DF,MF",RKC Waalwijk,26,1997,23.9,0,0,0.5,0.9,7,1,941,1146,82.11,64,45,49,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,julian lelieveld,julian lelieveld,rkc waalwijk,1997,1997.0,,,nan,,
julien mesbahi,ma MAR,FW,Twente,18,2006,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,julien mesbahi,julien mesbahi,twente,2006,2006.0,,,nan,,
julius dirksen,nl NED,"DF,MF",Go Ahead Eag,21,2003,0.8,0,0,0.1,0.2,2,1,30,37,81.08,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,julius dirksen,julius dirksen,go ahead eag,2003,2003.0,400000,566930,2003-02-02,22,first+last+birth_year
junior kadile,fr FRA,"FW,MF",Almere City,21,2002,24.5,5,2,7.0,1.6,85,21,403,605,66.61,49,25,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,junior kadile,junior kadile,almere city,2002,2002.0,,,nan,,
justin bijlow,nl NED,GK,Feyenoord,26,1998,4.0,0,0,0.0,0.0,0,0,199,226,88.05,0,0,1,0,8.0,2.0,16.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.37,-2.0,-0.51,12.0,30.0,40.0,205.0,16.0,12.7,25.0,2.0,7.7,6.0,1.5,18.1,True,26.0,justin bijlow,justin bijlow,feyenoord,1998,1998.0,5000000,315121,1998-01-22,27,key+birth_year
justin hoogma,nl NED,DF,Heracles Almelo,26,1998,2.8,2,0,1.2,0.2,4,2,130,154,84.42,5,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,justin hoogma,justin hoogma,heracles almelo,1998,1998.0,,,nan,,
kacper kostorz,pl POL,"FW,MF",NAC Breda,24,1999,6.3,3,0,1.9,1.1,16,11,74,121,61.16,3,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,kacper kostorz,kacper kostorz,nac breda,1999,1999.0,,,nan,,
kai jansen,nl NED,MF,Heerenveen,17,2007,0.2,0,0,0.1,0.0,1,0,7,9,77.78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,kai jansen,kai jansen,heerenveen,2007,2007.0,,,nan,,
kaj de rooij,nl NED,"FW,MF",Zwolle,23,2000,3.7,2,1,0.3,0.3,3,2,88,140,62.86,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,kaj de rooij,kaj rooij,zwolle,2000,2000.0,600000,540927,2000-11-25,24,first+last+birth_year
kaj sierhuis,nl NED,FW,Fortuna Sittard,26,1998,5.9,1,1,1.8,1.0,8,1,62,117,52.99,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,kaj sierhuis,kaj sierhuis,fortuna sittard,1998,1998.0,1000000,315283,1998-04-27,27,key+birth_year
kamal sowah,gh GHA,"MF,FW",NAC Breda,24,2000,9.5,0,0,1.8,1.8,13,1,293,367,79.84,21,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,kamal sowah,kamal sowah,nac breda,2000,2000.0,800000,564489,2000-01-09,25,key+birth_year
kayky chagas,br BRA,"FW,DF",Sparta R'dam,21,2003,1.3,0,0,0.5,0.1,5,3,30,42,71.43,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,kayky chagas,kayky chagas,sparta r dam,2003,2003.0,,,nan,,
kees smit,nl NED,"MF,FW",AZ Alkmaar,18,2006,11.0,0,0,1.1,2.0,21,4,427,507,84.22,26,16,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,kees smit,kees smit,az alkmaar,2006,2006.0,10000000,859035,2006-01-20,19,key+birth_year
kenneth taylor,nl NED,"MF,FW",Ajax,22,2002,27.2,9,6,7.2,5.1,44,18,956,1185,80.68,37,21,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,kenneth taylor,kenneth taylor,ajax,2002,2002.0,28000000,470394,2002-05-16,23,first+last+birth_year
kento shiogai,jp JPN,FW,NEC Nijmegen,19,2005,6.2,4,1,3.8,1.2,23,7,59,93,63.44,10,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,kento shiogai,kento shiogai,nec nijmegen,2005,2005.0,2500000,1144627,2005-03-26,20,key+birth_year
kevin felida,cw CUW,"MF,FW",RKC Waalwijk,24,1999,4.8,0,0,0.3,0.4,4,2,172,217,79.26,12,6,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,kevin felida,kevin felida,rkc waalwijk,1999,1999.0,,,nan,,
khaled razak,nl NED,FW,Willem II,18,2005,0.1,0,0,0.0,0.0,0,0,2,3,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,khaled razak,khaled razak,willem ii,2005,2005.0,,,nan,,
kian fitz-jim,nl NED,MF,Ajax,21,2003,13.7,2,1,2.1,0.7,23,9,524,626,83.71,26,14,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,kian fitz jim,kian jim,ajax,2003,2003.0,5000000,559333,2003-07-05,22,first+last+birth_year
kodai sano,jp JPN,"MF,FW",NEC Nijmegen,20,2003,21.9,2,2,1.5,1.6,29,6,809,973,83.14,40,19,29,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,kodai sano,kodai sano,nec nijmegen,2003,2003.0,5000000,957544,2003-09-25,22,key+birth_year
koki ogawa,jp JPN,FW,NEC Nijmegen,26,1997,17.8,7,1,8.7,1.2,51,16,183,269,68.03,8,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,koki ogawa,koki ogawa,nec nijmegen,1997,1997.0,2500000,351567,1997-08-08,28,key+birth_year
kolbeinn finnsson,is ISL,DF,Utrecht,24,1999,1.7,0,0,0.0,0.2,0,0,66,84,78.57,7,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,kolbeinn finnsson,kolbeinn finnsson,utrecht,1999,1999.0,650000,320421,1999-08-25,26,first+last+birth_year
kornelius hansen,no NOR,"FW,MF",Almere City,23,2001,21.0,2,2,4.6,1.5,47,16,305,453,67.33,15,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,kornelius hansen,kornelius hansen,almere city,2001,2001.0,,,nan,,
kostas lamprou,gr GRE,GK,NAC Breda,32,1991,1.0,0,0,0.0,0.0,0,0,43,56,76.79,0,0,0,0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.46,-0.7,-0.69,8.0,20.0,40.0,53.0,4.0,32.1,34.8,0.0,0.0,1.0,1.0,11.8,True,32.0,kostas lamprou,kostas lamprou,nac breda,1991,1991.0,200000,64352,1991-09-18,34,key+birth_year
kristian nokkvi hlynsson,is ISL,MF,Sparta R'dam,20,2004,13.5,2,3,2.9,1.7,28,11,335,467,71.73,18,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,kristian nokkvi hlynsson,kristian hlynsson,sparta r dam,2004,2004.0,4000000,694186,2004-01-23,21,first+last+birth_year
kristijan belic,rs SRB,MF,AZ Alkmaar,23,2001,6.5,1,0,0.4,0.9,10,5,336,392,85.71,28,20,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,kristijan belic,kristijan belic,az alkmaar,2001,2001.0,,,nan,,
kristoffer peterson,se SWE,"FW,MF",Fortuna Sittard,29,1994,20.2,7,2,5.6,3.5,42,10,371,559,66.37,25,16,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,kristoffer peterson,kristoffer peterson,fortuna sittard,1994,1994.0,800000,186704,1994-11-28,30,key+birth_year
kyan vaesen,be BEL,FW,Willem II,23,2001,21.1,4,2,5.1,1.8,27,11,247,393,62.85,13,6,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,kyan vaesen,kyan vaesen,willem ii,2001,2001.0,,,nan,,
laros duarte,cv CPV,MF,Groningen,27,1997,0.2,0,0,0.0,0.1,1,1,24,27,88.89,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,laros duarte,laros duarte,groningen,1997,1997.0,,,nan,,
lars mol,nl NED,MF,NAC Breda,19,2004,2.7,0,0,0.7,0.1,6,2,60,84,71.43,3,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,lars mol,lars mol,nac breda,2004,2004.0,,,nan,,
lars olden larsen,no NOR,"MF,FW",NEC Nijmegen,25,1998,3.8,0,0,0.5,0.2,7,0,83,125,66.4,7,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,lars olden larsen,lars larsen,nec nijmegen,1998,1998.0,,,nan,,
lars unnerstall,de GER,GK,Twente,34,1990,31.0,0,0,0.0,0.1,0,0,810,1066,75.98,0,0,0,0,39.0,1.26,101.0,62.0,63.4,11.0,35.5,2.0,2.0,0.0,0.0,35.8,0.35,-3.2,-0.1,109.0,332.0,32.8,892.0,147.0,31.1,31.1,23.0,5.7,36.0,1.16,13.2,True,34.0,lars unnerstall,lars unnerstall,twente,1990,1990.0,1500000,53696,1990-07-20,35,first+last+birth_year
lasse schone,dk DEN,MF,NEC Nijmegen,38,1986,3.3,0,0,0.1,0.0,2,1,179,215,83.26,4,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,38.0,lasse schone,lasse schone,nec nijmegen,1986,1986.0,,,nan,,
leandro bacuna,cw CUW,"DF,MF",Groningen,32,1991,25.9,4,3,4.8,2.9,32,10,1012,1331,76.03,33,21,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,leandro bacuna,leandro bacuna,groningen,1991,1991.0,,,nan,,
leftheris lyratzis,gr GRE,DF,NEC Nijmegen,24,2000,7.6,0,2,0.2,1.7,5,3,207,302,68.54,8,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,leftheris lyratzis,leftheris lyratzis,nec nijmegen,2000,2000.0,,,nan,,
leo greiml,at AUT,DF,NAC Breda,23,2001,28.7,2,0,1.2,0.9,18,5,1237,1477,83.75,62,42,53,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,leo greiml,leo greiml,nac breda,2001,2001.0,2000000,434110,2001-07-03,24,key+birth_year
leo sauer,sk SVK,"MF,FW",NAC Breda,18,2005,27.6,7,2,5.5,2.7,66,20,530,769,68.92,41,23,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,leo sauer,leo sauer,nac breda,2005,2005.0,7000000,710886,2005-12-16,19,first+last+birth_year
lequincio zeefuik,nl NED,"FW,DF",AZ Alkmaar,19,2004,0.4,0,0,0.1,0.0,3,0,8,9,88.89,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,lequincio zeefuik,lequincio zeefuik,az alkmaar,2004,2004.0,850000,728864,2004-11-26,20,key+birth_year
levi smans,nl NED,"MF,FW",Heerenveen,20,2004,25.5,3,2,4.2,5.1,46,19,592,828,71.5,22,15,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,levi smans,levi smans,heerenveen,2004,2004.0,2000000,918365,2003-03-25,22,
lewis schouten,nl NED,MF,AZ Alkmaar,20,2004,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,lewis schouten,lewis schouten,az alkmaar,2004,2004.0,400000,801031,2004-02-04,21,first+last+birth_year
liam van gelderen,sr SUR,DF,RKC Waalwijk,23,2001,30.0,0,0,0.4,0.6,7,2,1168,1335,87.49,62,38,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,liam van gelderen,liam gelderen,rkc waalwijk,2001,2001.0,,,nan,,
