Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
juan miritello,ar ARG,FW,Defensa y Just,0.0,1999,13.3,8,2,5.8,1.1,27,15,243,338,71.89,5,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan miritello,juan miritello,defensa y justicia,1999,1999.0,2000000,728200,1999-02-08,26,key+birth_year
juan moran,ar ARG,DF,Godoy Cruz,0.0,2006,13.5,0,0,0.2,0.5,6,1,373,564,66.13,40,24,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan moran,juan moran,godoy cruz,2006,2006.0,700000,1305914,2006-07-10,19,first+last+birth_year
juan nardoni,ar ARG,MF,Racing Club,0.0,2002,16.6,1,0,1.0,0.9,14,2,440,589,74.7,27,14,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan nardoni,juan nardoni,racing club,2002,2002.0,11000000,689211,2002-07-14,23,first+last+club+birth_year
juan perez,co COL,"FW,MF",Gimnasia–LP,0.0,2004,0.8,0,0,0.2,0.0,3,1,27,34,79.41,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan perez,juan perez,gimnasia lp,2004,2004.0,175000,1087316,2004-07-25,21,first+last+birth_year
juan pignani,ar ARG,DF,Platense,0.0,2001,1.0,0,0,0.0,0.0,0,0,22,32,68.75,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan pignani,juan pignani,platense,2001,2001.0,125000,984882,2001-07-02,24,first+last+birth_year
juan pintado,uy URU,DF,Gimnasia–LP,0.0,1994,24.9,0,2,0.8,4.0,15,2,845,1261,67.01,69,42,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan pintado,juan pintado,gimnasia lp,1994,1994.0,,,nan,,
juan portillo,ar ARG,DF,Talleres,0.0,2000,13.0,0,0,0.3,0.0,13,3,697,800,87.12,30,25,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan portillo,juan portillo,talleres,2000,2000.0,3500000,830842,2000-05-18,25,first+last+birth_year
juan quintero,co COL,"MF,FW",River Plate,0.0,1993,5.7,0,2,0.3,1.7,10,2,377,469,80.38,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan quintero,juan quintero,river plate,1993,1993.0,2000000,122582,1993-01-18,32,first+last+club+birth_year
juan ramirez,ar ARG,"MF,FW",Lanús,0.0,1993,5.5,0,0,0.2,0.5,4,0,262,295,88.81,8,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan ramirez,juan ramirez,lanus,1993,1993.0,250000,190756,1993-05-25,32,key+birth_year
juan randazzo,ar ARG,DF,Deportivo Riestra,0.0,1994,8.9,1,0,0.9,0.1,4,2,66,127,51.97,10,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan randazzo,juan randazzo,deportivo riestra,1994,1994.0,275000,283398,1994-10-11,31,first+last+birth_year
juan rattalino,ar ARG,MF,San Lorenzo,0.0,2004,3.4,0,0,0.1,0.3,2,0,64,100,64.0,7,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan rattalino,juan rattalino,san lorenzo,2004,2004.0,200000,1296399,2004-06-23,21,key+birth_year
juan rodriguez,ar ARG,DF,Talleres,0.0,1994,13.8,0,1,0.9,0.3,11,6,733,829,88.42,16,10,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan rodriguez,juan rodriguez,talleres,1994,1994.0,700000,189448,1994-02-28,31,first+last+club+birth_year
juan romero,py PAR,"FW,MF",Instituto,0.0,2001,4.6,0,1,0.6,0.3,7,2,78,116,67.24,4,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan romero,juan romero,instituto,2001,2001.0,,,nan,,
juan saborido,ar ARG,DF,Platense,0.0,1998,23.4,0,0,0.6,0.7,21,4,610,911,66.96,68,42,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan saborido,juan saborido,platense,1998,1998.0,1700000,866094,1998-04-25,27,first+last+club+birth_year
juan velazquez,ar ARG,"DF,MF",Belgrano,0.0,2004,2.3,0,0,0.0,0.1,1,0,63,94,67.02,2,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan velazquez,juan velazquez,belgrano,2004,2004.0,2300000,1264273,2004-11-19,20,key+birth_year
juan villalba,ar ARG,DF,Gimnasia–LP,0.0,2006,2.5,0,0,0.2,0.0,1,1,74,108,68.52,5,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan villalba,juan villalba,gimnasia lp,2006,2006.0,300000,1005800,2006-03-15,19,first+last+birth_year
juan yangali,ar ARG,"MF,FW",Gimnasia–LP,0.0,2000,2.1,0,0,0.0,0.0,1,0,49,63,77.78,5,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,juan yangali,juan yangali,gimnasia lp,2000,2000.0,150000,985756,2000-03-03,25,first+last+birth_year
juan zozaya,ar ARG,GK,Cen. Córdoba–SdE,0.0,2001,2.0,0,0,0.0,0.0,0,0,29,40,72.5,0,0,0,0,3.0,1.5,8.0,5.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.48,0.9,0.43,6.0,14.0,42.9,28.0,6.0,21.4,27.1,0.0,0.0,0.0,0.0,7.3,True,0.0,juan zozaya,juan zozaya,cen cordoba sde,2001,2001.0,200000,830307,2001-08-13,24,first+last+birth_year
julian contrera,ar ARG,"MF,FW",Sarmiento,0.0,2003,9.5,0,1,0.4,2.0,5,3,123,210,58.57,16,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,julian contrera,julian contrera,sarmiento,2003,2003.0,400000,978967,2003-05-10,22,key+birth_year
julian lopez,ar ARG,MF,Tigre,0.0,2000,10.8,1,0,1.0,1.2,16,4,323,457,70.68,25,13,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,julian lopez,julian lopez,tigre,2000,2000.0,1000000,625203,2000-01-08,25,key+birth_year
julian mavilla,ar ARG,"MF,FW",Belgrano,0.0,2000,4.5,0,0,0.2,0.9,5,1,97,157,61.78,12,9,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,julian mavilla,julian mavilla,belgrano,2000,2000.0,100000,1144681,2000-04-27,25,key+birth_year
julian palacios,ar ARG,MF,Unión,0.0,1999,15.0,1,3,1.4,2.4,30,10,376,549,68.49,21,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,julian palacios,julian palacios,union,1999,1999.0,1000000,728262,1999-02-04,26,key+birth_year
julio furch,ar ARG,"FW,MF",Banfield,0.0,1989,1.0,0,0,0.5,0.1,3,1,15,28,53.57,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,julio furch,julio furch,banfield,1989,1989.0,250000,149393,1989-07-29,36,key+birth_year
junior moreno,ve VEN,MF,Gimnasia–LP,0.0,1993,1.1,0,0,0.0,0.0,0,0,26,34,76.47,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,junior moreno,junior moreno,gimnasia lp,1993,1993.0,,,nan,,
justo giani,ar ARG,"MF,FW",Aldosivi,0.0,1999,19.4,3,3,3.4,2.7,52,16,457,671,68.11,41,23,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,justo giani,justo giani,aldosivi,1999,1999.0,,,nan,,
kevin balanta,co COL,DF,Defensa y Just,0.0,1997,4.7,0,0,0.0,0.0,0,0,179,200,89.5,4,2,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin balanta,kevin balanta,defensa y justicia,1997,1997.0,,,nan,,
kevin castano,co COL,MF,River Plate,0.0,2000,14.3,0,0,0.3,0.8,8,0,716,847,84.53,34,21,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin castano,kevin castano,river plate,2000,2000.0,8000000,857948,2000-09-29,25,key+birth_year
kevin coronel,ar ARG,DF,Arg Juniors,0.0,2004,0.3,0,0,0.0,0.0,0,0,21,32,65.62,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin coronel,kevin coronel,arg juniors,2004,2004.0,350000,1198369,2004-08-11,21,first+last+birth_year
kevin facundo gutierrez,ar ARG,MF,Defensa y Just,0.0,1997,25.6,0,1,0.9,0.9,32,10,1333,1617,82.44,38,15,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin facundo gutierrez,kevin gutierrez,defensa y justicia,1997,1997.0,3500000,554799,1997-06-03,28,first+last+club+birth_year
kevin gutierrez,ar ARG,MF,Rosario Central,0.0,2006,0.3,0,0,0.0,0.0,0,0,10,12,83.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin gutierrez,kevin gutierrez,rosario central,2006,2006.0,,,nan,,
kevin jappert,ar ARG,DF,Barracas Central,0.0,2004,24.2,3,0,1.6,0.5,12,3,478,727,65.75,36,21,32,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin jappert,kevin jappert,barracas central,2004,2004.0,2500000,1020837,2004-02-25,21,key+birth_year
kevin lomonaco,ar ARG,DF,Independiente,0.0,2002,25.3,0,0,0.4,0.2,8,1,1289,1518,84.91,39,29,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin lomonaco,kevin lomonaco,independiente,2002,2002.0,12000000,661136,2002-01-08,23,key+birth_year
kevin lopez,ar ARG,MF,Atlé Tucumán,0.0,2001,8.7,0,0,0.6,1.6,12,3,398,505,78.81,16,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin lopez,kevin lopez,atle tucuman,2001,2001.0,350000,931942,2001-12-28,23,first+last+birth_year
kevin ortiz,ar ARG,MF,Atlé Tucumán,0.0,2000,10.9,0,1,0.2,0.6,7,1,336,444,75.68,38,23,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin ortiz,kevin ortiz,atle tucuman,2000,2000.0,1200000,984079,2000-09-18,25,first+last+birth_year
kevin parzajuk,py PAR,FW,Godoy Cruz,0.0,2002,6.3,0,1,0.3,0.2,8,1,66,125,52.8,5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin parzajuk,kevin parzajuk,godoy cruz,2002,2002.0,,,nan,,
kevin retamar,ar ARG,"MF,FW",Ind. Rivadavia,0.0,1999,13.4,4,3,3.5,1.5,20,10,238,347,68.59,25,16,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin retamar,kevin retamar,ind rivadavia,1999,1999.0,,,nan,,
kevin vazquez,ar ARG,MF,Vélez Sarsfield,0.0,2001,3.4,0,0,0.0,0.1,1,0,139,171,81.29,12,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin vazquez,kevin vazquez,velez sarsfield,2001,2001.0,450000,1064181,2001-03-19,24,key+birth_year
kevin zenon,ar ARG,"MF,FW",Boca Juniors,0.0,2001,10.3,2,0,1.6,1.7,16,11,336,484,69.42,17,12,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,kevin zenon,kevin zenon,boca juniors,2001,2001.0,7000000,829966,2001-07-30,24,key+birth_year
keylor navas,cr CRC,GK,Newell's OB,0.0,1986,14.0,0,0,0.0,0.0,0,0,257,379,67.81,0,0,0,0,11.0,0.79,64.0,54.0,82.8,6.0,42.9,1.0,0.0,0.0,1.0,16.7,0.26,6.7,0.48,106.0,222.0,47.7,247.0,48.0,51.0,41.1,10.0,3.7,3.0,0.21,9.6,True,0.0,keylor navas,keylor navas,newell s ob,1986,1986.0,,,nan,,
laureano rodriguez,ar ARG,MF,Ind. Rivadavia,0.0,2002,0.0,0,0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,laureano rodriguez,laureano rodriguez,ind rivadavia,2002,2002.0,125000,1118619,2002-11-23,22,first+last+birth_year
laurtaro giaccone,ar ARG,"FW,MF",Rosario Central,0.0,2001,5.8,1,2,0.5,1.6,10,3,133,201,66.17,5,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,laurtaro giaccone,laurtaro giaccone,rosario central,2001,2001.0,1500000,851803,2001-02-01,24,fuzzy_global(96.96969696969697)
lautaro acosta,ar ARG,"FW,MF",Lanús,0.0,1988,1.6,1,0,0.1,0.0,1,1,26,30,86.67,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro acosta,lautaro acosta,lanus,1988,1988.0,25000,45307,1988-03-14,37,key+birth_year
lautaro blanco,ar ARG,DF,Boca Juniors,0.0,1999,22.8,1,2,0.4,3.1,6,3,961,1293,74.32,47,36,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro blanco,lautaro blanco,boca juniors,1999,1999.0,3800000,831161,1999-02-19,26,key+birth_year
lautaro chavez,ar ARG,"FW,MF",Aldosivi,0.0,2001,5.0,0,1,0.6,0.8,11,4,69,126,54.76,9,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro chavez,lautaro chavez,aldosivi,2001,2001.0,,,nan,,
lautaro di lollo,ar ARG,DF,Boca Juniors,0.0,2004,17.2,3,0,0.7,0.2,12,4,996,1120,88.93,39,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro di lollo,lautaro lollo,boca juniors,2004,2004.0,4000000,1019744,2004-03-10,21,key+birth_year
lautaro escalante,ar ARG,MF,San Martín de San Juan,0.0,1999,2.5,0,0,0.2,0.6,4,0,75,105,71.43,7,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro escalante,lautaro escalante,san martin de san juan,1999,1999.0,,,nan,,
lautaro godoy,py PAR,MF,Atlé Tucumán,0.0,2003,6.9,0,1,0.3,0.7,9,4,260,365,71.23,26,14,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro godoy,lautaro godoy,atle tucuman,2003,2003.0,400000,1098440,2003-03-15,22,first+last+birth_year
lautaro gomez,ar ARG,MF,Banfield,0.0,2003,0.4,0,0,0.0,0.1,1,1,8,11,72.73,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro gomez,lautaro gomez,banfield,2003,2003.0,,,nan,,
lautaro millan,cl CHI,"MF,FW",Independiente,0.0,2005,10.1,1,0,1.6,1.7,21,3,310,387,80.1,13,8,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro millan,lautaro millan,independiente,2005,2005.0,2500000,1240381,2005-08-16,20,key+birth_year
lautaro mora,ar ARG,FW,Huracán,0.0,2006,0.7,0,0,0.0,0.0,0,0,14,17,82.35,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro mora,lautaro mora,huracan,2006,2006.0,,,nan,,
lautaro morales,ar ARG,GK,Lanús,0.0,1999,1.5,0,0,0.0,0.0,0,0,32,40,80.0,0,0,0,0,3.0,2.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.48,-1.1,-0.72,4.0,11.0,36.4,30.0,5.0,30.0,30.9,1.0,7.7,0.0,0.0,4.7,True,0.0,lautaro morales,lautaro morales,lanus,1999,1999.0,700000,576023,1999-12-16,25,key+birth_year
lautaro ovando,ar ARG,DF,Arg Juniors,0.0,2003,0.2,0,0,0.0,0.3,0,0,5,8,62.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro ovando,lautaro ovando,arg juniors,2003,2003.0,200000,668551,2003-02-10,22,first+last+birth_year
lautaro rios,ar ARG,MF,Banfield,0.0,2000,11.9,1,0,1.3,0.1,19,6,363,475,76.42,33,20,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro rios,lautaro rios,banfield,2000,2000.0,700000,878220,2000-10-09,25,key+birth_year
lautaro rivero,ar ARG,DF,Cen. Córdoba–SdE,0.0,2003,14.0,2,1,0.4,1.0,11,4,510,633,80.57,28,15,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro rivero,lautaro rivero,cen cordoba sde,2003,2003.0,4000000,1261395,2003-11-01,21,first+last+birth_year
lautaro vargas,ar ARG,DF,Unión,0.0,2005,20.3,0,0,0.4,2.0,19,4,680,930,73.12,57,42,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lautaro vargas,lautaro vargas,union,2005,2005.0,3000000,1159650,2005-02-01,20,key+birth_year
leandro brey,ar ARG,GK,Boca Juniors,0.0,2002,3.0,0,0,0.0,0.0,0,0,60,79,75.95,0,0,0,0,2.0,0.66,10.0,8.0,80.0,2.0,66.7,0.0,0.0,0.0,0.0,2.7,0.28,0.7,0.25,7.0,21.0,33.3,61.0,15.0,23.0,29.2,1.0,1.6,2.0,0.66,12.8,True,0.0,leandro brey,leandro brey,boca juniors,2002,2002.0,1500000,982633,2002-09-21,23,key+birth_year
leandro diaz,ar ARG,FW,Atlé Tucumán,0.0,1992,18.3,6,0,7.2,1.2,37,11,281,454,61.89,11,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro diaz,leandro diaz,atle tucuman,1992,1992.0,500000,140214,1992-06-06,33,first+last+birth_year
leandro gonzalez pirez,ar ARG,DF,Estudiantes–LP,0.0,1992,6.2,2,0,1.4,0.0,6,2,314,386,81.35,13,12,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro gonzalez pirez,leandro pirez,estudiantes lp,1992,1992.0,400000,113130,1992-02-26,33,first+last+birth_year
leandro lescano,ar ARG,DF,Huracán,0.0,2003,5.1,1,1,0.1,0.3,1,1,194,303,64.03,12,9,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro lescano,leandro lescano,huracan,2003,2003.0,200000,1174823,2003-03-03,22,key+birth_year
leandro lozano,uy URU,DF,Arg Juniors,0.0,1998,28.1,1,6,1.8,3.8,25,5,1301,1717,75.77,69,49,44,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro lozano,leandro lozano,arg juniors,1998,1998.0,3500000,665101,1998-12-19,26,first+last+birth_year
leandro mamut,ar ARG,"MF,FW",Gimnasia–LP,0.0,2003,3.4,0,0,0.4,0.1,7,0,109,150,72.67,15,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro mamut,leandro mamut,gimnasia lp,2003,2003.0,75000,865201,2003-12-31,21,first+last+birth_year
leandro paredes,ar ARG,MF,Boca Juniors,0.0,1994,10.2,1,3,1.4,2.5,18,3,785,954,82.29,25,17,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro paredes,leandro paredes,boca juniors,1994,1994.0,5000000,166237,1994-06-29,31,key+birth_year
leandro quiroz,ar ARG,DF,Godoy Cruz,0.0,2004,3.5,0,0,0.0,0.0,1,0,101,120,84.17,5,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro quiroz,leandro quiroz,godoy cruz,2004,2004.0,175000,849532,2004-01-16,21,first+last+birth_year
leandro suhr,uy URU,"MF,FW",Sarmiento,0.0,1997,10.5,1,0,1.2,1.1,16,4,120,232,51.72,18,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leandro suhr,leandro suhr,sarmiento,1997,1997.0,400000,463444,1997-09-24,28,key+birth_year
lenny lobato,br BRA,"MF,DF",Defensa y Just,0.0,2001,2.9,0,0,0.2,0.2,4,3,65,94,69.15,2,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lenny lobato,lenny lobato,defensa y justicia,2001,2001.0,1500000,865028,2001-02-03,24,key+birth_year
leonard costa,uy URU,DF,Ind. Rivadavia,0.0,1998,9.2,0,0,0.7,0.6,2,0,160,208,76.92,14,11,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonard costa,leonard costa,ind rivadavia,1998,1998.0,500000,800720,1998-08-24,27,first+last+birth_year
leonardo gil,ar ARG,MF,Huracán,0.0,1991,26.4,1,3,1.6,3.8,26,5,1239,1599,77.49,50,26,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo gil,leonardo gil,huracan,1991,1991.0,500000,125907,1991-05-31,34,key+birth_year
leonardo godoy,ar ARG,DF,Independiente,0.0,1995,4.7,0,1,0.3,0.6,5,1,130,189,68.78,9,4,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo godoy,leonardo godoy,independiente,1995,1995.0,2000000,369556,1995-04-28,30,key+birth_year
leonardo heredia,ar ARG,"FW,MF",Cen. Córdoba–SdE,0.0,1996,20.3,5,2,8.6,1.7,38,18,469,608,77.14,8,6,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo heredia,leonardo heredia,cen cordoba sde,1996,1996.0,1500000,538367,1996-01-11,29,first+last+birth_year
leonardo jara,ar ARG,DF,Godoy Cruz,0.0,1991,8.0,0,0,0.3,0.0,4,0,195,311,62.7,18,13,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo jara,leonardo jara,godoy cruz,1991,1991.0,125000,116163,1991-05-20,34,first+last+birth_year
leonardo landriel,ar ARG,MF,Deportivo Riestra,0.0,1996,1.5,0,0,0.0,0.0,0,0,14,25,56.0,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo landriel,leonardo landriel,deportivo riestra,1996,1996.0,25000,349747,1996-07-14,29,first+last+birth_year
leonardo marchi,ar ARG,"DF,MF",Cen. Córdoba–SdE,0.0,1996,5.6,0,1,0.1,0.6,2,2,206,304,67.76,13,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo marchi,leonardo marchi,cen cordoba sde,1996,1996.0,50000,642521,1996-09-17,29,first+last+birth_year
leonardo morales,ar ARG,DF,Belgrano,0.0,1991,12.3,0,0,0.5,0.2,9,0,371,496,74.8,33,22,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo morales,leonardo morales,belgrano,1991,1991.0,700000,457061,1991-04-11,34,key+birth_year
leonardo sequeira,ar ARG,FW,Huracán,0.0,1995,8.5,1,0,2.1,0.9,14,6,123,208,59.13,12,9,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo sequeira,leonardo sequeira,huracan,1995,1995.0,700000,384761,1995-04-26,30,key+birth_year
leonardo suarez,ar ARG,"MF,FW",Estudiantes–LP,0.0,1996,0.8,0,0,0.0,0.0,1,0,34,47,72.34,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonardo suarez,leonardo suarez,estudiantes lp,1996,1996.0,,,nan,,
leonel bucca,ar ARG,MF,Ind. Rivadavia,0.0,1999,1.0,0,0,0.0,0.0,0,0,31,42,73.81,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel bucca,leonel bucca,ind rivadavia,1999,1999.0,600000,830841,1999-03-20,26,first+last+birth_year
leonel cardozo,ar ARG,DF,Lanús,0.0,2004,1.1,0,0,0.0,0.1,0,0,29,42,69.05,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel cardozo,leonel cardozo,lanus,2004,2004.0,,,nan,,
leonel dante alvarez,ar ARG,DF,San Martín de San Juan,0.0,1996,9.0,0,0,0.1,0.4,2,1,221,346,63.87,19,12,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel dante alvarez,leonel alvarez,san martin de san juan,1996,1996.0,,,nan,,
leonel miranda,ar ARG,MF,Banfield,0.0,1994,1.3,0,0,0.0,0.1,2,0,83,102,81.37,6,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel miranda,leonel miranda,banfield,1994,1994.0,,,nan,,
leonel mosevich,ar ARG,DF,Instituto,0.0,1997,5.5,0,0,0.1,0.0,1,0,131,163,80.37,12,9,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel mosevich,leonel mosevich,instituto,1997,1997.0,300000,407517,1997-02-04,28,first+last+birth_year
leonel perez,ar ARG,MF,Huracán,0.0,2004,20.2,0,0,1.0,1.1,12,1,509,629,80.92,42,26,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel perez,leonel perez,huracan,2004,2004.0,6000000,839031,2004-08-09,21,key+birth_year
leonel picco,ar ARG,MF,Platense,0.0,1999,21.3,0,0,0.8,0.2,18,3,617,770,80.13,71,37,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel picco,leonel picco,platense,1999,1999.0,3000000,663077,1998-10-22,26,
leonel roldan,ar ARG,MF,Vélez Sarsfield,0.0,2004,3.3,0,0,0.0,0.0,1,0,86,133,64.66,8,7,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,leonel roldan,leonel roldan,velez sarsfield,2004,2004.0,75000,1285239,2004-10-10,21,key+birth_year
lionel verde,ar ARG,MF,Unión,0.0,2004,5.2,2,0,0.4,0.5,11,6,163,208,78.37,15,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lionel verde,lionel verde,union,2004,2004.0,,,nan,,
lisandro cabrera,ar ARG,"FW,MF",Atlé Tucumán,0.0,1998,5.5,0,1,1.7,0.7,13,2,86,136,63.24,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lisandro cabrera,lisandro cabrera,atle tucuman,1998,1998.0,200000,617776,1998-01-04,27,first+last+birth_year
lisandro lopez,ar ARG,DF,Belgrano,0.0,1989,11.8,0,0,0.1,0.0,5,0,465,520,89.42,27,15,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lisandro lopez,lisandro lopez,belgrano,1989,1989.0,400000,125019,1989-09-01,36,key+birth_year
lisandro magallan,ar ARG,DF,Vélez Sarsfield,0.0,1993,11.0,1,0,0.5,0.2,5,3,366,470,77.87,14,8,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lisandro magallan,lisandro magallan,velez sarsfield,1993,1993.0,1500000,66736,1993-09-27,32,key+birth_year
lisandro montenegro,ar ARG,MF,Newell's OB,0.0,2003,0.3,0,0,0.0,0.0,0,0,17,20,85.0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,lisandro montenegro,lisandro montenegro,newell s ob,2003,2003.0,75000,978974,2003-03-27,22,first+last+birth_year
