Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
facundo buonanotte,ar ARG,"FW,MF",Leicester City,19,2004,16.9,5,2,3.9,3.1,36,12,437,572,76.4,53,32,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,facundo buonanotte,facundo buonanotte,leicester city,2004,2004.0,20000000,983989,2004-12-23,20,key+birth_year
federico chiesa,it ITA,FW,Liverpool,26,1997,1.2,0,0,0.3,0.2,5,2,27,31,87.1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,federico chiesa,federico chiesa,liverpool,1997,1997.0,14000000,341092,1997-10-25,27,first+last+birth_year
ferdi kadioglu,tr TUR,"DF,MF",Brighton,24,1999,4.3,1,0,0.4,0.2,4,1,144,175,82.29,10,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,ferdi kadioglu,ferdi kadioglu,brighton,1999,1999.0,25000000,369316,1999-10-07,25,first+last+birth_year
filip jrgensen,dk DEN,GK,Chelsea,22,2002,6.0,0,0,0.0,0.0,0,0,158,189,83.6,0,0,0,0,9.0,1.5,28.0,19.0,71.4,1.0,16.7,1.0,1.0,0.0,0.0,9.3,0.3,0.3,0.04,7.0,33.0,21.2,171.0,19.0,18.1,24.1,2.0,3.8,2.0,0.33,13.2,True,22.0,filip jrgensen,filip jrgensen,chelsea,2002,2002.0,18000000,585323,2002-04-16,23,fuzzy_global(96.55172413793103)
flynn downes,eng ENG,MF,Southampton,25,1999,23.9,1,0,0.6,1.1,10,3,1003,1109,90.44,49,25,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,flynn downes,flynn downes,southampton,1999,1999.0,13000000,506189,1999-01-20,26,first+last+birth_year
frank onyeka,ng NGA,MF,Brentford,26,1998,0.3,0,0,0.0,0.0,0,0,6,7,85.71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,frank onyeka,frank onyeka,brentford,1998,1998.0,7000000,421637,1998-01-01,27,first+last+birth_year
fraser forster,eng ENG,GK,Tottenham,36,1988,7.0,0,0,0.0,0.0,0,0,168,198,84.85,0,0,0,0,15.0,2.14,42.0,27.0,69.0,1.0,14.3,2.0,2.0,0.0,0.0,16.5,0.36,1.5,0.21,11.0,31.0,35.5,141.0,30.0,21.3,27.2,4.0,4.9,3.0,0.43,11.1,True,36.0,fraser forster,fraser forster,tottenham,1988,1988.0,1000000,52570,1988-03-17,37,first+last+birth_year
gabriel jesus,br BRA,FW,Arsenal,27,1997,6.8,3,0,3.0,0.7,20,7,156,203,76.85,10,6,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,gabriel jesus,gabriel jesus,arsenal,1997,1997.0,32000000,363205,1997-04-03,28,first+last+birth_year
gabriel magalhaes,br BRA,DF,Arsenal,26,1997,26.3,3,1,2.6,0.9,22,5,1480,1641,90.19,25,15,42,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,gabriel magalhaes,gabriel magalhaes,arsenal,1997,1997.0,75000000,435338,1997-12-19,27,first+last+birth_year
gabriel martinelli,br BRA,"FW,MF",Arsenal,23,2001,25.4,8,4,7.4,5.0,55,24,499,699,71.39,23,15,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,gabriel martinelli,gabriel martinelli,arsenal,2001,2001.0,55000000,655488,2001-06-18,24,first+last+birth_year
george edmundson,eng ENG,DF,Ipswich Town,26,1997,0.0,0,0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,george edmundson,george edmundson,ipswich town,1997,1997.0,800000,385848,1997-08-15,27,key+birth_year
george hirst,sct SCO,FW,Ipswich Town,25,1999,7.3,3,1,2.1,0.3,14,7,69,122,56.56,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,george hirst,george hirst,ipswich town,1999,1999.0,4000000,420808,1999-02-15,26,key+birth_year
georginio rutter,fr FRA,"MF,FW",Brighton,22,2002,18.4,5,3,4.6,2.5,50,12,237,355,66.76,39,15,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,georginio rutter,georginio rutter,brighton,2002,2002.0,32000000,538977,2002-04-20,23,first+last+birth_year
goncalo guedes,pt POR,"MF,FW",Wolves,27,1996,11.1,2,4,3.2,1.3,27,8,259,349,74.21,16,5,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,goncalo guedes,goncalo guedes,wolves,1996,1996.0,11000000,225122,1996-11-29,28,first+last+birth_year
guglielmo vicario,it ITA,GK,Tottenham,27,1996,24.0,0,0,0.0,0.0,0,0,764,874,87.41,0,0,0,1,37.0,1.54,102.0,67.0,64.7,4.0,16.7,1.0,1.0,0.0,0.0,37.4,0.36,2.4,0.1,28.0,95.0,29.5,809.0,120.0,10.5,22.8,30.0,9.6,31.0,1.29,13.3,True,27.0,guglielmo vicario,guglielmo vicario,tottenham,1996,1996.0,32000000,286047,1996-10-07,28,first+last+birth_year
guido rodriguez,ar ARG,MF,West Ham,30,1994,12.8,0,1,0.2,0.2,8,1,480,569,84.36,36,19,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,guido rodriguez,guido rodriguez,west ham,1994,1994.0,10000000,342385,1994-04-12,31,first+last+birth_year
gustavo nunes,br BRA,"FW,MF",Brentford,18,2005,0.1,0,0,0.0,0.0,0,0,1,1,100.0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,gustavo nunes,gustavo nunes,brentford,2005,2005.0,10000000,1086375,2005-11-20,19,first+last+birth_year
hakon valdimarsson,is ISL,GK,Brentford,22,2001,1.6,0,0,0.0,0.0,0,0,46,70,65.71,0,0,0,0,2.0,1.24,4.0,3.0,50.0,1.0,100.0,0.0,0.0,0.0,0.0,0.6,0.14,-0.4,-0.26,15.0,38.0,39.5,54.0,7.0,42.6,34.9,2.0,12.5,0.0,0.0,4.7,True,22.0,hakon valdimarsson,hakon valdimarsson,brentford,2001,2001.0,2500000,488935,2001-10-13,23,first+last+birth_year
hamza choudhury,bd BAN,"MF,DF",Leicester City,26,1997,1.5,0,0,0.0,0.4,0,0,72,84,85.71,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,hamza choudhury,hamza choudhury,leicester city,1997,1997.0,4500000,341501,1997-10-01,27,key+birth_year
harrison armstrong,eng ENG,MF,Everton,17,2007,0.5,0,0,0.4,0.1,1,0,7,15,46.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,harrison armstrong,harrison armstrong,everton,2007,2007.0,800000,1107733,2007-01-19,18,first+last+birth_year
harrison reed,eng ENG,MF,Fulham,29,1995,1.2,0,0,0.2,0.1,3,2,39,55,70.91,6,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,harrison reed,harrison reed,fulham,1995,1995.0,6000000,226973,1995-01-27,30,first+last+birth_year
harry amass,eng ENG,DF,Manchester Utd,17,2007,3.8,0,0,0.1,0.0,3,0,149,181,82.32,6,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,harry amass,harry amass,manchester utd,2007,2007.0,5000000,1011738,2007-03-16,18,first+last+birth_year
harry clarke,eng ENG,DF,Ipswich Town,23,2001,4.2,0,0,0.1,0.0,1,1,190,236,80.51,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,harry clarke,harry clarke,ipswich town,2001,2001.0,4500000,528892,2001-03-02,24,key+birth_year
harry howell,eng ENG,FW,Brighton,15,2008,0.1,0,0,0.0,0.0,0,0,8,9,88.89,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,15.0,harry howell,harry howell,brighton,2008,2008.0,,,nan,,
harry maguire,eng ENG,DF,Manchester Utd,31,1993,19.5,1,0,1.8,0.6,15,6,965,1128,85.55,30,15,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,harry maguire,harry maguire,manchester utd,1993,1993.0,13000000,177907,1993-03-05,32,first+last+birth_year
harry toffolo,eng ENG,DF,Nott'ham Forest,28,1995,1.5,0,0,0.0,0.0,1,0,47,67,70.15,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,harry toffolo,harry toffolo,nott ham forest,1995,1995.0,3000000,198516,1995-08-19,29,first+last+birth_year
harry wilson,wls WAL,"FW,MF",Fulham,27,1997,12.9,6,1,4.2,1.1,43,17,326,445,73.26,20,14,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,harry wilson,harry wilson,fulham,1997,1997.0,15000000,279455,1997-03-22,28,first+last+birth_year
harry winks,eng ENG,MF,Leicester City,28,1996,17.1,0,2,0.2,1.2,10,4,910,1045,87.08,24,11,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,harry winks,harry winks,leicester city,1996,1996.0,9000000,249126,1996-02-02,29,key+birth_year
harvey barnes,eng ENG,FW,Newcastle Utd,26,1997,19.5,9,4,7.2,4.0,63,20,474,607,78.09,16,9,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,harvey barnes,harvey barnes,newcastle utd,1997,1997.0,35000000,398065,1997-12-09,27,first+last+birth_year
harvey elliott,eng ENG,MF,Liverpool,21,2003,4.1,1,2,1.8,1.1,17,4,240,292,82.19,5,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,harvey elliott,harvey elliott,liverpool,2003,2003.0,30000000,565822,2003-04-04,22,first+last+birth_year
hwang hee-chan,kr KOR,"MF,FW",Wolves,28,1996,7.3,2,0,0.8,0.1,5,3,166,204,81.37,6,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,hwang hee chan,hwang chan,wolves,1996,1996.0,12000000,292246,1996-01-26,29,fuzzy_global(100.0)
ian maatsen,nl NED,DF,Aston Villa,22,2002,12.7,1,2,0.9,2.7,19,5,609,747,81.53,29,17,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,ian maatsen,ian maatsen,aston villa,2002,2002.0,28000000,485585,2002-03-10,23,key+birth_year
ibrahim sangare,ci CIV,MF,Nott'ham Forest,26,1997,6.6,0,1,0.0,0.4,1,1,276,323,85.45,28,14,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,ibrahim sangare,ibrahim sangare,nott ham forest,1997,1997.0,24000000,375885,1997-12-02,27,first+last+birth_year
ibrahima konate,fr FRA,DF,Liverpool,25,1999,28.4,1,2,1.7,1.0,19,3,1718,1905,90.18,40,26,29,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,ibrahima konate,ibrahima konate,liverpool,1999,1999.0,60000000,357119,1999-05-25,26,first+last+birth_year
idrissa gana gueye,sn SEN,MF,Everton,34,1989,34.0,0,3,1.1,1.7,27,5,1230,1422,86.5,133,80,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,idrissa gana gueye,idrissa gueye,everton,1989,1989.0,1500000,126665,1989-09-26,35,first+last+birth_year
igor,br BRA,DF,Brighton,26,1998,10.7,0,0,0.0,0.2,1,0,671,730,91.92,5,5,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,igor,igor,brighton,1998,1998.0,20000000,380350,1998-02-07,27,fuzzy_global(100.0)
iliman ndiaye,sn SEN,FW,Everton,24,2000,27.0,9,0,6.2,1.9,35,15,602,736,81.79,53,28,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,iliman ndiaye,iliman ndiaye,everton,2000,2000.0,22000000,623570,2000-03-06,25,first+last+birth_year
ilkay gundogan,de GER,MF,Manchester City,33,1990,24.7,1,6,3.2,3.5,27,7,1525,1703,89.55,25,13,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,ilkay gundogan,ilkay gundogan,manchester city,1990,1990.0,5000000,53622,1990-10-24,34,key+birth_year
illia zabarnyi,ua UKR,DF,Bournemouth,21,2002,34.5,0,1,1.3,0.7,12,1,1404,1710,82.11,52,36,33,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,illia zabarnyi,illia zabarnyi,bournemouth,2002,2002.0,,,nan,,
ismaila sarr,sn SEN,MF,Crystal Palace,26,1998,30.1,8,6,10.7,8.5,59,29,490,742,66.04,22,10,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,ismaila sarr,ismaila sarr,crystal palace,1998,1998.0,25000000,410225,1998-02-25,27,key+birth_year
issa diop,fr FRA,DF,Fulham,27,1997,14.9,0,0,0.5,0.1,5,2,663,758,87.47,26,12,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,issa diop,issa diop,fulham,1997,1997.0,14000000,272622,1997-01-09,28,first+last+birth_year
jack clarke,eng ENG,"FW,MF",Ipswich Town,23,2000,13.1,0,4,1.2,2.3,17,2,302,393,76.84,32,20,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jack clarke,jack clarke,ipswich town,2000,2000.0,15000000,559794,2000-11-23,24,key+birth_year
jack grealish,eng ENG,"FW,MF",Manchester City,28,1995,8.0,1,1,1.1,1.8,15,5,382,436,87.61,9,5,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,jack grealish,jack grealish,manchester city,1995,1995.0,28000000,203460,1995-09-10,29,key+birth_year
jack harrison,eng ENG,FW,Everton,27,1996,23.1,1,0,3.5,3.7,29,7,414,659,62.82,32,22,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,jack harrison,jack harrison,everton,1996,1996.0,14000000,417346,1996-11-20,28,first+last+birth_year
jack hinshelwood,eng ENG,"MF,DF",Brighton,19,2005,20.5,5,2,2.7,1.5,18,10,870,1046,83.17,27,19,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,jack hinshelwood,jack hinshelwood,brighton,2005,2005.0,24000000,867688,2005-04-11,20,first+last+birth_year
jack stephens,eng ENG,DF,Southampton,30,1994,15.4,1,0,0.6,0.2,4,2,879,955,92.04,34,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,jack stephens,jack stephens,southampton,1994,1994.0,1500000,163744,1994-01-27,31,first+last+birth_year
jack taylor,ie IRL,MF,Ipswich Town,26,1998,9.6,1,0,0.7,0.5,19,4,349,421,82.9,20,10,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,jack taylor,jack taylor,ipswich town,1998,1998.0,3000000,458178,1998-06-23,27,key+birth_year
jacob greaves,eng ENG,DF,Ipswich Town,23,2000,24.5,1,0,1.3,0.3,10,4,962,1121,85.82,40,21,41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jacob greaves,jacob greaves,ipswich town,2000,2000.0,18000000,693095,2000-09-12,24,key+birth_year
jacob murphy,eng ENG,FW,Newcastle Utd,29,1995,26.2,8,12,5.7,8.9,43,15,688,1004,68.53,28,19,31,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,jacob murphy,jacob murphy,newcastle utd,1995,1995.0,16000000,199527,1995-02-24,30,first+last+birth_year
jacob ramsey,eng ENG,"FW,MF",Aston Villa,23,2001,18.0,1,3,1.6,2.3,19,4,497,586,84.81,30,15,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jacob ramsey,jacob ramsey,aston villa,2001,2001.0,32000000,503749,2001-05-28,24,key+birth_year
jaden philogene bidace,eng ENG,"FW,MF",Aston Villa,22,2002,3.7,0,0,0.5,0.3,7,0,63,86,73.26,11,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,jaden philogene bidace,jaden bidace,aston villa,2002,2002.0,16000000,665390,2002-02-08,23,fuzzy_club(100.0)
jader duran,co COL,FW,Aston Villa,20,2003,7.1,7,0,4.9,0.2,31,15,115,163,70.55,8,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,jader duran,jader duran,aston villa,2003,2003.0,,,nan,,
jadon sancho,eng ENG,FW,Chelsea,24,2000,19.6,3,4,2.2,3.7,24,8,663,803,82.57,13,7,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jadon sancho,jadon sancho,chelsea,2000,2000.0,28000000,401173,2000-03-25,25,first+last+birth_year
jahmai simpson-pusey,eng ENG,DF,Manchester City,18,2005,1.1,0,0,0.0,0.0,0,0,107,115,93.04,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,jahmai simpson pusey,jahmai pusey,manchester city,2005,2005.0,5000000,942497,2005-11-04,19,key+birth_year
jake evans,0,FW,Leicester City,0,0,0.3,0,0,0.0,0.0,0,0,2,3,66.67,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jake evans,jake evans,leicester city,0,2024.0,150000,1171764,2008-08-21,16,key_no_year
jake o'brien,ie IRL,DF,Everton,23,2001,17.5,2,0,0.8,0.6,6,3,577,725,79.59,26,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jake o brien,jake brien,everton,2001,2001.0,18000000,711544,2001-05-15,24,first+last+birth_year
jakub kiwior,pl POL,DF,Arsenal,24,2000,12.5,1,0,0.2,0.3,3,1,673,736,91.44,22,8,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jakub kiwior,jakub kiwior,arsenal,2000,2000.0,28000000,425918,2000-02-15,25,first+last+birth_year
jakub moder,pl POL,MF,Brighton,25,1999,0.1,0,0,0.0,0.2,0,0,18,22,81.82,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,jakub moder,jakub moder,brighton,1999,1999.0,12000000,384461,1999-04-07,26,first+last+birth_year
jakub stolarczyk,pl POL,GK,Leicester City,23,2000,10.0,0,0,0.0,0.0,0,0,238,386,61.66,2,1,0,0,16.0,1.6,44.0,28.0,63.6,2.0,20.0,0.0,0.0,0.0,0.0,15.4,0.35,-0.6,-0.06,57.0,195.0,29.2,328.0,36.0,46.3,34.2,10.0,5.9,8.0,0.8,12.5,True,23.0,jakub stolarczyk,jakub stolarczyk,leicester city,2000,2000.0,1000000,486144,2000-12-19,24,key+birth_year
james bree,eng ENG,DF,Southampton,26,1997,11.9,0,1,0.1,0.9,4,1,500,599,83.47,19,14,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,james bree,james bree,southampton,1997,1997.0,2500000,324223,1997-12-11,27,first+last+birth_year
james garner,eng ENG,"MF,DF",Everton,23,2001,17.7,0,1,0.7,1.4,12,4,611,803,76.09,47,31,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,james garner,james garner,everton,2001,2001.0,18000000,505219,2001-03-13,24,first+last+birth_year
james hill,eng ENG,DF,Bournemouth,22,2002,5.0,0,1,0.3,0.3,6,0,159,245,64.9,15,8,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,james hill,james hill,bournemouth,2002,2002.0,3000000,611793,2002-01-10,23,first+last+birth_year
james justin,eng ENG,DF,Leicester City,26,1998,32.4,2,2,1.5,0.8,25,6,1205,1541,78.2,58,37,48,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,james justin,james justin,leicester city,1998,1998.0,13000000,413220,1998-02-23,27,key+birth_year
james maddison,eng ENG,MF,Tottenham,27,1996,20.1,9,7,5.8,4.2,39,17,1021,1256,81.29,31,19,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,james maddison,james maddison,tottenham,1996,1996.0,42000000,294057,1996-11-23,28,first+last+birth_year
james mcatee,eng ENG,"MF,FW",Manchester City,21,2002,3.9,3,0,2.8,0.5,12,4,100,125,80.0,5,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,james mcatee,james mcatee,manchester city,2002,2002.0,20000000,583199,2002-10-18,22,key+birth_year
james milner,eng ENG,MF,Brighton,38,1986,1.9,0,0,0.2,0.2,2,0,55,74,74.32,5,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,38.0,james milner,james milner,brighton,1986,1986.0,1000000,3333,1986-01-04,39,first+last+birth_year
james tarkowski,eng ENG,DF,Everton,31,1992,32.5,1,1,1.3,2.9,15,4,1045,1290,81.01,64,40,57,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,james tarkowski,james tarkowski,everton,1992,1992.0,9000000,173504,1992-11-19,32,first+last+birth_year
james ward-prowse,eng ENG,MF,West Ham,29,1994,11.5,1,1,1.6,1.9,13,5,677,768,88.15,20,14,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,james ward prowse,james prowse,west ham,1994,1994.0,8000000,181579,1994-11-01,30,first+last+birth_year
jamie vardy,eng ENG,FW,Leicester City,37,1987,31.4,9,4,11.2,3.0,56,23,258,389,66.32,19,13,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,37.0,jamie vardy,jamie vardy,leicester city,1987,1987.0,1000000,197838,1987-01-11,38,key+birth_year
jan bednarek,pl POL,DF,Southampton,28,1996,28.1,2,0,0.7,0.5,5,2,1564,1687,92.71,36,19,47,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,jan bednarek,jan bednarek,southampton,1996,1996.0,9000000,243028,1996-04-12,29,first+last+birth_year
jan paul van hecke,nl NED,DF,Brighton,24,2000,32.9,1,1,1.3,1.5,17,5,2016,2286,88.19,45,29,37,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jan paul van hecke,jan hecke,brighton,2000,2000.0,32000000,576314,2000-06-08,25,first+last+birth_year
jannik vestergaard,dk DEN,DF,Leicester City,31,1992,15.5,0,0,0.1,0.1,3,2,870,959,90.72,22,10,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,jannik vestergaard,jannik vestergaard,leicester city,1992,1992.0,2000000,99331,1992-08-03,32,key+birth_year
jarell quansah,eng ENG,DF,Liverpool,21,2003,5.5,0,0,0.1,0.1,1,0,356,392,90.82,12,8,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,jarell quansah,jarell quansah,liverpool,2003,2003.0,20000000,632349,2003-01-29,22,first+last+birth_year
jarrad branthwaite,eng ENG,DF,Everton,22,2002,27.9,0,1,1.2,0.7,10,3,984,1198,82.14,36,20,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,jarrad branthwaite,jarrad branthwaite,everton,2002,2002.0,50000000,661053,2002-06-27,23,first+last+birth_year
jarrod bowen,eng ENG,"FW,MF",West Ham,27,1996,33.0,13,8,8.6,6.8,86,36,584,815,71.66,41,26,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,jarrod bowen,jarrod bowen,west ham,1996,1996.0,40000000,314875,1996-12-20,28,first+last+birth_year
jason steele,eng ENG,GK,Brighton,33,1990,2.0,0,0,0.0,0.0,0,0,101,112,90.18,0,0,0,0,1.0,0.5,4.0,3.0,75.0,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.12,-0.5,-0.26,7.0,16.0,43.8,110.0,7.0,13.6,25.1,2.0,9.1,3.0,1.5,15.4,True,33.0,jason steele,jason steele,brighton,1990,1990.0,1500000,73564,1990-08-18,34,first+last+birth_year
jay robinson,eng ENG,"MF,FW",Southampton,17,2007,1.5,0,0,0.0,0.7,1,1,23,34,67.65,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,jay robinson,jay robinson,southampton,2007,2007.0,,,nan,,
jay stansfield,eng ENG,MF,Fulham,21,2002,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,jay stansfield,jay stansfield,fulham,2002,2002.0,11000000,696346,2002-11-24,22,first+last+birth_year
jayden danns,eng ENG,MF,Liverpool,18,2006,0.1,0,0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,jayden danns,jayden danns,liverpool,2006,2006.0,800000,939290,2006-01-16,19,first+last+birth_year
jayden meghoma,eng ENG,DF,Brentford,18,2006,0.1,0,0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,jayden meghoma,jayden meghoma,brentford,2006,2006.0,500000,954104,2006-06-28,19,first+last+birth_year
jean-clair todibo,fr FRA,DF,West Ham,24,1999,20.3,0,0,0.4,0.0,5,0,951,1082,87.89,47,28,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jean clair todibo,jean todibo,west ham,1999,1999.0,25000000,605184,1999-12-30,25,first+last+birth_year
jean-philippe mateta,fr FRA,FW,Crystal Palace,27,1997,29.4,14,2,13.5,3.2,68,29,291,447,65.1,18,12,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,jean philippe mateta,jean mateta,crystal palace,1997,1997.0,30000000,420002,1997-06-28,28,key+birth_year
jean-ricner bellegarde,ht HAI,"MF,FW",Wolves,26,1998,18.6,2,7,1.5,3.8,22,5,475,599,79.3,39,24,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,jean ricner bellegarde,jean bellegarde,wolves,1998,1998.0,18000000,450050,1998-06-27,27,first+last+birth_year
jefferson lerma,co COL,"MF,DF",Crystal Palace,29,1994,25.3,0,1,1.1,1.6,26,8,844,1121,75.29,35,17,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,jefferson lerma,jefferson lerma,crystal palace,1994,1994.0,10000000,262980,1994-10-25,30,key+birth_year
jeffrey schlupp,gh GHA,"MF,DF",Crystal Palace,31,1992,1.1,0,0,0.2,0.2,4,2,39,50,78.0,2,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,jeffrey schlupp,jeffrey schlupp,crystal palace,1992,1992.0,3000000,157506,1992-12-23,32,key+birth_year
jens cajuste,se SWE,MF,Ipswich Town,24,1999,21.8,1,1,0.7,0.8,12,1,647,783,82.63,44,22,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,jens cajuste,jens cajuste,ipswich town,1999,1999.0,12000000,468066,1999-08-10,25,key+birth_year
jeremy doku,be BEL,"FW,MF",Manchester City,22,2002,16.8,3,6,1.3,4.8,29,9,603,762,79.13,31,22,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,jeremy doku,jeremy doku,manchester city,2002,2002.0,50000000,486049,2002-05-27,23,key+birth_year
jeremy monga,0,"FW,MF",Leicester City,15,2009,1.2,0,0,0.2,0.0,3,1,18,29,62.07,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,15.0,jeremy monga,jeremy monga,leicester city,2009,2009.0,,,nan,,
