tm_player_id,name,dob,nationality,tm_club_id,primary_position,sub_position,market_value_eur,last_update
260000,Madis Vihmann,1995-10-05 00:00:00,Estonia,2578,Defender,Centre-Back,250000.0,
260041,Josef Kvida,1997-01-23 00:00:00,Czech Republic,1269,Defender,Centre-Back,900000.0,
260053,Jiri Pavlenka,1992-04-14 00:00:00,Czech Republic,1091,Goalkeeper,Goalkeeper,1200000.0,
260063,Panagiotis Sampanidis,1993-08-09 00:00:00,Greece,5219,Goalkeeper,Goalkeeper,100000.0,
260100,Conor McMenamin,1995-08-24 00:00:00,Northern Ireland,465,Attack,Left Winger,150000.0,
260139,Alexandru Tudorie,1996-03-19 00:00:00,Romania,3729,Attack,Centre-Forward,1000000.0,
260160,Ári Mohr Jónsson,1994-07-22 00:00:00,Faroe Islands,1177,Defender,Left-Back,100000.0,
260166,Ui-jo Hwang,1992-08-28 00:00:00,"Korea, South",11282,Attack,Centre-Forward,900000.0,
260197,Ji-su Park,1994-06-13 00:00:00,"Korea, South",7378,Defender,Centre-Back,800000.0,
260229,Egor Danilkin,1995-08-01 00:00:00,Russia,3719,Defender,Centre-Back,400000.0,
260230,Moi Delgado,1994-04-18 00:00:00,Spain,366,Defender,Left-Back,300000.0,
260265,Vladislav Levin,1995-03-28 00:00:00,Russia,121,Midfield,Central Midfield,325000.0,
260298,Dmitriy Starodub,1995-05-19 00:00:00,Russia,3729,Defender,Right-Back,250000.0,
260301,Aleksandr Tashaev,1994-06-23 00:00:00,Russia,232,Attack,Right Winger,150000.0,
260315,Artem Yarmolitskiy,1994-04-10 00:00:00,Russia,3729,Defender,Centre-Back,200000.0,
260316,Komnen Andric,1995-07-01 00:00:00,Serbia,3524,Attack,Centre-Forward,1000000.0,
260321,Marcos Valente,1994-02-04 00:00:00,Portugal,2420,Defender,Centre-Back,350000.0,
260330,Cebrail Karayel,1994-08-15 00:00:00,Türkiye,2293,Defender,Right-Back,175000.0,
260370,Othman El Kabir,1991-07-17 00:00:00,Netherlands,11127,Midfield,Left Midfield,400000.0,
260393,Michael Rangel,1991-03-08 00:00:00,Colombia,10484,Attack,Centre-Forward,300000.0,
260416,Lorenzo Paolucci,1996-10-01 00:00:00,Italy,3948,Midfield,Central Midfield,150000.0,
260442,Ruslan Galiakberov,1989-11-20 00:00:00,Russia,2698,Attack,Centre-Forward,100000.0,
260543,Nemanja Nikolic,1992-10-19 00:00:00,Serbia,1083,Attack,Centre-Forward,1200000.0,
260595,Sultan Aksanov,1993-08-19 00:00:00,Russia,3691,Midfield,Attacking Midfield,25000.0,
260606,Mohamed Mrabet,1994-03-18 00:00:00,Belgium,172,Defender,Centre-Back,75000.0,
260637,Jeremy Mayele Munkana,1995-03-01 00:00:00,Belgium,192,Midfield,Attacking Midfield,,
260650,Carlo de Reuver,1995-01-29 00:00:00,Netherlands,798,Attack,Centre-Forward,100000.0,
260655,Eduard Löwen,1997-01-28 00:00:00,Germany,80,Midfield,Central Midfield,4500000.0,
260662,Óscar Whalley,1994-03-29 00:00:00,Spain,678,Goalkeeper,Goalkeeper,600000.0,
260664,Zakaria El Azzouzi,1996-05-07 00:00:00,Morocco,1283,Attack,Centre-Forward,150000.0,
260668,Danila Buranov,1996-02-11 00:00:00,Russia,3729,Midfield,Central Midfield,150000.0,
260672,Ayaz Guliev,1996-11-27 00:00:00,Russia,3719,Midfield,Central Midfield,500000.0,
260673,Roman Kuzovkin,1994-10-19 00:00:00,Russia,12438,Midfield,Central Midfield,50000.0,
260676,Vladislav Masternoy,1995-11-17 00:00:00,Russia,1124,Defender,Right-Back,600000.0,
260677,Anton Mitryushkin,1996-02-08 00:00:00,Russia,932,Goalkeeper,Goalkeeper,900000.0,
260681,Vladislav Panteleev,1996-08-15 00:00:00,Russia,3729,Midfield,Attacking Midfield,250000.0,
260686,Vladislav Tereshkin,1995-07-16 00:00:00,Russia,232,Goalkeeper,Goalkeeper,150000.0,
260731,Evgeniy Kozlov,1995-02-04 00:00:00,Russia,12438,Attack,Left Winger,300000.0,
260740,Iván Arboleda,1996-04-21 00:00:00,Colombia,367,Goalkeeper,Goalkeeper,1000000.0,
260741,Fabry Castro,1992-02-21 00:00:00,Colombia,441,Midfield,Defensive Midfield,200000.0,
260777,Sedrick Kalombo,1995-02-08 00:00:00,Italy,380,Midfield,Right Midfield,150000.0,
260781,Francesco Todisco,1995-12-28 00:00:00,Italy,252,Defender,Centre-Back,10000.0,
260795,Anthony Biekman,1994-05-16 00:00:00,Netherlands,1455,Attack,Centre-Forward,25000.0,
260801,Eugenio Isnaldo,1994-01-07 00:00:00,Argentina,6676,Attack,Left Winger,500000.0,
260806,Isaac Mbenza,1996-03-08 00:00:00,Belgium,172,Attack,Right Winger,1000000.0,
260827,Joachim Andersen,1996-05-31 00:00:00,Denmark,931,Defender,Centre-Back,32000000.0,
260828,Sören Andreasen,1996-03-13 00:00:00,Denmark,3426,Attack,Centre-Forward,150000.0,
260829,Jonas Bager,1996-07-18 00:00:00,Denmark,172,Defender,Centre-Back,800000.0,
260838,Jonas Gemmer,1996-01-31 00:00:00,Denmark,1894,Midfield,Defensive Midfield,450000.0,
260840,Mikkel Hedegaard,1996-07-03 00:00:00,Denmark,5817,Defender,Right-Back,150000.0,
260841,Daniel Iversen,1997-07-19 00:00:00,Denmark,1003,Goalkeeper,Goalkeeper,3000000.0,
260846,Asger Sörensen,1996-06-05 00:00:00,Denmark,865,Defender,Centre-Back,2500000.0,
260848,Jens Thomasen,1996-06-25 00:00:00,Denmark,173,Midfield,Central Midfield,500000.0,
260979,Branislav Ninaj,1994-05-17 00:00:00,Slovakia,385,Defender,Centre-Back,800000.0,
261041,Alessio Agrifogli,1996-02-28 00:00:00,Italy,749,Defender,Left-Back,25000.0,
261055,Kasper Pedersen,1993-01-13 00:00:00,Denmark,1053,Defender,Centre-Back,300000.0,
261056,Giacomo Ricci,1996-09-02 00:00:00,Italy,130,Defender,Left-Back,500000.0,
261058,Rafail Soilemezoglou,1996-03-13 00:00:00,Greece,1091,Goalkeeper,Goalkeeper,100000.0,
261060,Antonis Vatousiadis,1996-04-01 00:00:00,Greece,683,Defender,Centre-Back,100000.0,
261061,Lazaros Velissaris,1996-05-17 00:00:00,Greece,6676,Midfield,Central Midfield,100000.0,
261071,James Efmorfidis,1996-01-18 00:00:00,Greece,235,Missing,,350000.0,
261072,Vasilios Fasidis,1996-06-22 00:00:00,Greece,128,Attack,Right Winger,150000.0,
261095,Sauli Väisänen,1994-06-05 00:00:00,Finland,173,Defender,Centre-Back,300000.0,
261106,Timo Plattel,1994-03-12 00:00:00,Netherlands,317,Goalkeeper,Goalkeeper,150000.0,
261154,Shadrach Eghan,1994-09-18 00:00:00,Ghana,317,Midfield,Attacking Midfield,150000.0,
261155,Adam Zrelak,1994-05-05 00:00:00,Slovakia,4,Attack,Centre-Forward,500000.0,
261244,Le Tong,1993-04-29 00:00:00,China,3336,Midfield,Central Midfield,50000.0,
261357,Cameron Brannagan,1996-05-09 00:00:00,England,31,Midfield,Central Midfield,500000.0,
261365,Michel Douglas,1992-01-16 00:00:00,Brazil,3336,Attack,Centre-Forward,100000.0,
261367,Connor Dymond,1994-09-12 00:00:00,England,873,Midfield,Defensive Midfield,,
261406,Seung-woo Ryu,1993-12-17 00:00:00,"Korea, South",15,Attack,Second Striker,325000.0,
261459,Alef,1995-01-28 00:00:00,Brazil,2441,Midfield,Defensive Midfield,300000.0,
261461,Mikayil Yaman,1997-11-09 00:00:00,Belgium,204,Defender,Right-Back,50000.0,
261494,Abdullah Balikci,1997-02-18 00:00:00,Turkey,820,Midfield,Central Midfield,125000.0,
261498,Diego Altamirano,1997-03-13 00:00:00,Spain,150,Defender,Left-Back,50000.0,
261502,Paulino de la Fuente,1997-06-27 00:00:00,Spain,1108,Attack,Right Winger,1500000.0,
261503,Álvaro Fidalgo,1997-04-09 00:00:00,Spain,418,Midfield,Central Midfield,7000000.0,
261504,Aleix García,1997-06-28 00:00:00,Spain,15,Midfield,Central Midfield,20000000.0,
261546,Joost van Aken,1994-05-13 00:00:00,Netherlands,306,Defender,Centre-Back,600000.0,
261611,Ali Adnan,1993-12-19 00:00:00,Iraq,443,Defender,Left-Back,200000.0,
261738,Joseph Dodoo,1995-06-29 00:00:00,England,124,Attack,Left Winger,300000.0,
261739,Tareiq Holmes-Dennis,1995-10-31 00:00:00,England,1110,Defender,Left-Back,250000.0,
261741,Tobi Sho-Silva,1995-03-27 00:00:00,England,2451,Attack,Centre-Forward,100000.0,
261780,Artem Shulyanskyi,2001-04-11 00:00:00,Ukraine,18303,Attack,Left Winger,500000.0,
261886,Christoffer Östergaard,1993-05-22 00:00:00,Denmark,5818,Defender,Centre-Back,50000.0,
261905,Suat Serdar,1997-04-11 00:00:00,Germany,276,Midfield,Central Midfield,5000000.0,
261912,Alassane Diallo,1995-02-19 00:00:00,Mali,968,Midfield,Central Midfield,200000.0,
261927,Ricardo Horta,1994-09-15 00:00:00,Portugal,1075,Attack,Right Winger,12000000.0,
261943,Enis Bunjaki,1997-10-17 00:00:00,Kosovo,24,Attack,Centre-Forward,100000.0,
261963,Marin Jakolis,1996-12-26 00:00:00,,1420,Attack,Left Winger,600000.0,
261988,Filip Krovinovic,1995-08-29 00:00:00,Croatia,984,Midfield,Attacking Midfield,4500000.0,
262002,Welinton Junior,1993-06-08 00:00:00,Brazil,7378,Attack,Right Winger,900000.0,
262022,Jamal Thiaré,1993-03-31 00:00:00,Senegal,172,Attack,Centre-Forward,600000.0,
262063,Bas Meeuwissen,1994-04-25 00:00:00,Netherlands,1268,Goalkeeper,Goalkeeper,75000.0,
262117,Cristian Ganea,1992-05-24 00:00:00,,265,Defender,Left-Back,600000.0,
262182,Roman Debelko,1993-08-08 00:00:00,Ukraine,3592,Attack,Centre-Forward,400000.0,
262183,Alper Ademoglu,1998-04-10 00:00:00,Belgium,20,Midfield,Attacking Midfield,50000.0,
262226,Timothy Castagne,1995-12-05 00:00:00,Belgium,931,Defender,Right-Back,15000000.0,
262300,Ryan Manning,1996-06-14 00:00:00,Ireland,180,Defender,Left-Back,3500000.0,
262365,Antonio Puertas,1992-02-21 00:00:00,Spain,16795,Attack,Right Winger,2000000.0,
262373,Arjen Hagenauw,1994-08-11 00:00:00,Netherlands,202,Attack,Centre-Forward,75000.0,
262389,Àlex Carbonell,1997-09-15 00:00:00,Spain,723,Midfield,Central Midfield,450000.0,
262391,Lluís López,1997-03-05 00:00:00,Spain,714,Defender,Centre-Back,600000.0,
262396,Unai Simón,1997-06-11 00:00:00,Spain,621,Goalkeeper,Goalkeeper,28000000.0,
262474,Yony González,1994-07-11 00:00:00,,7378,Attack,Right Winger,600000.0,
262489,Hayao Kawabe,1995-09-08 00:00:00,Japan,3057,Midfield,Central Midfield,5000000.0,
262521,Enrico Baldini,1996-11-13 00:00:00,Italy,46,Attack,Centre-Forward,900000.0,
262523,Davide Calabria,1996-12-06 00:00:00,Italy,1025,Defender,Right-Back,7500000.0,
262545,Connor Randall,1995-10-21 00:00:00,England,2759,Defender,Right-Back,350000.0,
262554,Clifford Aboagye,1995-02-11 00:00:00,Ghana,16795,Midfield,Central Midfield,500000.0,
262597,Ebenezer Ofori,1995-07-01 00:00:00,Ghana,443,Midfield,Defensive Midfield,250000.0,
262608,Adama Traoré,1995-06-28 00:00:00,Mali,7775,Midfield,Attacking Midfield,3000000.0,
262609,Hamidou Traore,1996-10-07 00:00:00,Mali,11688,Midfield,Defensive Midfield,1500000.0,
262613,Pelle van Amersfoort,1996-04-01 00:00:00,Netherlands,306,Attack,Centre-Forward,1500000.0,
262636,Modestas Vorobjovas,1995-12-30 00:00:00,Lithuania,924,Midfield,Defensive Midfield,350000.0,
262682,Kingsley Madu,1995-12-12 00:00:00,Nigeria,173,Defender,Left-Back,250000.0,
262687,Abdullahi Shehu,1993-03-12 00:00:00,Nigeria,20,Midfield,Defensive Midfield,250000.0,
262688,Aminu Umar,1995-03-06 00:00:00,Nigeria,126,Attack,Left Winger,175000.0,
262689,Uche Agbo,1995-12-04 00:00:00,Nigeria,1075,Midfield,Defensive Midfield,375000.0,
262709,Sebastian Ring,1995-04-18 00:00:00,Sweden,3999,Defender,Left-Back,300000.0,
262711,Evgeniy Alferov,1995-01-31 00:00:00,Russia,3729,Defender,Left-Back,50000.0,
262713,Pavel Dolgov,1996-08-16 00:00:00,Russia,2700,Attack,Centre-Forward,225000.0,
262718,Dzhamaldin Khodzhaniyazov,1996-07-18 00:00:00,Russia,11127,Defender,Centre-Back,350000.0,
262723,Mikhail Mzhelskiy,1995-03-29 00:00:00,Russia,964,Goalkeeper,Goalkeeper,50000.0,
262731,Konstantin Troyanov,1995-11-18 00:00:00,Russia,964,Midfield,Defensive Midfield,150000.0,
262749,David Raya,1995-09-15 00:00:00,Spain,11,Goalkeeper,Goalkeeper,40000000.0,
262793,Christian Luyindama,1994-01-08 00:00:00,DR Congo,141,Defender,Centre-Back,400000.0,
262861,Sebastián Palacios,1992-01-20 00:00:00,Argentina,265,Attack,Right Winger,2000000.0,
262895,Soufyan Ahannach,1995-09-09 00:00:00,Netherlands,1237,Attack,Left Winger,350000.0,
262939,Johan Mojica,1992-08-21 00:00:00,Colombia,237,Defender,Left-Back,2200000.0,
262953,Adil Rhaili,1991-04-25 00:00:00,Morocco,441,Defender,Centre-Back,75000.0,
262972,Jherson Vergara,1994-05-26 00:00:00,Colombia,5,Defender,Centre-Back,150000.0,
262980,Jefferson Lerma,1994-10-25 00:00:00,Colombia,873,Midfield,Defensive Midfield,12000000.0,
262999,Cristian Arango,1995-03-09 00:00:00,Colombia,7179,Attack,Centre-Forward,5500000.0,
263027,Alexis Zapata,1995-05-10 00:00:00,Colombia,410,Midfield,Attacking Midfield,450000.0,
263062,Manuel Balda,1992-02-21 00:00:00,Ecuador,7185,Attack,Right Winger,200000.0,
263065,Marijan Coric,1995-02-06 00:00:00,Croatia,130,Goalkeeper,Goalkeeper,100000.0,
263116,Elia Bortoluz,1997-03-29 00:00:00,Italy,416,Attack,Centre-Forward,10000.0,
263118,Johannes Bühler,1997-07-26 00:00:00,Germany,38,Midfield,Defensive Midfield,50000.0,
263159,Olivier Verstraete,1995-01-14 00:00:00,Belgium,601,Midfield,Attacking Midfield,,
263183,Roger Assalé,1993-11-13 00:00:00,Cote d'Ivoire,2969,Attack,Centre-Forward,400000.0,
263214,Isi Gómez,1995-10-28 00:00:00,Spain,367,Midfield,Central Midfield,250000.0,
263217,Ruslan Kisil,1991-10-23 00:00:00,Ukraine,16239,Attack,Second Striker,50000.0,
263236,Kevin Danso,1998-09-19 00:00:00,Austria,148,Defender,Centre-Back,25000000.0,
263267,Riad Bajic,1994-05-06 00:00:00,Bosnia-Herzegovina,868,Attack,Centre-Forward,800000.0,
263294,Serge N'Guessan,1994-12-17 00:00:00,Cote d'Ivoire,1159,Midfield,Central Midfield,200000.0,
263361,Maximilian Wöber,1998-02-04 00:00:00,Austria,18,Defender,Centre-Back,10000000.0,
263380,Attila Szalai,1998-01-20 00:00:00,Hungary,3057,Defender,Centre-Back,2000000.0,
263482,Michael Olunga,1994-03-26 00:00:00,Kenya,12321,Attack,Centre-Forward,9000000.0,
263546,Joseph Attamah,1994-05-22 00:00:00,Ghana,3205,Defender,Centre-Back,500000.0,
263553,Peet Bijen,1995-01-28 00:00:00,Netherlands,1268,Defender,Centre-Back,300000.0,
263555,Jeff Hardeveld,1995-02-27 00:00:00,Netherlands,1283,Defender,Left-Back,300000.0,
263556,Joe Maguire,1996-01-18 00:00:00,England,31,Defender,Left-Back,100000.0,
263557,Marcelo Meli,1992-06-20 00:00:00,Argentina,336,Midfield,Central Midfield,300000.0,
263627,Carlos Vigaray,1994-09-07 00:00:00,Spain,1108,Defender,Right-Back,200000.0,
263628,Arturo Mina,1990-10-08 00:00:00,Ecuador,39722,Defender,Centre-Back,275000.0,
263641,Jefre Vargas,1995-01-12 00:00:00,Venezuela,8024,Defender,Right-Back,375000.0,
263685,Kazuki Nagasawa,1991-12-16 00:00:00,Japan,3,Midfield,Central Midfield,350000.0,
263727,Joan Jordán,1994-07-06 00:00:00,Spain,1108,Midfield,Central Midfield,2500000.0,
263801,Kasim Adams,1995-06-22 00:00:00,Ghana,533,Defender,Centre-Back,700000.0,
263804,Pep Biel,1996-09-05 00:00:00,Spain,683,Midfield,Attacking Midfield,3000000.0,
263843,Matías Nahuel,1996-11-22 00:00:00,Spain,683,Midfield,Defensive Midfield,900000.0,
263856,Víctor Camarasa,1994-05-28 00:00:00,Spain,150,Midfield,Central Midfield,800000.0,
263860,Jason,1994-07-06 00:00:00,Spain,8024,Attack,Right Winger,2500000.0,
263862,Moha Traoré,1994-11-29 00:00:00,Mali,1531,Attack,Centre-Forward,100000.0,
263903,Dhurgham Ismail,1994-05-23 00:00:00,Iraq,126,Defender,Left-Back,600000.0,
263905,Dmitriy Barinov,1996-09-11 00:00:00,Russia,932,Midfield,Defensive Midfield,8000000.0,
263911,Aleksandr Dovbnya,1996-02-14 00:00:00,Russia,3729,Defender,Centre-Back,175000.0,
263918,Aleksandr Golovin,1996-05-30 00:00:00,Russia,162,Midfield,Attacking Midfield,25000000.0,
263932,Aleksey Kuznetsov,1996-08-20 00:00:00,Russia,28095,Goalkeeper,Goalkeeper,175000.0,
263934,Maksim Mayrovich,1996-02-06 00:00:00,Russia,2439,Attack,Centre-Forward,175000.0,
263941,Ilmir Nurisov,1996-08-05 00:00:00,Russia,2439,Attack,Right Winger,50000.0,
263951,Hamza Sakhi,1996-06-07 00:00:00,Morocco,290,Midfield,Attacking Midfield,2000000.0,
263956,Ramil Sheydayev,1996-03-15 00:00:00,Azerbaijan,121,Attack,Centre-Forward,1200000.0,
263961,Yuriy Zavezen,1996-01-28 00:00:00,Russia,2439,Midfield,Central Midfield,200000.0,
263962,Anton Zinkovskiy,1996-04-14 00:00:00,Russia,2696,Attack,Left Winger,2500000.0,
263963,Aleksandr Zuev,1996-06-26 00:00:00,Kazakhstan,3719,Attack,Left Winger,900000.0,
264014,Sergio Rochet,1993-03-23 00:00:00,Uruguay,2381,Goalkeeper,Goalkeeper,3500000.0,
264046,Sulayman Marreh,1996-01-15 00:00:00,The Gambia,157,Midfield,Defensive Midfield,400000.0,
264063,Sergiy Bolbat,1993-06-13 00:00:00,Ukraine,48332,Attack,Right Winger,400000.0,
264116,Gastón Pereiro,1995-06-11 00:00:00,Uruguay,1390,Midfield,Attacking Midfield,1000000.0,
264137,Giorgi Beridze,1997-05-12 00:00:00,Georgia,868,Attack,Left Winger,900000.0,
264140,Vukasin Jovanovic,1996-05-17 00:00:00,Serbia,40,Defender,Centre-Back,300000.0,
264176,Liam Bossin,1996-07-15 00:00:00,Ireland,234,Goalkeeper,Goalkeeper,450000.0,
264191,Harry Charsley,1996-11-01 00:00:00,Ireland,29,Midfield,Central Midfield,250000.0,
264193,Dan Cleary,1996-03-09 00:00:00,Ireland,2578,Defender,Centre-Back,300000.0,
264199,Reece Grego-Cox,1996-11-12 00:00:00,Ireland,1039,Midfield,Right Midfield,100000.0,
264206,Jake Mulraney,1996-04-05 00:00:00,Ireland,43,Midfield,Left Midfield,500000.0,
264220,Reece Burke,1996-09-02 00:00:00,England,1031,Defender,Centre-Back,1800000.0,
264299,Silas Songani,1989-06-28 00:00:00,Zimbabwe,5817,Attack,Centre-Forward,25000.0,
264302,Dimitar Mitov,1997-01-22 00:00:00,Bulgaria,370,Goalkeeper,Goalkeeper,800000.0,
264304,Nikolai Rehnen,1997-02-04 00:00:00,Germany,10,Goalkeeper,Goalkeeper,200000.0,
264372,Viktor Tsygankov,1997-11-15 00:00:00,Ukraine,12321,Attack,Right Winger,22000000.0,
264402,Abdurrahman Ayhanoglu,1994-01-20 00:00:00,Turkey,589,Defender,Centre-Back,100000.0,
264403,Hayrettin Cengiz,1994-09-13 00:00:00,Turkey,589,Defender,Left-Back,100000.0,
264406,Calaum Jahraldo-Martin,1993-04-27 00:00:00,Antigua and Barbuda,3008,Attack,Right Winger,100000.0,
264412,Cevat Kuy,1993-10-15 00:00:00,Turkey,589,Defender,Right-Back,50000.0,
264423,Mikael Uhre,1994-09-30 00:00:00,Denmark,206,Attack,Centre-Forward,4000000.0,
264429,Yuning Zhang,1997-01-05 00:00:00,China,1268,Attack,Centre-Forward,850000.0,
264431,Caglar Akbaba,1995-03-17 00:00:00,Turkey,2832,Goalkeeper,Goalkeeper,350000.0,
264478,Jordi Balk,1994-04-26 00:00:00,Netherlands,2759,Defender,Centre-Back,100000.0,
264480,Francesco Bordi,1997-01-28 00:00:00,Italy,5,Defender,Centre-Back,25000.0,
264485,Ivan De Santis,1997-05-21 00:00:00,Italy,5,Defender,Centre-Back,50000.0,
264514,Luca Vido,1997-02-03 00:00:00,Italy,800,Attack,Centre-Forward,700000.0,
264567,Baptiste Guillaume,1995-06-16 00:00:00,Belgium,723,Attack,Centre-Forward,600000.0,
264576,Kasper Junker,1994-03-05 00:00:00,Denmark,2414,Attack,Centre-Forward,1700000.0,
264595,Denis Fomin,1996-05-03 00:00:00,Russia,11127,Defender,Centre-Back,450000.0,
264646,Oleksandr Osman,1996-04-18 00:00:00,Ukraine,39097,Defender,Left-Back,250000.0,
264660,Isaac Christie-Davies,1997-10-18 00:00:00,Wales,1245,Midfield,Attacking Midfield,350000.0,
264718,Rafa Miranda,1996-01-23 00:00:00,Portugal,2425,Attack,Right Winger,100000.0,
264737,Simon van Zeelst,1994-02-23 00:00:00,Netherlands,403,Midfield,Central Midfield,125000.0,
264748,Rodney Kongolo,1998-01-09 00:00:00,Netherlands,306,Midfield,Central Midfield,400000.0,
264770,Ibrahim Alan,1994-05-15 00:00:00,Turkey,2293,Attack,Centre-Forward,50000.0,
264796,Rafal Augustyniak,1993-10-14 00:00:00,Poland,11127,Defender,Centre-Back,1200000.0,
264848,Rúben Lameiras,1994-12-22 00:00:00,Portugal,3325,Attack,Right Winger,500000.0,
264851,Joost Meendering,1997-06-26 00:00:00,Netherlands,200,Goalkeeper,Goalkeeper,50000.0,
264857,Jari Schuurman,1997-02-22 00:00:00,Netherlands,403,Midfield,Central Midfield,400000.0,
264956,Jean-Kévin Augustin,1997-06-16 00:00:00,France,995,Attack,Centre-Forward,1000000.0,
264966,Sabri Toufiqui,1997-03-30 00:00:00,France,273,Midfield,Attacking Midfield,200000.0,
265033,Nikolas Ioannou,1995-11-10 00:00:00,Cyprus,605,Defender,Left-Back,1000000.0,
265040,Jens Martin Gammelby,1995-02-05 00:00:00,Denmark,1177,Defender,Right-Back,350000.0,
265051,Ondrej Mihalik,1997-04-02 00:00:00,Czech Republic,1090,Attack,Centre-Forward,450000.0,
265072,Simone Auriletto,1998-12-30 00:00:00,Italy,416,Defender,Centre-Back,225000.0,
265075,Stefano Ciavattini,1998-03-30 00:00:00,Italy,12,Defender,Centre-Back,100000.0,
265077,Luca Crosta,1998-02-23 00:00:00,Italy,1390,Goalkeeper,Goalkeeper,100000.0,
265078,Patrick Cutrone,1998-01-03 00:00:00,Italy,1047,Attack,Centre-Forward,7000000.0,
265079,Mattia Del Favero,1998-06-05 00:00:00,Italy,506,Goalkeeper,Goalkeeper,225000.0,
265082,Luciano Guaycochea,1992-04-24 00:00:00,Argentina,19771,Midfield,Attacking Midfield,325000.0,
265087,Andrés Llamas,1998-05-07 00:00:00,Italy,5,Defender,Left-Back,25000.0,
265088,Manuel Locatelli,1998-01-08 00:00:00,Italy,506,Midfield,Defensive Midfield,28000000.0,
265092,Ridvan Özkan,1994-02-01 00:00:00,Turkey,19771,Defender,Right-Back,50000.0,
265127,Éder Balanta,1993-02-28 00:00:00,Colombia,2282,Midfield,Defensive Midfield,1200000.0,
265132,Kevin Toner,1996-07-18 00:00:00,Ireland,405,Defender,Centre-Back,150000.0,
265136,Oumar Diakhite,1993-12-09 00:00:00,Senegal,1053,Defender,Centre-Back,300000.0,
265153,Aleksandr Selikhov,1994-04-07 00:00:00,Russia,232,Goalkeeper,Goalkeeper,1500000.0,
265159,Joshua Bitter,1997-01-01 00:00:00,Germany,33,Defender,Right-Back,200000.0,
265176,Phil Neumann,1997-07-08 00:00:00,Germany,33,Defender,Centre-Back,1500000.0,
265207,Maxim Deckers,1994-01-24 00:00:00,Belgium,403,Midfield,Left Midfield,75000.0,
265209,Noah Loosli,1997-01-23 00:00:00,Switzerland,80,Defender,Centre-Back,800000.0,
265254,Vasilije Janjicic,1998-11-02 00:00:00,Switzerland,41,Midfield,Central Midfield,100000.0,
265265,Junior Ebobo,1993-04-03 00:00:00,Netherlands,132,Attack,Centre-Forward,50000.0,
265266,Gautam Kalpoe,1991-09-19 00:00:00,Netherlands,132,Defender,Centre-Back,25000.0,
265267,Viktor Khomchenko,1994-11-11 00:00:00,Ukraine,4482,Attack,Centre-Forward,100000.0,
265268,Rick Stuy van den Herik,1993-06-19 00:00:00,Netherlands,132,Midfield,Defensive Midfield,250000.0,
265282,Sergey Bozhin,1994-09-12 00:00:00,Russia,1124,Defender,Centre-Back,750000.0,
265312,Liam Agnew,1995-04-11 00:00:00,England,289,Midfield,Central Midfield,,
265324,Victor Edvardsen,1996-01-14 00:00:00,Sweden,1435,Attack,Centre-Forward,900000.0,
265383,Abdoulaye Seck,1992-06-04 00:00:00,Senegal,1096,Defender,Centre-Back,1500000.0,
265396,Pepe,1988-03-04 00:00:00,Brazil,4750,Missing,,300000.0,
265398,Yannik Oettl,1996-11-19 00:00:00,Germany,167,Goalkeeper,Goalkeeper,150000.0,
265454,Vladimir Stojković,1996-10-04 00:00:00,Portugal,336,Goalkeeper,Goalkeeper,200000.0,
265471,Matt Grimes,1995-07-15 00:00:00,England,2288,Midfield,Central Midfield,7000000.0,
265504,Firmin Mubele,1994-04-17 00:00:00,DR Congo,415,Attack,Centre-Forward,250000.0,
265507,Stanislav Cherchesov,1994-09-26 00:00:00,Russia,3719,Goalkeeper,Goalkeeper,50000.0,
265513,Eamonn Brophy,1996-03-10 00:00:00,Scotland,2759,Attack,Centre-Forward,450000.0,
265542,Semih Güler,1994-11-30 00:00:00,Türkiye,2832,Defender,Centre-Back,1100000.0,
265545,Mikkel Maigaard,1995-09-20 00:00:00,Denmark,3426,Midfield,Attacking Midfield,600000.0,
265551,Jeppe Svenningsen,1994-10-14 00:00:00,Denmark,19657,Defender,Right-Back,150000.0,
265568,Achraf Achaoui,1996-12-10 00:00:00,Morocco,3057,Defender,Left-Back,100000.0,
265569,Youssef Aït Bennasser,1996-07-07 00:00:00,Morocco,152,Midfield,Defensive Midfield,1200000.0,
265573,Younes Bnou Marzouk,1996-03-02 00:00:00,Morocco,968,Attack,Centre-Forward,100000.0,
265581,Karim Essikal,1996-02-08 00:00:00,Morocco,29228,Midfield,Defensive Midfield,200000.0,
265586,Bilal Jellal,1996-03-28 00:00:00,Morocco,28643,Midfield,Central Midfield,100000.0,
265589,Fahd Moufi,1996-05-05 00:00:00,Morocco,7378,Defender,Right-Back,1500000.0,
265590,Danilo Ortíz,1992-07-28 00:00:00,Paraguay,458,Defender,Centre-Back,125000.0,
265592,Mitch Pinnock,1994-12-12 00:00:00,England,2553,Attack,Left Winger,350000.0,
265625,Ajdin Hrustić,1996-07-05 00:00:00,Australia,276,Midfield,Attacking Midfield,600000.0,
265648,Pablo Santos,1992-03-18 00:00:00,Brazil,979,Defender,Centre-Back,500000.0,
265671,George Fochive,1992-03-24 00:00:00,United States,1063,Midfield,Central Midfield,100000.0,
265763,Thierry Ambrose,1997-03-28 00:00:00,Guadeloupe,601,Attack,Centre-Forward,900000.0,
265879,Tomas Brecka,1994-05-12 00:00:00,Czech Republic,10484,Defender,Centre-Back,275000.0,
265902,Mert Iliman,1995-10-08 00:00:00,Turkey,3205,Defender,Left-Back,125000.0,
