Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
ivan prtajin;hr CRO;FW;Union Berlin;28;1996;1.8;0;0;0.5;0.1;8;2;18;48;37.5;3;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;ivan prtajin;ivan prtajin;union berlin;1996;1996;1200000;340700;14/5/1996;29;first+last+birth_year
jackson irvine;au AUS;MF;St. Pauli;31;1993;29.0;0;6;3.2;3.9;41;12;684;969;70.59;56;28;27;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;jackson irvine;jackson irvine;st pauli;1993;1993;2000000;192557;7/3/1993;32;first+last+birth_year
jacob bruun larsen;dk DEN;FW,MF;Hoffenheim;25;1998;4.4;2;2;2.3;0.6;14;6;121;163;74.23;4;3;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jacob bruun larsen;jacob larsen;hoffenheim;1998;1998;5000000;293281;19/9/1998;26;first+last+birth_year
jakov medic;hr CRO;DF;Bochum;25;1998;17.8;1;0;0.9;0.2;14;3;667;763;87.42;13;11;32;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jakov medic;jakov medic;bochum;1998;1998;2000000;488755;7/9/1998;26;first+last+birth_year
jakub kaminski;pl POL;DF,MF;Wolfsburg;22;2002;12.6;0;2;0.9;3.3;15;3;328;466;70.39;17;8;17;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;jakub kaminski;jakub kaminski;wolfsburg;2002;2002;5000000;407098;5/6/2002;23;first+last+birth_year
jamal musiala;de GER;MF;Bayern Munich;21;2003;20.0;12;2;9.3;4.5;68;31;778;942;82.59;36;21;30;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;jamal musiala;jamal musiala;bayern munich;2003;2003;140000000;580195;26/2/2003;22;key+birth_year
james sands;us USA;MF,DF;St. Pauli;24;2000;5.0;0;0;0.1;0.0;1;0;155;204;75.98;15;6;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;james sands;james sands;st pauli;2000;2000;3000000;393321;6/7/2000;24;first+last+birth_year
jamie gittens;eng ENG;FW,MF;Dortmund;19;2004;19.7;8;3;3.6;2.5;52;24;427;558;76.52;31;19;16;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jamie gittens;jamie gittens;dortmund;2004;2004;50000000;670882;8/8/2004;20;first+last+birth_year
jamie leweling;de GER;MF,FW;Stuttgart;23;2001;18.5;2;2;1.6;3.8;29;16;409;580;70.52;16;6;22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;jamie leweling;jamie leweling;stuttgart;2001;2001;20000000;518505;26/2/2001;24;first+last+birth_year
jan schoppner;de GER;MF;Heidenheim;25;1999;29.8;4;3;3.9;3.4;41;13;778;1042;74.66;56;30;38;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jan schoppner;jan schoppner;heidenheim;1999;1999;4000000;581357;12/6/1999;26;first+last+birth_year
jan-niklas beste;de GER;FW,MF;Freiburg;25;1999;2.4;0;1;0.9;0.4;6;2;70;94;74.47;2;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jan niklas beste;jan beste;freiburg;1999;1999;7000000;342967;4/1/1999;26;fuzzy_global(100.0)
janik haberer;de GER;MF,DF;Union Berlin;30;1994;18.8;0;0;0.7;0.8;15;3;570;740;77.03;39;29;16;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;janik haberer;janik haberer;union berlin;1994;1994;2500000;177779;2/4/1994;31;first+last+birth_year
jann-fiete arp;de GER;FW,MF;Holstein Kiel;24;2000;7.9;2;0;3.8;1.0;20;9;102;174;58.62;13;10;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jann fiete arp;jann arp;holstein kiel;2000;2000;800000;343337;6/1/2000;25;fuzzy_club(100.0)
jarzinho malanga;de GER;DF;Stuttgart;18;2006;0.0;0;0;0.0;0.0;0;0;2;2;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;jarzinho malanga;jarzinho malanga;stuttgart;2006;2006;1700000;1031774;10/7/2006;18;first+last+birth_year
jean matteo bahoya;fr FRA;MF,FW;Eint Frankfurt;19;2005;10.2;2;3;1.9;1.7;10;3;260;350;74.29;29;18;14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jean matteo bahoya;jean bahoya;eint frankfurt;2005;2005;17000000;939964;7/5/2005;20;first+last+birth_year
jeanuel belocian;fr FRA;DF,MF;Leverkusen;19;2005;0.8;0;0;0.0;0.0;0;0;34;40;85.0;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;jeanuel belocian;jeanuel belocian;leverkusen;2005;2005;15000000;919515;17/2/2005;20;first+last+birth_year
jeffrey gouweleeuw;nl NED;DF;Augsburg;33;1991;32.7;1;4;1.7;2.2;17;4;1400;1694;82.64;50;28;34;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;jeffrey gouweleeuw;jeffrey gouweleeuw;augsburg;1991;1991;1500000;106405;10/7/1991;33;first+last+birth_year
jens stage;dk DEN;MF;Werder Bremen;27;1996;24.5;10;5;7.2;2.8;44;15;768;998;76.95;49;30;44;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;jens stage;jens stage;werder bremen;1996;1996;14000000;289835;8/11/1996;28;first+last+birth_year
jeong woo-yeong;kr KOR;MF,FW;Union Berlin;24;1999;14.0;3;2;2.8;1.7;25;6;381;506;75.3;10;7;10;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jeong woo yeong;jeong yeong;union berlin;1999;1999;4000000;297583;20/9/1999;25;fuzzy_global(100.0)
jeremie frimpong;nl NED;DF,MF;Leverkusen;23;2000;25.7;5;5;4.1;4.2;34;16;715;940;76.06;33;25;25;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;jeremie frimpong;jeremie frimpong;leverkusen;2000;2000;50000000;484547;10/12/2000;24;first+last+birth_year
jerome roussillon;fr FRA;DF,MF;Union Berlin;31;1993;1.5;0;0;0.1;0.0;2;0;45;71;63.38;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;jerome roussillon;jerome roussillon;union berlin;1993;1993;800000;127076;6/1/1993;32;first+last+birth_year
joakim mhle;dk DEN;DF;Wolfsburg;27;1997;24.3;3;4;2.0;2.2;18;7;975;1205;80.91;34;15;24;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;joakim mhle;joakim mhle;wolfsburg;1997;1997;;;nan;;
joao palhinha;pt POR;MF;Bayern Munich;29;1995;7.5;0;0;0.7;0.2;10;3;510;552;92.39;20;14;13;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;joao palhinha;joao palhinha;bayern munich;1995;1995;30000000;257455;9/7/1995;29;key+birth_year
joe scally;us USA;DF;Gladbach;21;2002;28.6;0;0;0.4;1.1;6;1;1300;1559;83.39;45;32;35;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;joe scally;joe scally;gladbach;2002;2002;10000000;504153;31/12/2002;22;first+last+birth_year
johan manzambi;ch SUI;FW,MF;Freiburg;18;2005;3.7;2;1;1.3;0.4;11;3;108;143;75.52;8;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;johan manzambi;johan manzambi;freiburg;2005;2005;8000000;927353;14/10/2005;19;first+last+birth_year
johannes eggestein;de GER;FW;St. Pauli;26;1998;20.6;3;4;4.7;2.1;34;10;404;547;73.86;5;3;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;johannes eggestein;johannes eggestein;st pauli;1998;1998;2500000;251303;8/5/1998;27;first+last+birth_year
john tolkin;us USA;DF,MF;Holstein Kiel;22;2002;8.2;0;2;0.1;0.7;3;0;250;368;67.93;18;11;10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;john tolkin;john tolkin;holstein kiel;2002;2002;2500000;683812;31/7/2002;22;key+birth_year
jonah kusi-asare;se SWE;FW;Bayern Munich;17;2007;0.0;0;0;0.0;0.0;1;0;1;1;100.0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;jonah kusi asare;jonah asare;bayern munich;2007;2007;2500000;1069512;4/7/2007;17;key+birth_year
jonas fohrenbach;de GER;DF;Heidenheim;28;1996;20.4;0;1;0.3;1.3;8;1;659;909;72.5;45;24;29;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;jonas fohrenbach;jonas fohrenbach;heidenheim;1996;1996;1500000;192169;26/1/1996;29;first+last+birth_year
jonas hofmann;de GER;MF,DF;Leverkusen;32;1992;4.0;2;1;1.0;0.4;9;5;167;191;87.43;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;jonas hofmann;jonas hofmann;leverkusen;1992;1992;2000000;7161;14/7/1992;32;first+last+birth_year
jonas omlin;ch SUI;GK;Gladbach;30;1994;10.9;0;0;0.0;0.0;0;0;375;513;73.1;0;0;0;0;26.0;2.39;72.0;45.0;66.7;1.0;9.1;3.0;2.0;1.0;0.0;23.8;0.31;-2.2;-0.2;68.0;190.0;35.8;453.0;46.0;34.9;32.7;3.0;1.8;13.0;1.2;15.1;True;30.0;jonas omlin;jonas omlin;gladbach;1994;1994;2500000;247915;10/1/1994;31;first+last+birth_year
jonas urbig;de GER;GK;Bayern Munich;20;2003;8.0;0;0;0.0;0.0;0;0;232;286;81.12;0;0;0;0;12.0;1.5;28.0;16.0;57.1;2.0;25.0;0.0;0.0;0.0;0.0;10.3;0.38;-1.7;-0.21;30.0;79.0;38.0;263.0;33.0;26.2;30.9;5.0;6.2;21.0;2.63;17.4;True;20.0;jonas urbig;jonas urbig;bayern munich;2003;2003;12000000;607720;8/8/2003;21;key+birth_year
jonas wind;dk DEN;FW,MF;Wolfsburg;25;1999;21.8;9;3;5.7;4.2;38;11;432;612;70.59;10;6;17;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;jonas wind;jonas wind;wolfsburg;1999;1999;12000000;391004;7/2/1999;26;first+last+birth_year
jonathan burkardt;de GER;FW;Mainz 05;24;2000;23.4;18;2;14.8;3.1;70;28;379;523;72.47;15;8;11;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;jonathan burkardt;jonathan burkardt;mainz 05;2000;2000;35000000;333647;11/7/2000;24;first+last+birth_year
jonathan tah;de GER;DF;Leverkusen;28;1996;33.0;3;0;1.1;0.4;24;7;2145;2309;92.9;19;12;22;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;jonathan tah;jonathan tah;leverkusen;1996;1996;30000000;196357;11/2/1996;29;first+last+birth_year
jordan pefok;us USA;FW;Union Berlin;28;1996;10.1;0;1;3.2;0.9;23;7;132;191;69.11;11;6;9;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;jordan pefok;jordan pefok;union berlin;1996;1996;3000000;355369;26/4/1996;29;fuzzy_global(100.0)
jordy makengo;fr FRA;DF;Freiburg;22;2001;8.3;0;0;0.0;0.2;0;0;242;306;79.08;16;9;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;jordy makengo;jordy makengo;freiburg;2001;2001;6000000;815078;3/8/2001;23;first+last+birth_year
josha vagnoman;de GER;DF,MF;Stuttgart;23;2000;20.4;1;1;1.5;2.1;15;6;725;902;80.38;26;14;16;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;josha vagnoman;josha vagnoman;stuttgart;2000;2000;10000000;448258;11/12/2000;24;first+last+birth_year
joshua kimmich;de GER;MF;Bayern Munich;29;1995;31.6;3;7;1.8;7.4;34;10;3269;3652;89.51;47;29;23;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;joshua kimmich;joshua kimmich;bayern munich;1995;1995;45000000;161056;8/2/1995;30;key+birth_year
josip juranovic;hr CRO;DF,MF;Union Berlin;28;1995;12.9;0;1;0.3;1.8;6;2;379;588;64.46;21;13;13;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;josip juranovic;josip juranovic;union berlin;1995;1995;4000000;362977;16/8/1995;29;first+last+birth_year
josip stanisic;hr CRO;DF;Bayern Munich;24;2000;9.7;0;2;0.3;1.5;2;0;716;782;91.56;13;11;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;josip stanisic;josip stanisic;bayern munich;2000;2000;32000000;483046;2/4/2000;25;key+birth_year
julian brandt;de GER;MF;Dortmund;28;1996;25.6;5;10;4.8;8.5;45;15;953;1209;78.83;26;11;17;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;julian brandt;julian brandt;dortmund;1996;1996;25000000;187492;2/5/1996;29;first+last+birth_year
julian chabot;de GER;DF;Stuttgart;26;1998;25.2;3;1;2.0;0.5;19;3;1749;1946;89.88;37;24;29;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;julian chabot;julian chabot;stuttgart;1998;1998;;;nan;;
julian malatini;ar ARG;DF;Werder Bremen;23;2001;5.0;1;1;0.2;0.5;3;1;261;302;86.42;11;9;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;julian malatini;julian malatini;werder bremen;2001;2001;2500000;830108;31/5/2001;24;first+last+birth_year
julian niehues;de GER;MF;Heidenheim;23;2001;1.7;0;0;0.2;0.1;2;1;66;84;78.57;3;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;julian niehues;julian niehues;heidenheim;2001;2001;1500000;530173;17/4/2001;24;first+last+birth_year
julian ryerson;no NOR;DF;Dortmund;26;1997;25.1;2;3;0.7;4.5;18;5;1234;1447;85.28;46;30;29;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;julian ryerson;julian ryerson;dortmund;1997;1997;20000000;370789;17/11/1997;27;first+last+birth_year
julian weigl;de GER;MF;Gladbach;28;1995;32.0;0;2;0.7;1.1;19;6;1557;1763;88.32;53;25;54;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;julian weigl;julian weigl;gladbach;1995;1995;6000000;196792;8/9/1995;29;first+last+birth_year
julien duranville;be BEL;FW,MF;Dortmund;18;2006;3.1;0;0;0.2;0.3;5;2;59;84;70.24;3;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;julien duranville;julien duranville;dortmund;2006;2006;8500000;819215;5/5/2006;19;first+last+birth_year
junior adamu;at AUT;FW;Freiburg;23;2001;17.2;2;2;5.5;2.4;36;11;198;312;63.46;9;3;14;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;junior adamu;junior adamu;freiburg;2001;2001;5000000;452477;6/6/2001;24;first+last+birth_year
junior dina ebimbe;fr FRA;MF,FW;Eint Frankfurt;23;2000;3.3;0;1;0.9;0.9;8;0;71;112;63.39;3;2;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;junior dina ebimbe;junior ebimbe;eint frankfurt;2000;2000;6000000;536482;21/11/2000;24;first+last+birth_year
justin diehl;de GER;FW,DF;Stuttgart;19;2004;1.2;1;0;1.0;0.1;7;1;42;59;71.19;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;justin diehl;justin diehl;stuttgart;2004;2004;3000000;720162;27/11/2004;20;first+last+birth_year
justin njinmah;de GER;FW,MF;Werder Bremen;23;2000;10.6;3;2;3.7;1.6;31;8;150;243;61.73;6;2;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;justin njinmah;justin njinmah;werder bremen;2000;2000;7000000;596153;15/11/2000;24;first+last+birth_year
kacper koscierski;de GER;DF;Bochum;17;2007;0.1;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;kacper koscierski;kacper koscierski;bochum;2007;2007;200000;1058515;23/6/2007;18;first+last+birth_year
kaishu sano;jp JPN;MF;Mainz 05;23;2000;33.8;0;0;0.9;1.2;20;2;1153;1439;80.13;61;36;66;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;kaishu sano;kaishu sano;mainz 05;2000;2000;20000000;643574;30/12/2000;24;first+last+birth_year
kamil grabara;pl POL;GK;Wolfsburg;25;1999;28.7;0;0;0.0;0.0;0;0;791;1139;69.45;0;0;1;0;49.0;1.71;137.0;88.0;65.7;5.0;17.2;3.0;2.0;1.0;0.0;49.7;0.35;1.7;0.06;186.0;511.0;36.4;979.0;114.0;41.7;36.7;15.0;3.6;19.0;0.66;12.2;True;25.0;kamil grabara;kamil grabara;wolfsburg;1999;1999;14000000;346551;8/1/1999;26;first+last+birth_year
karim adeyemi;de GER;FW,MF;Dortmund;22;2002;15.9;7;6;5.5;6.0;46;18;298;401;74.31;20;14;14;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;karim adeyemi;karim adeyemi;dortmund;2002;2002;45000000;496094;18/1/2002;23;first+last+birth_year
karim onisiwo;at AUT;MF,FW;Mainz 05;32;1992;1.2;0;0;0.1;0.3;3;0;15;24;62.5;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;karim onisiwo;karim onisiwo;mainz 05;1992;1992;800000;119234;17/3/1992;33;first+last+birth_year
karol mets;ee EST;DF;St. Pauli;31;1993;10.0;0;0;0.1;0.2;3;0;526;631;83.36;13;8;9;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;karol mets;karol mets;st pauli;1993;1993;1300000;139304;16/5/1993;32;first+last+birth_year
kaua santos;br BRA;GK;Eint Frankfurt;21;2003;8.5;0;0;0.0;0.0;0;0;205;295;69.49;0;0;0;0;12.0;1.41;46.0;35.0;76.1;3.0;37.5;1.0;1.0;0.0;0.0;14.3;0.3;3.3;0.39;40.0;116.0;34.5;248.0;34.0;37.1;33.2;16.0;11.7;18.0;2.12;14.0;True;21.0;kaua santos;kaua santos;eint frankfurt;2003;2003;2500000;997861;11/4/2003;22;first+last+birth_year
keke topp;de GER;FW,MF;Werder Bremen;20;2004;2.8;2;2;1.0;2.0;7;4;48;88;54.55;3;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;keke topp;keke topp;werder bremen;2004;2004;4000000;701757;25/3/2004;21;first+last+birth_year
keven schlotterbeck;de GER;DF;Augsburg;27;1997;14.4;3;1;0.8;0.6;12;4;577;683;84.48;19;17;13;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;keven schlotterbeck;keven schlotterbeck;augsburg;1997;1997;6000000;413843;28/4/1997;28;first+last+birth_year
kevin akpoguma;ng NGA;DF;Hoffenheim;29;1995;24.7;0;0;0.1;0.3;5;1;1193;1369;87.14;54;27;65;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;kevin akpoguma;kevin akpoguma;hoffenheim;1995;1995;2500000;160241;19/4/1995;30;first+last+birth_year
kevin behrens;de GER;FW;Wolfsburg;33;1991;1.9;1;0;2.3;0.1;9;3;48;79;60.76;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;kevin behrens;kevin behrens;wolfsburg;1991;1991;1000000;117432;3/2/1991;34;first+last+birth_year
kevin kampl;si SVN;MF;RB Leipzig;33;1990;17.7;1;0;0.8;1.4;7;2;1046;1175;89.02;27;18;25;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;kevin kampl;kevin kampl;rb leipzig;1990;1990;2500000;53418;9/10/1990;34;key+birth_year
kevin muller;de GER;GK;Heidenheim;33;1991;32.7;0;0;0.0;0.0;0;0;987;1306;75.57;3;2;0;0;64.0;1.96;169.0;105.0;65.7;7.0;21.2;6.0;6.0;0.0;0.0;59.3;0.33;-4.7;-0.14;152.0;428.0;35.5;1031.0;153.0;31.4;33.8;21.0;4.6;20.0;0.61;12.0;True;33.0;kevin muller;kevin muller;heidenheim;1991;1991;700000;43824;15/3/1991;34;first+last+birth_year
kevin paredes;us USA;DF;Wolfsburg;21;2003;1.4;0;1;0.4;0.1;4;0;37;47;78.72;3;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;kevin paredes;kevin paredes;wolfsburg;2003;2003;7500000;711517;7/5/2003;22;first+last+birth_year
kevin stoger;at AUT;MF;Gladbach;30;1993;17.2;3;3;3.9;5.3;24;9;847;1117;75.83;37;21;24;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;kevin stoger;kevin stoger;gladbach;1993;1993;3500000;106872;27/8/1993;31;first+last+birth_year
kevin trapp;de GER;GK;Eint Frankfurt;34;1990;25.5;0;0;0.0;0.0;0;0;693;947;73.18;0;0;0;0;34.0;1.33;117.0;82.0;70.9;6.0;23.1;2.0;0.0;2.0;0.0;34.9;0.3;1.9;0.08;89.0;312.0;28.5;813.0;123.0;31.7;29.9;24.0;6.1;28.0;1.1;13.6;True;34.0;kevin trapp;kevin trapp;eint frankfurt;1990;1990;2500000;45672;8/7/1990;34;first+last+birth_year
kevin vogt;de GER;DF;Union Berlin;32;1991;15.2;1;0;0.8;0.0;0;0;790;897;88.07;12;8;16;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;kevin vogt;kevin vogt;union berlin;1991;1991;1000000;84435;23/9/1991;33;first+last+birth_year
kevin volland;de GER;FW,MF;Union Berlin;32;1992;0.7;0;0;0.0;0.1;0;0;10;14;71.43;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;kevin volland;kevin volland;union berlin;1992;1992;700000;82009;30/7/1992;32;first+last+birth_year
kilian fischer;de GER;DF;Wolfsburg;23;2000;25.5;1;0;0.3;0.5;6;1;976;1241;78.65;64;44;41;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;kilian fischer;kilian fischer;wolfsburg;2000;2000;6000000;435796;12/10/2000;24;first+last+birth_year
kiliann sildillia;fr FRA;DF;Freiburg;22;2002;8.9;2;0;0.5;0.7;7;2;336;459;73.2;17;10;16;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;kiliann sildillia;kiliann sildillia;freiburg;2002;2002;10000000;548348;16/5/2002;23;first+last+birth_year
kim min-jae;kr KOR;DF;Bayern Munich;27;1996;25.4;2;0;1.6;0.3;7;5;2340;2530;92.49;35;20;23;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;kim min jae;kim jae;bayern munich;1996;1996;40000000;503482;15/11/1996;28;fuzzy_club(100.0)
kingsley coman;fr FRA;FW;Bayern Munich;28;1996;14.2;5;4;4.3;3.3;44;17;624;740;84.32;17;12;12;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;kingsley coman;kingsley coman;bayern munich;1996;1996;30000000;243714;13/6/1996;29;key+birth_year
kjell-arik watjen;de GER;MF;Dortmund;18;2006;0.2;0;0;0.0;0.0;0;0;3;8;37.5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;kjell arik watjen;kjell watjen;dortmund;2006;2006;2500000;884810;16/2/2006;19;first+last+birth_year
ko itakura;jp JPN;DF;Gladbach;27;1997;31.0;3;0;1.6;0.8;21;7;1617;1817;88.99;40;29;41;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;ko itakura;ko itakura;gladbach;1997;1997;12000000;355816;27/1/1997;28;first+last+birth_year
koji miyoshi;jp JPN;FW,MF;Bochum;27;1997;5.2;1;0;1.1;0.8;12;5;77;130;59.23;8;5;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;koji miyoshi;koji miyoshi;bochum;1997;1997;1500000;295060;26/3/1997;28;first+last+birth_year
konrad laimer;at AUT;DF;Bayern Munich;27;1997;18.9;2;2;2.1;2.7;18;6;1075;1225;87.76;49;27;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;konrad laimer;konrad laimer;bayern munich;1997;1997;25000000;223967;27/5/1997;28;key+birth_year
konstantinos koulierakis;gr GRE;DF;Wolfsburg;20;2003;27.4;0;2;1.0;1.0;22;3;1292;1557;82.98;40;20;34;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;konstantinos koulierakis;konstantinos koulierakis;wolfsburg;2003;2003;25000000;669380;28/11/2003;21;first+last+birth_year
kosta nedeljkovic;rs SRB;DF;RB Leipzig;18;2005;5.3;0;0;0.5;0.3;4;0;194;238;81.51;11;8;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;kosta nedeljkovic;kosta nedeljkovic;rb leipzig;2005;2005;10000000;848682;16/12/2005;19;key+birth_year
kristijan jakic;hr CRO;MF;Augsburg;27;1997;25.6;0;1;0.8;1.2;18;4;900;1085;82.95;46;23;42;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;kristijan jakic;kristijan jakic;augsburg;1997;1997;6500000;374954;14/5/1997;28;first+last+birth_year
lars ritzka;de GER;DF,MF;St. Pauli;26;1998;10.2;1;0;0.4;0.2;8;1;304;425;71.53;49;29;16;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;lars ritzka;lars ritzka;st pauli;1998;1998;1000000;333903;7/5/1998;27;first+last+birth_year
lasse rie;de GER;GK;Mainz 05;23;2001;2.0;0;0;0.0;0.0;0;0;53;84;63.1;0;0;0;0;2.0;1.0;8.0;6.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.27;0.2;0.09;13.0;43.0;30.2;72.0;7.0;51.4;41.6;2.0;8.7;8.0;4.0;18.0;True;23.0;lasse rie;lasse rie;mainz 05;2001;2001;400000;490609;27/7/2001;23;
lasse rosenboom;de GER;DF;Holstein Kiel;22;2002;19.3;2;2;1.9;1.1;12;5;329;505;65.15;47;35;28;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;lasse rosenboom;lasse rosenboom;holstein kiel;2002;2002;1500000;512352;19/1/2002;23;key+birth_year
laszlo benes;sk SVK;MF,FW;Union Berlin;26;1997;6.5;2;1;0.9;1.0;19;7;223;330;67.58;2;2;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;laszlo benes;laszlo benes;union berlin;1997;1997;3000000;243188;9/9/1997;27;first+last+birth_year
lee jae-sung;kr KOR;MF;Mainz 05;31;1992;29.4;7;6;5.3;5.0;40;15;813;1049;77.5;42;21;39;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;lee jae sung;lee sung;mainz 05;1992;1992;2500000;314398;10/8/1992;32;fuzzy_global(100.0)
lennard maloney;us USA;MF;Heidenheim;24;1999;8.4;0;0;0.3;0.0;3;0;194;271;71.59;20;11;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;lennard maloney;lennard maloney;heidenheim;1999;1999;3500000;392710;8/10/1999;25;first+last+birth_year
